hour,minute,day_of_week,month,d1_volume,d1_tr,d1_adx,d1_ret_1d,d1_ret_5d,m1_volume,m1_ret_15m,m1_ret_60m,m1_ret_120m,is_long,entry_time,period,pnl_net,target
15,3,3,5,28869.0,2990.0,15.801107886690849,-0.009790355846800547,-0.0122916666666667,279.0,-0.007155871247128465,-0.016041661214769798,-0.02182679049923253,0,2007-05-10 15:03:00,train,13540.0,1
16,53,1,5,26729.0,2395.0,15.062059837099557,-0.006407263294422871,0.013682316201767852,496.0,0.00026253609871362826,-0.00041977122468250805,-0.0015723270440252124,0,2007-05-08 16:53:00,train,25000.0,1
14,18,3,5,28869.0,2990.0,15.801107886690849,-0.009790355846800547,-0.0122916666666667,409.0,-0.0008635804569125938,-0.005729166666666674,-0.006867131411923855,0,2007-05-10 14:18:00,train,26600.0,1
15,48,3,5,28869.0,2990.0,15.801107886690849,-0.009790355846800547,-0.0122916666666667,208.0,0.0015881418740073538,-0.0008185682976420416,-0.013504353720214857,0,2007-05-10 15:48:00,train,10620.0,1
15,48,3,5,28869.0,2990.0,15.801107886690849,-0.009790355846800547,-0.0122916666666667,208.0,0.0015881418740073538,-0.0008185682976420416,-0.013504353720214857,0,2007-05-10 15:48:00,train,11640.0,1
17,17,3,5,53911.0,4135.0,22.414770871975254,0.021358533854095585,-0.014052942417211556,323.0,-0.007984893444834107,-0.012513426423200857,-0.01147818607026696,0,2007-05-17 17:17:00,train,-6380.0,0
13,29,2,5,57716.0,2950.0,22.363080962554246,-0.006015238604464623,0.015486302679376118,972.0,-0.002369926450558446,-0.004024910935247927,-0.012351338960653657,0,2007-05-23 13:29:00,train,29880.0,1
16,30,2,5,57716.0,2950.0,22.363080962554246,-0.006015238604464623,0.015486302679376118,268.0,-0.00426649163111259,-0.003885088919288626,-0.003966842666812576,0,2007-05-23 16:30:00,train,22000.0,1
15,45,2,5,57716.0,2950.0,22.363080962554246,-0.006015238604464623,0.015486302679376118,351.0,-0.001367989056087593,-0.0021597091227206766,-0.00544959128065392,0,2007-05-23 15:45:00,train,16400.0,1
15,45,2,5,57716.0,2950.0,22.363080962554246,-0.006015238604464623,0.015486302679376118,351.0,-0.001367989056087593,-0.0021597091227206766,-0.00544959128065392,0,2007-05-23 15:45:00,train,4000.0,1
13,30,0,6,72416.0,3645.0,21.455945507946236,0.0018420567879793293,0.04189928845101254,112.0,0.00044158138085093057,0.0007015173560589449,0.0034913108048253427,1,2007-06-18 13:30:00,train,-11800.0,0
13,29,2,6,77146.0,3890.0,18.98199887132435,-0.011339937434827974,0.043013118451087795,23.0,0.0001810188776829591,0.0008021528748123341,0.004336535964684529,1,2007-06-20 13:29:00,train,-5300.0,0
13,29,3,6,72720.0,4770.0,17.90432016682928,0.023019116677653217,0.05774263904034904,341.0,0.001996214969019805,0.0060388359623093635,0.0031144562678433463,1,2007-06-21 13:29:00,train,-7780.0,0
14,31,0,6,72416.0,3645.0,21.455945507946236,0.0018420567879793293,0.04189928845101254,62.0,0.0005197505197505059,-0.00038945865247308475,0.00031178549158172864,1,2007-06-18 14:31:00,train,-4000.0,0
15,5,0,6,72416.0,3645.0,21.455945507946236,0.0018420567879793293,0.04189928845101254,5.0,-0.00015600624024958432,-0.0018170491122416754,0.0008068084220389515,1,2007-06-18 15:05:00,train,-7320.0,0
14,16,0,6,73510.0,2440.0,15.75530901093442,0.002725366876310309,0.005069475453757466,7.0,-0.0005535055350553986,0.00036934441366565096,0.0002110205481258287,0,2007-06-25 14:16:00,train,-9480.0,0
16,29,4,6,80510.0,3190.0,16.903618512654973,-0.01644414660549509,0.004184100418409997,168.0,0.000708308192764795,-0.0012567418966329402,0.0012073490813648835,0,2007-06-22 16:29:00,train,-3460.0,0
17,18,1,6,54676.0,2255.0,14.831765547210109,-0.008467489023625374,-0.010948905109489093,88.0,-0.0008334201479320846,0.0011221001539625242,-0.0006512282164161665,0,2007-06-26 17:18:00,train,-800.0,0
