entry_time,exit_time,entry_price,exit_price,contracts,pnl,exit_reason,direction,pnl_1c,period
2010-10-13 20:17:00,2010-10-14 20:27:00,159105.0,157740.0,6,-8190.0,signal_reverse,long,-1365.0,train
2010-10-14 21:27:00,2010-10-15 16:02:00,157705.0,158800.0,8,8760.0,signal_reverse,long,1095.0,train
2010-10-15 12:59:00,2010-10-15 17:02:00,158845.0,158760.0,8,-680.0,signal_reverse,long,-85.0,train
2010-10-12 19:17:00,2010-10-15 17:32:00,157390.0,158870.0,10,14800.0,signal_reverse,long,1480.0,train
2010-10-18 14:57:00,2010-10-18 15:42:00,157175.0,157590.0,4,-1660.0,signal_reverse,short,-415.0,train
2010-10-18 15:42:00,2010-10-18 17:12:00,157590.0,158055.0,4,-1860.0,signal_reverse,short,-465.0,train
2010-10-18 15:42:00,2010-10-18 19:12:00,157590.0,158390.0,4,-3200.0,close_opposing,short,-800.0,train
2010-10-18 17:12:00,2010-10-19 14:32:00,158055.0,159180.0,4,-4500.0,close_opposing,short,-1125.0,train
2010-10-19 13:59:00,2010-10-19 16:02:00,159020.0,157170.0,8,-14800.0,signal_reverse,long,-1850.0,train
2010-10-19 12:59:00,2010-10-19 16:02:00,159305.0,157170.0,6,-12810.0,signal_reverse,long,-2135.0,train
2010-10-18 23:49:00,2010-10-19 16:02:00,159350.0,157170.0,6,-13080.0,signal_reverse,long,-2180.0,train
2010-10-19 12:59:00,2010-10-19 16:02:00,159305.0,157170.0,8,-17080.0,signal_reverse,long,-2135.0,train
2010-10-19 16:02:00,2010-10-21 12:59:00,157170.0,157930.0,4,-3040.0,signal_reverse,short,-760.0,train
2010-10-20 13:44:00,2010-10-21 13:44:00,154920.0,158060.0,4,-12560.0,signal_reverse,short,-3140.0,train
2010-10-19 17:32:00,2010-10-21 13:44:00,156305.0,158060.0,4,-7020.0,signal_reverse,short,-1755.0,train
2010-10-19 15:17:00,2010-10-21 15:17:00,158280.0,159000.0,4,-2880.0,signal_reverse,short,-720.0,train
2010-10-19 17:32:00,2010-10-21 16:02:00,156305.0,159630.0,4,-13300.0,close_opposing,short,-3325.0,train
2010-10-21 16:02:00,2010-10-21 16:47:00,159630.0,158970.0,8,-5280.0,signal_reverse,long,-660.0,train
2010-10-21 18:02:00,2010-10-21 22:17:00,159655.0,158745.0,6,-5460.0,signal_reverse,long,-910.0,train
2010-10-21 13:59:00,2010-10-26 17:02:00,157900.0,160785.0,6,17310.0,signal_reverse,long,2885.0,train
2010-10-21 20:17:00,2010-10-26 22:17:00,159785.0,160800.0,4,4060.0,signal_reverse,long,1015.0,train
2010-10-21 16:02:00,2010-10-27 12:59:00,159630.0,159530.0,4,-400.0,signal_reverse,long,-100.0,train
2010-10-27 12:59:00,2010-10-27 13:44:00,159530.0,159975.0,4,-1780.0,signal_reverse,short,-445.0,train
2010-10-22 13:59:00,2010-10-27 13:59:00,159700.0,159915.0,6,1290.0,signal_reverse,long,215.0,train
2010-10-21 17:32:00,2010-10-27 14:32:00,159375.0,159720.0,8,2760.0,signal_reverse,long,345.0,train
2010-10-27 16:02:00,2010-10-29 16:47:00,159880.0,158040.0,4,7360.0,signal_reverse,short,1840.0,train
2010-10-27 19:17:00,2010-10-29 18:02:00,157410.0,158710.0,4,-5200.0,close_opposing,short,-1300.0,train
2010-10-27 15:17:00,2010-11-01 12:59:00,160060.0,160845.0,4,-3140.0,close_opposing,short,-785.0,train
2010-10-28 12:59:00,2010-11-01 12:59:00,158740.0,160845.0,4,-8420.0,signal_reverse,short,-2105.0,train
2010-10-29 18:17:00,2010-11-01 12:59:00,158855.0,160845.0,4,-7960.0,close_opposing,short,-1990.0,train
2010-10-27 15:17:00,2010-11-01 14:32:00,160060.0,160770.0,4,-2840.0,close_opposing,short,-710.0,train
2010-11-01 15:17:00,2010-11-03 18:17:00,160735.0,160450.0,10,-2850.0,signal_reverse,long,-285.0,train
2010-11-01 13:59:00,2010-11-03 19:17:00,160895.0,160195.0,6,-4200.0,signal_reverse,long,-700.0,train
2010-11-01 13:59:00,2010-11-03 19:17:00,160895.0,160195.0,10,-7000.0,signal_reverse,long,-700.0,train
2010-11-02 20:17:00,2010-11-03 20:17:00,161355.0,160460.0,6,-5370.0,signal_reverse,long,-895.0,train
2010-11-08 14:32:00,2010-11-10 18:17:00,163665.0,164045.0,8,3040.0,signal_reverse,long,380.0,train
2010-11-02 12:59:00,2010-11-11 12:59:00,160320.0,164795.0,10,44750.0,signal_reverse,long,4475.0,train
2010-11-11 14:32:00,2010-11-11 15:17:00,164600.0,164520.0,8,-640.0,signal_reverse,long,-80.0,train
2010-11-03 22:17:00,2010-11-11 16:02:00,161765.0,163880.0,6,12690.0,signal_reverse,long,2115.0,train
2010-11-03 22:17:00,2010-11-11 17:02:00,161765.0,163640.0,10,18750.0,signal_reverse,long,1875.0,train
2010-11-08 12:59:00,2010-11-11 17:02:00,164275.0,163640.0,4,-2540.0,signal_reverse,long,-635.0,train
2010-11-11 19:17:00,2010-11-11 20:47:00,163645.0,163800.0,4,-620.0,signal_reverse,short,-155.0,train
2010-11-11 17:32:00,2010-11-15 16:02:00,163660.0,161215.0,4,9780.0,signal_reverse,short,2445.0,train
2010-11-12 13:44:00,2010-11-16 16:02:00,161500.0,158130.0,4,13480.0,signal_reverse,short,3370.0,train
2010-11-12 12:59:00,2010-11-16 16:47:00,160825.0,158285.0,4,10160.0,signal_reverse,short,2540.0,train
2010-11-16 16:02:00,2010-11-17 16:02:00,158130.0,154900.0,4,12920.0,signal_reverse,short,3230.0,train
2010-11-11 17:32:00,2010-11-18 13:44:00,163660.0,158990.0,4,18680.0,signal_reverse,short,4670.0,train
2010-11-18 20:17:00,2010-11-18 22:17:00,160045.0,159915.0,4,-520.0,signal_reverse,long,-130.0,train
2010-11-12 15:17:00,2010-11-19 15:17:00,161645.0,159495.0,4,8600.0,signal_reverse,short,2150.0,train
2010-11-18 19:17:00,2010-11-19 16:02:00,159660.0,158920.0,6,-4440.0,signal_reverse,long,-740.0,train
2010-11-22 13:59:00,2010-11-22 16:02:00,161880.0,161200.0,8,-5440.0,signal_reverse,long,-680.0,train
2010-11-19 16:02:00,2010-11-22 17:32:00,158920.0,160205.0,10,12850.0,signal_reverse,long,1285.0,train
2010-11-22 13:59:00,2010-11-22 20:17:00,161880.0,160065.0,6,-10890.0,signal_reverse,long,-1815.0,train
2010-11-22 12:59:00,2010-11-23 12:59:00,161815.0,158705.0,8,-24880.0,signal_reverse,long,-3110.0,train
2010-11-24 12:59:00,2010-11-24 17:32:00,157325.0,159025.0,4,-6800.0,signal_reverse,short,-1700.0,train
2010-11-24 13:44:00,2010-11-25 12:59:00,157605.0,160640.0,4,-12140.0,close_opposing,short,-3035.0,train
2010-11-24 16:02:00,2010-11-25 13:59:00,158210.0,160665.0,4,-9820.0,close_opposing,short,-2455.0,train
2010-11-25 13:44:00,2010-11-25 13:59:00,160600.0,160665.0,4,-260.0,close_opposing,short,-65.0,train
2010-11-23 15:17:00,2010-11-25 15:17:00,157570.0,160800.0,4,-12920.0,signal_reverse,short,-3230.0,train
2010-11-25 13:59:00,2010-11-26 12:59:00,160665.0,159820.0,4,-3380.0,close_opposing,long,-845.0,train
2010-11-25 12:59:00,2010-11-26 13:44:00,160640.0,159790.0,8,-6800.0,close_opposing,long,-850.0,train
2010-11-25 15:02:00,2010-11-26 16:02:00,160445.0,159180.0,6,-7590.0,close_opposing,long,-1265.0,train
2010-11-26 13:59:00,2010-11-26 16:02:00,159475.0,159180.0,6,-1770.0,signal_reverse,long,-295.0,train
2010-11-25 15:02:00,2010-11-29 12:59:00,160445.0,160310.0,6,-810.0,signal_reverse,long,-135.0,train
2010-11-26 17:02:00,2010-11-29 13:59:00,159150.0,159600.0,8,3600.0,signal_reverse,long,450.0,train
2010-11-29 13:44:00,2010-11-29 16:02:00,159500.0,160030.0,4,-2120.0,signal_reverse,short,-530.0,train
2010-11-30 17:32:00,2010-11-30 18:17:00,158470.0,159570.0,4,-4400.0,signal_reverse,short,-1100.0,train
2010-11-30 13:44:00,2010-12-01 13:44:00,159480.0,161100.0,4,-6480.0,signal_reverse,short,-1620.0,train
2010-11-30 22:17:00,2010-12-01 13:59:00,159850.0,161325.0,4,5900.0,signal_reverse,long,1475.0,train
2010-11-29 16:02:00,2010-12-01 14:32:00,160030.0,161285.0,4,-5020.0,close_opposing,short,-1255.0,train
2010-11-30 16:02:00,2010-12-01 16:02:00,158755.0,161825.0,4,-12280.0,close_opposing,short,-3070.0,train
2010-12-01 15:17:00,2010-12-08 10:44:00,161395.0,171320.0,6,59550.0,expiration,long,9925.0,train
2010-12-01 17:02:00,2010-12-08 10:59:00,163020.0,172095.0,6,54450.0,expiration,long,9075.0,train
2010-12-01 18:02:00,2010-12-08 10:59:00,163675.0,172095.0,6,50520.0,expiration,long,8420.0,train
2010-12-01 18:02:00,2010-12-08 10:59:00,163675.0,172095.0,6,50520.0,expiration,long,8420.0,train
2010-12-01 16:02:00,2010-12-08 11:59:00,161825.0,172400.0,4,42300.0,expiration,long,10575.0,train
2010-12-20 12:59:00,2010-12-20 16:02:00,173570.0,174020.0,4,-1800.0,signal_reverse,short,-450.0,train
2010-12-20 15:17:00,2010-12-20 16:47:00,173960.0,174235.0,4,-1100.0,close_opposing,short,-275.0,train
2010-12-20 13:44:00,2010-12-21 12:59:00,173635.0,174435.0,4,-3200.0,close_opposing,short,-800.0,train
2010-12-21 12:59:00,2010-12-21 13:44:00,174435.0,174800.0,4,-1460.0,signal_reverse,short,-365.0,train
2010-12-20 16:47:00,2010-12-21 13:59:00,174235.0,174770.0,4,-2140.0,close_opposing,short,-535.0,train
2010-12-20 13:44:00,2010-12-21 13:59:00,173635.0,174770.0,4,-4540.0,close_opposing,short,-1135.0,train
2010-12-20 16:47:00,2010-12-21 14:32:00,174235.0,174660.0,4,-1700.0,close_opposing,short,-425.0,train
2010-12-21 14:32:00,2010-12-21 15:17:00,174660.0,174700.0,4,-160.0,signal_reverse,short,-40.0,train
