entry_time,exit_time,entry_price,exit_price,contracts,pnl,exit_reason
2017-01-03 12:59:00,2017-01-04 13:59:00,118140.0,116490.0,28,-46200.0,signal_reverse
2017-01-05 12:59:00,2017-01-06 12:59:00,117820.0,117210.0,21,-12810.0,signal_reverse
2017-01-27 12:59:00,2017-01-31 12:59:00,118000.0,116540.0,32,-46720.0,signal_reverse
2017-03-20 12:59:00,2017-03-22 12:59:00,110680.0,110570.0,25,-2750.0,signal_reverse
2017-04-05 12:59:00,2017-04-06 12:59:00,115090.0,114420.0,35,-23450.0,signal_reverse
2017-04-06 13:59:00,2017-04-07 10:59:00,114550.0,112160.0,36,-86040.0,stop_loss
2017-04-24 13:59:00,2017-04-27 12:59:00,110200.0,111010.0,29,23490.0,signal_reverse
2017-07-04 12:59:00,2017-07-04 13:59:00,99710.0,99620.0,36,-3240.0,signal_reverse
2017-07-12 13:59:00,2017-07-18 13:59:00,100350.0,102830.0,40,99200.0,signal_reverse
2017-08-08 12:59:00,2017-08-09 12:59:00,104010.0,103790.0,44,-9680.0,signal_reverse
2017-08-25 12:59:00,2017-08-29 12:59:00,105320.0,105400.0,61,4880.0,signal_reverse
2017-09-26 12:59:00,2017-09-27 11:59:00,113900.0,112090.0,48,-86880.0,stop_loss
2017-10-16 13:59:00,2017-10-17 12:59:00,115850.0,115120.0,56,-40880.0,signal_reverse
2017-11-07 12:59:00,2017-11-09 12:59:00,113990.0,114770.0,32,24960.0,signal_reverse
2017-11-10 12:59:00,2017-11-13 12:59:00,115580.0,115490.0,37,-3330.0,signal_reverse
2017-11-22 12:59:00,2017-11-27 12:59:00,114820.0,116260.0,44,63360.0,signal_reverse
2017-12-18 13:00:00,2017-12-18 14:05:00,115610.0,115360.0,42,-10500.0,signal_reverse
2018-01-03 12:59:00,2018-01-05 12:59:00,117910.0,121690.0,42,158760.0,signal_reverse
2018-05-10 12:59:00,2018-05-16 12:59:00,116760.0,117410.0,24,15600.0,signal_reverse
2018-06-04 12:59:00,2018-06-04 13:59:00,117990.0,117730.0,32,-8320.0,signal_reverse
2018-06-29 12:59:00,2018-07-03 12:59:00,112600.0,113030.0,30,12900.0,signal_reverse
2018-07-03 13:59:00,2018-07-04 12:59:00,113240.0,112650.0,30,-17700.0,signal_reverse
2018-07-31 13:59:00,2018-08-01 12:59:00,116640.0,116550.0,37,-3330.0,signal_reverse
2018-08-28 12:59:00,2018-08-29 12:59:00,108580.0,108220.0,32,-11520.0,signal_reverse
2018-08-30 13:59:00,2018-08-30 22:24:00,108790.0,106650.0,36,-77040.0,stop_loss
2018-09-18 12:59:00,2018-09-24 12:59:00,109570.0,114240.0,32,149440.0,signal_reverse
2018-11-02 12:59:00,2018-11-09 12:59:00,113770.0,112900.0,28,-24360.0,signal_reverse
2018-11-16 12:59:00,2018-11-20 12:59:00,113550.0,112350.0,25,-30000.0,signal_reverse
2018-12-03 12:59:00,2018-12-05 12:59:00,115390.0,113970.0,21,-29820.0,signal_reverse
