period,entry_time,exit_time,entry_price,exit_price,contracts,pnl,exit_reason,pnl_1c
train,2015-07-06 16:47:00,2015-07-09 16:47:00,87800.0,87480.0,40,12800.0,signal_reverse,320.0
train,2015-07-20 16:47:00,2015-07-21 16:47:00,89390.0,90360.0,41,-39770.0,signal_reverse,-970.0
train,2015-07-21 19:17:00,2015-07-22 16:47:00,89730.0,89110.0,41,25420.0,signal_reverse,620.0
train,2015-07-23 19:17:00,2015-07-24 16:47:00,87540.0,85820.0,41,70520.0,signal_reverse,1720.0
train,2015-07-24 19:17:00,2015-07-28 20:02:00,84940.0,83960.0,34,33320.0,signal_reverse,980.0
train,2015-08-03 16:47:00,2015-08-05 16:47:00,82960.0,84980.0,30,-60600.0,signal_reverse,-2020.0
train,2015-08-05 19:17:00,2015-08-07 18:17:00,82990.0,82740.0,26,6500.0,signal_reverse,250.0
train,2015-08-11 19:17:00,2015-08-12 16:28:00,82470.0,82570.0,28,-2800.0,signal_reverse,-100.0
train,2015-08-13 16:47:00,2015-08-14 16:47:00,81730.0,83610.0,29,-54520.0,signal_reverse,-1880.0
train,2015-08-17 16:47:00,2015-08-21 19:17:00,81400.0,76240.0,37,190920.0,signal_reverse,5160.0
train,2015-09-02 16:48:00,2015-09-03 19:18:00,80160.0,80860.0,17,-11900.0,signal_reverse,-700.0
train,2015-09-04 16:48:00,2015-09-08 10:44:00,78740.0,78750.0,28,-280.0,expiration,-10.0
train,2015-09-22 16:48:00,2015-09-25 16:48:00,78200.0,78510.0,33,-10230.0,signal_reverse,-310.0
train,2015-09-28 19:18:00,2015-09-29 16:48:00,77110.0,77720.0,31,-18910.0,signal_reverse,-610.0
train,2015-10-01 18:18:00,2015-10-02 20:03:00,77690.0,77280.0,30,12300.0,signal_reverse,410.0
train,2015-10-27 16:48:00,2015-10-28 19:18:00,83150.0,85420.0,36,-81720.0,signal_reverse,-2270.0
train,2015-10-29 19:18:00,2015-10-29 20:03:00,84140.0,83900.0,20,4800.0,signal_reverse,240.0
train,2015-11-09 17:33:00,2015-11-10 16:48:00,85700.0,85340.0,37,13320.0,signal_reverse,360.0
train,2015-11-10 19:18:00,2015-11-16 16:48:00,85080.0,83060.0,32,64640.0,signal_reverse,2020.0
train,2015-11-24 16:48:00,2015-11-25 18:18:00,85860.0,87950.0,18,-37620.0,signal_reverse,-2090.0
train,2015-11-27 19:18:00,2015-12-01 16:48:00,85370.0,83460.0,29,55390.0,signal_reverse,1910.0
train,2015-12-21 16:48:00,2015-12-23 16:48:00,75870.0,77800.0,35,-67550.0,signal_reverse,-1930.0
train,2015-12-28 16:48:00,2015-12-29 20:04:00,75490.0,77010.0,40,-60800.0,signal_reverse,-1520.0
train,2015-12-30 16:54:00,2016-01-05 16:54:00,76140.0,75320.0,37,30340.0,signal_reverse,820.0
train,2016-01-06 16:54:00,2016-01-13 17:33:00,73900.0,70570.0,43,143190.0,signal_reverse,3330.0
train,2016-01-13 19:18:00,2016-01-14 19:18:00,69530.0,69480.0,26,1300.0,signal_reverse,50.0
train,2016-02-11 16:48:00,2016-02-12 16:48:00,66660.0,68580.0,21,-40320.0,signal_reverse,-1920.0
train,2016-02-24 16:49:00,2016-02-25 16:49:00,72970.0,74620.0,27,-44550.0,signal_reverse,-1650.0
train,2016-03-29 16:49:00,2016-03-29 19:19:00,82990.0,84090.0,36,-39600.0,signal_reverse,-1100.0
train,2016-04-05 17:34:00,2016-04-06 19:19:00,83660.0,86130.0,27,-66690.0,signal_reverse,-2470.0
train,2016-05-04 16:49:00,2016-05-06 19:19:00,90760.0,90660.0,21,2100.0,signal_reverse,100.0
train,2016-05-10 16:49:00,2016-05-10 19:19:00,88910.0,89530.0,28,-17360.0,signal_reverse,-620.0
train,2016-05-18 16:49:00,2016-05-18 19:24:00,91830.0,92170.0,34,-11560.0,signal_reverse,-340.0
train,2016-05-19 16:49:00,2016-05-24 16:49:00,89150.0,88330.0,29,23780.0,signal_reverse,820.0
train,2016-05-31 18:19:00,2016-06-03 16:49:00,90380.0,89880.0,35,17500.0,signal_reverse,500.0
train,2016-06-24 16:49:00,2016-06-29 16:49:00,88480.0,90260.0,16,-28480.0,signal_reverse,-1780.0
train,2016-08-01 20:49:00,2016-08-04 16:49:00,91270.0,91740.0,35,-16450.0,signal_reverse,-470.0
train,2016-08-31 17:34:00,2016-09-02 16:49:00,94840.0,96980.0,61,-130540.0,signal_reverse,-2140.0
train,2016-09-27 17:34:00,2016-09-27 20:09:00,97340.0,97450.0,45,-4950.0,signal_reverse,-110.0
train,2016-09-28 19:19:00,2016-09-29 16:49:00,97530.0,99380.0,42,-77700.0,signal_reverse,-1850.0
train,2016-10-12 19:19:00,2016-10-13 20:04:00,99360.0,98820.0,48,25920.0,signal_reverse,540.0
train,2016-10-14 19:19:00,2016-10-14 20:04:00,97970.0,98060.0,49,-4410.0,signal_reverse,-90.0
train,2016-10-26 16:49:00,2016-10-26 17:34:00,99010.0,99250.0,61,-14640.0,signal_reverse,-240.0
train,2016-10-28 16:49:00,2016-11-01 16:49:00,98830.0,99610.0,61,-47580.0,signal_reverse,-780.0
train,2016-11-02 19:19:00,2016-11-08 16:49:00,96810.0,97100.0,42,-12180.0,signal_reverse,-290.0
train,2016-11-14 16:49:00,2016-11-15 18:19:00,95820.0,98580.0,28,-77280.0,signal_reverse,-2760.0
train,2017-01-19 16:49:00,2017-01-20 16:49:00,114010.0,113690.0,31,9920.0,signal_reverse,320.0
train,2017-01-31 19:19:00,2017-02-01 16:49:00,115990.0,116590.0,36,-21600.0,signal_reverse,-600.0
train,2017-02-01 17:34:00,2017-02-01 19:19:00,116290.0,116950.0,38,-25080.0,signal_reverse,-660.0
train,2017-02-17 16:49:00,2017-02-21 16:49:00,115640.0,116130.0,46,-22540.0,signal_reverse,-490.0
train,2017-02-22 16:49:00,2017-02-27 17:34:00,114240.0,112090.0,41,88150.0,signal_reverse,2150.0
train,2017-03-07 16:49:00,2017-03-09 10:44:00,109510.0,107850.0,36,59760.0,expiration,1660.0
train,2017-03-27 16:49:00,2017-03-28 16:49:00,110150.0,111470.0,31,-40920.0,signal_reverse,-1320.0
train,2017-04-07 16:49:00,2017-04-13 19:24:00,111150.0,108380.0,34,94180.0,signal_reverse,2770.0
train,2017-04-19 19:24:00,2017-04-20 17:34:00,106320.0,106910.0,35,-20650.0,signal_reverse,-590.0
train,2017-05-04 19:24:00,2017-05-05 19:19:00,107280.0,107870.0,32,-18880.0,signal_reverse,-590.0
train,2017-05-17 16:49:00,2017-05-22 19:19:00,109760.0,108200.0,46,71760.0,signal_reverse,1560.0
train,2017-05-25 19:24:00,2017-05-26 16:49:00,107650.0,106870.0,30,23400.0,signal_reverse,780.0
train,2017-05-30 16:49:00,2017-06-01 20:54:00,107190.0,104210.0,52,154960.0,signal_reverse,2980.0
train,2017-06-07 19:19:00,2017-06-08 10:44:00,102780.0,102900.0,37,-4440.0,expiration,-120.0
train,2017-08-01 19:19:00,2017-08-01 20:04:00,101420.0,101610.0,43,-8170.0,signal_reverse,-190.0
train,2017-08-15 16:49:00,2017-08-15 19:19:00,102000.0,102950.0,50,-47500.0,signal_reverse,-950.0
train,2017-08-16 19:24:00,2017-08-17 16:49:00,102770.0,103360.0,54,-31860.0,signal_reverse,-590.0
train,2017-09-28 19:24:00,2017-09-29 16:49:00,112000.0,113200.0,49,-58800.0,signal_reverse,-1200.0
train,2017-10-24 16:49:00,2017-10-26 16:49:00,112930.0,111770.0,81,93960.0,signal_reverse,1160.0
train,2017-10-31 16:49:00,2017-10-31 20:04:00,111830.0,111770.0,55,3300.0,signal_reverse,60.0
train,2017-11-03 16:49:00,2017-11-07 16:49:00,112010.0,114750.0,46,-126040.0,signal_reverse,-2740.0
train,2017-11-15 16:49:00,2017-11-15 20:54:00,112230.0,111970.0,45,11700.0,signal_reverse,260.0
train,2017-11-16 16:49:00,2017-11-16 19:24:00,111520.0,112350.0,37,-30710.0,signal_reverse,-830.0
train,2017-11-28 17:34:00,2017-12-04 16:49:00,115560.0,112840.0,45,122400.0,signal_reverse,2720.0
train,2017-12-19 16:49:00,2017-12-20 19:24:00,114300.0,114000.0,52,15600.0,signal_reverse,300.0
train,2018-02-06 16:49:00,2018-02-09 16:49:00,123280.0,119310.0,19,75430.0,signal_reverse,3970.0
train,2018-03-19 16:49:00,2018-03-20 16:49:00,124480.0,124540.0,34,-2040.0,signal_reverse,-60.0
train,2018-03-26 16:49:00,2018-03-29 16:49:00,124290.0,124070.0,27,5940.0,signal_reverse,220.0
train,2018-04-02 18:19:00,2018-04-03 16:49:00,123920.0,123620.0,37,11100.0,signal_reverse,300.0
train,2018-04-04 16:49:00,2018-04-04 19:19:00,122520.0,124370.0,39,-72150.0,signal_reverse,-1850.0
train,2018-04-06 19:19:00,2018-04-11 20:49:00,123070.0,110390.0,31,393080.0,signal_reverse,12680.0
train,2018-04-23 20:49:00,2018-04-24 16:49:00,114040.0,115620.0,18,-28440.0,signal_reverse,-1580.0
train,2018-04-25 16:49:00,2018-04-26 16:49:00,113390.0,114000.0,27,-16470.0,signal_reverse,-610.0
train,2018-05-08 16:49:00,2018-05-08 19:19:00,113330.0,113810.0,33,-15840.0,signal_reverse,-480.0
train,2018-06-06 17:34:00,2018-06-06 18:19:00,116770.0,117010.0,46,-11040.0,signal_reverse,-240.0
train,2018-06-28 16:49:00,2018-06-28 17:34:00,110190.0,110380.0,34,-6460.0,signal_reverse,-190.0
train,2018-07-19 19:24:00,2018-07-20 20:04:00,112300.0,111890.0,36,14760.0,signal_reverse,410.0
train,2018-08-01 18:19:00,2018-08-07 16:49:00,116490.0,114810.0,41,68880.0,signal_reverse,1680.0
train,2018-08-08 16:49:00,2018-08-09 19:24:00,111650.0,109940.0,30,51300.0,signal_reverse,1710.0
train,2018-08-17 17:34:00,2018-08-17 18:19:00,105040.0,105530.0,29,-14210.0,signal_reverse,-490.0
train,2018-08-22 16:49:00,2018-08-23 16:49:00,106090.0,105920.0,28,4760.0,signal_reverse,170.0
train,2018-08-23 17:34:00,2018-08-24 18:19:00,105040.0,106660.0,18,-29160.0,signal_reverse,-1620.0
train,2018-09-06 19:24:00,2018-09-10 10:48:00,105320.0,104110.0,40,48400.0,expiration,1210.0
train,2018-10-18 19:24:00,2018-10-24 16:49:00,113930.0,112950.0,32,31360.0,signal_reverse,980.0
train,2018-10-25 16:49:00,2018-10-25 19:24:00,111020.0,111750.0,23,-16790.0,signal_reverse,-730.0
train,2018-10-29 19:19:00,2018-10-29 20:49:00,110510.0,110570.0,30,-1800.0,signal_reverse,-60.0
train,2018-10-30 16:49:00,2018-10-30 19:19:00,109740.0,110370.0,26,-16380.0,signal_reverse,-630.0
train,2018-11-09 16:49:00,2018-11-12 16:49:00,111640.0,111790.0,31,-4650.0,signal_reverse,-150.0
train,2018-11-12 19:19:00,2018-11-13 16:49:00,110540.0,111400.0,35,-30100.0,signal_reverse,-860.0
train,2018-11-14 16:49:00,2018-11-14 19:24:00,111070.0,111260.0,22,-4180.0,signal_reverse,-190.0
train,2018-11-21 17:34:00,2018-11-21 19:19:00,112530.0,112860.0,27,-8910.0,signal_reverse,-330.0
train,2018-11-23 16:49:00,2018-11-28 16:49:00,111230.0,110660.0,37,21090.0,signal_reverse,570.0
train,2018-12-06 16:49:00,2018-12-06 17:34:00,112800.0,112870.0,27,-1890.0,signal_reverse,-70.0
train,2018-12-19 16:49:00,2018-12-21 16:49:00,109090.0,108250.0,32,26880.0,signal_reverse,840.0
test,2019-02-13 19:19:00,2019-02-14 16:49:00,118490.0,115850.0,29,76560.0,signal_reverse,2640.0
test,2019-02-26 17:34:00,2019-02-26 19:19:00,118960.0,119640.0,47,-31960.0,signal_reverse,-680.0
test,2019-02-27 16:49:00,2019-02-27 20:49:00,119280.0,119290.0,38,-380.0,signal_reverse,-10.0
test,2019-02-28 16:49:00,2019-03-05 17:34:00,118660.0,118390.0,38,10260.0,signal_reverse,270.0
test,2019-03-07 19:24:00,2019-03-11 11:05:00,117690.0,116650.0,46,47840.0,expiration,1040.0
test,2019-03-22 19:19:00,2019-03-25 16:49:00,119230.0,119960.0,38,-27740.0,signal_reverse,-730.0
test,2019-03-28 16:49:00,2019-03-29 16:49:00,118870.0,119570.0,43,-30100.0,signal_reverse,-700.0
test,2019-03-29 19:19:00,2019-04-01 16:49:00,117880.0,119240.0,35,-47600.0,signal_reverse,-1360.0
test,2019-04-26 19:19:00,2019-04-29 16:49:00,122340.0,122670.0,36,-11880.0,signal_reverse,-330.0
test,2019-04-30 19:19:00,2019-05-03 16:49:00,122240.0,122550.0,49,-15190.0,signal_reverse,-310.0
test,2019-05-06 16:49:00,2019-05-08 18:19:00,121560.0,121820.0,38,-9880.0,signal_reverse,-260.0
test,2019-05-08 19:24:00,2019-05-14 16:49:00,121080.0,121220.0,36,-5040.0,signal_reverse,-140.0
test,2019-07-16 16:49:00,2019-07-17 16:49:00,135950.0,136570.0,47,-29140.0,signal_reverse,-620.0
test,2019-07-18 16:49:00,2019-07-18 19:24:00,135750.0,135550.0,38,7600.0,signal_reverse,200.0
test,2019-08-01 16:49:00,2019-08-08 16:49:00,134120.0,130730.0,25,84750.0,signal_reverse,3390.0
test,2019-08-12 16:49:00,2019-08-12 19:19:00,128940.0,129540.0,43,-25800.0,signal_reverse,-600.0
test,2019-08-14 16:49:00,2019-08-20 16:49:00,126710.0,125720.0,30,29700.0,signal_reverse,990.0
test,2019-08-27 16:49:00,2019-08-28 19:19:00,126000.0,126910.0,40,-36400.0,signal_reverse,-910.0
test,2019-09-27 19:19:00,2019-10-01 16:49:00,133200.0,132760.0,40,17600.0,signal_reverse,440.0
test,2019-11-25 16:49:00,2019-11-25 18:19:00,144740.0,145130.0,36,-14040.0,signal_reverse,-390.0
test,2019-11-26 16:49:00,2019-12-02 16:49:00,144070.0,143460.0,43,26230.0,signal_reverse,610.0
test,2019-12-02 19:19:00,2019-12-04 16:49:00,142260.0,142460.0,39,-7800.0,signal_reverse,-200.0
test,2020-01-27 16:49:00,2020-01-29 16:49:00,154850.0,157760.0,22,-64020.0,signal_reverse,-2910.0
test,2020-02-07 17:34:00,2020-02-07 19:19:00,150990.0,152190.0,20,-24000.0,signal_reverse,-1200.0
test,2020-02-10 16:49:00,2020-02-11 16:49:00,150300.0,153050.0,20,-55000.0,signal_reverse,-2750.0
test,2020-02-18 16:49:00,2020-02-19 16:49:00,152170.0,154500.0,36,-83880.0,signal_reverse,-2330.0
test,2020-02-25 16:49:00,2020-02-28 20:49:00,146700.0,131360.0,17,260780.0,signal_reverse,15340.0
test,2020-03-06 16:49:00,2020-03-10 10:44:00,125350.0,108080.0,10,172700.0,expiration,17270.0
test,2020-03-30 16:49:00,2020-03-31 16:49:00,93460.0,96550.0,11,-33990.0,signal_reverse,-3090.0
test,2020-04-30 20:54:00,2020-05-04 16:49:00,108640.0,108900.0,15,-3900.0,signal_reverse,-260.0
test,2020-06-26 16:49:00,2020-07-02 16:49:00,122690.0,122350.0,28,9520.0,signal_reverse,340.0
test,2020-07-03 16:49:00,2020-07-03 19:19:00,121130.0,121330.0,36,-7200.0,signal_reverse,-200.0
test,2020-07-13 16:49:00,2020-07-13 20:49:00,122160.0,121830.0,26,8580.0,signal_reverse,330.0
test,2020-07-14 16:49:00,2020-07-15 16:49:00,119330.0,121940.0,23,-60030.0,signal_reverse,-2610.0
test,2020-07-17 19:19:00,2020-07-20 16:49:00,121460.0,122770.0,41,-53710.0,signal_reverse,-1310.0
test,2020-08-21 16:49:00,2020-08-21 19:19:00,125860.0,126270.0,23,-9430.0,signal_reverse,-410.0
test,2020-08-25 19:24:00,2020-08-26 19:24:00,126290.0,127220.0,30,-27900.0,signal_reverse,-930.0
test,2020-08-28 19:19:00,2020-08-31 16:49:00,126660.0,126520.0,31,4340.0,signal_reverse,140.0
test,2020-08-31 19:19:00,2020-09-01 16:49:00,125890.0,127750.0,32,-59520.0,signal_reverse,-1860.0
test,2020-09-02 16:49:00,2020-09-08 10:44:00,125610.0,121290.0,32,138240.0,expiration,4320.0
test,2020-09-18 20:04:00,2020-09-23 16:49:00,120710.0,119350.0,34,46240.0,signal_reverse,1360.0
test,2020-09-23 19:24:00,2020-09-28 16:49:00,117920.0,115490.0,24,58320.0,signal_reverse,2430.0
test,2020-10-02 16:49:00,2020-10-05 16:49:00,114480.0,114700.0,26,-5720.0,signal_reverse,-220.0
test,2020-10-07 16:49:00,2020-10-08 16:49:00,114390.0,114840.0,26,-11700.0,signal_reverse,-450.0
test,2020-10-14 19:24:00,2020-10-14 20:09:00,115300.0,115420.0,35,-4200.0,signal_reverse,-120.0
test,2020-10-15 16:49:00,2020-10-20 16:49:00,113170.0,113730.0,38,-21280.0,signal_reverse,-560.0
test,2020-10-26 20:49:00,2020-11-03 16:49:00,113910.0,109920.0,30,119700.0,signal_reverse,3990.0
test,2021-01-25 16:49:00,2021-01-27 16:49:00,141790.0,139320.0,20,49400.0,signal_reverse,2470.0
test,2021-02-26 16:49:00,2021-03-01 18:20:00,141980.0,144530.0,15,-38250.0,signal_reverse,-2550.0
test,2021-03-19 15:19:00,2021-03-22 13:44:00,145930.0,145480.0,16,7200.0,signal_reverse,450.0
test,2021-03-23 13:44:00,2021-03-23 16:04:00,141160.0,141610.0,23,-10350.0,signal_reverse,-450.0
test,2021-04-02 13:44:00,2021-04-08 13:44:00,144500.0,140980.0,29,102080.0,signal_reverse,3520.0
test,2021-04-20 16:04:00,2021-04-21 16:49:00,143350.0,143530.0,28,-5040.0,signal_reverse,-180.0
test,2021-06-18 13:44:00,2021-06-18 14:34:00,162820.0,162180.0,32,20480.0,signal_reverse,640.0
test,2021-06-29 13:44:00,2021-07-01 13:44:00,161390.0,164150.0,38,-104880.0,signal_reverse,-2760.0
test,2021-07-08 13:44:00,2021-07-09 13:44:00,159570.0,162230.0,25,-66500.0,signal_reverse,-2660.0
test,2021-07-12 13:44:00,2021-07-12 16:04:00,160890.0,161810.0,37,-34040.0,signal_reverse,-920.0
test,2021-07-15 16:04:00,2021-07-21 13:44:00,160370.0,157240.0,27,84510.0,signal_reverse,3130.0
test,2021-08-19 13:44:00,2021-08-23 13:44:00,163140.0,163980.0,25,-21000.0,signal_reverse,-840.0
test,2021-08-26 16:04:00,2021-08-27 17:34:00,163210.0,164930.0,33,-56760.0,signal_reverse,-1720.0
test,2021-09-20 13:44:00,2021-09-22 13:44:00,168960.0,171810.0,24,-68400.0,signal_reverse,-2850.0
test,2021-09-30 16:49:00,2021-09-30 17:34:00,174730.0,175320.0,28,-16520.0,signal_reverse,-590.0
test,2021-10-01 13:44:00,2021-10-01 16:04:00,173810.0,175120.0,22,-28820.0,signal_reverse,-1310.0
test,2021-10-29 13:44:00,2021-11-01 13:44:00,184640.0,186200.0,24,-37440.0,signal_reverse,-1560.0
test,2021-11-02 13:44:00,2021-11-03 13:44:00,184480.0,182500.0,22,43560.0,signal_reverse,1980.0
test,2021-11-11 13:44:00,2021-11-17 13:44:00,182550.0,177820.0,23,108790.0,signal_reverse,4730.0
test,2021-11-19 13:44:00,2021-11-24 13:44:00,173160.0,166140.0,19,133380.0,signal_reverse,7020.0
test,2021-11-26 13:44:00,2021-11-29 16:04:00,160190.0,164600.0,12,-52920.0,signal_reverse,-4410.0
test,2021-12-06 13:44:00,2021-12-08 07:44:00,162610.0,166200.0,13,-46670.0,expiration,-3590.0
test,2021-12-21 15:19:00,2021-12-21 16:04:00,156030.0,156400.0,24,-8880.0,signal_reverse,-370.0
test,2021-12-24 13:44:00,2021-12-24 15:19:00,157040.0,157650.0,23,-14030.0,signal_reverse,-610.0
test,2022-01-06 13:44:00,2022-01-07 16:04:00,154760.0,156800.0,9,-18360.0,signal_reverse,-2040.0
test,2022-01-13 16:04:00,2022-01-19 17:34:00,156470.0,142810.0,19,259540.0,signal_reverse,13660.0
test,2022-01-24 13:44:00,2022-01-26 13:44:00,128890.0,133760.0,9,-43830.0,signal_reverse,-4870.0
test,2022-02-07 13:44:00,2022-02-07 14:34:00,144230.0,145380.0,16,-18400.0,signal_reverse,-1150.0
test,2022-02-14 13:44:00,2022-02-14 16:04:00,140820.0,144880.0,6,-24360.0,signal_reverse,-4060.0
test,2022-02-18 15:19:00,2022-02-18 18:19:00,144780.0,140060.0,13,61360.0,signal_reverse,4720.0
test,2022-02-21 13:44:00,2022-02-24 23:49:00,132730.0,83310.0,6,296520.0,end_of_data,49420.0
