y_true,y_pred,y_logit,q10,q50,q90
0.0010257959,0.0003529135,-0.03875418,-0.008784853,-0.0009823814,0.0014312379
-0.0034193993,0.00027978048,-0.0384646,-0.008846018,-0.0009735301,0.0014420152
-0.007863879,0.00019309297,-0.038081825,-0.008947831,-0.0009755939,0.0015339032
0.0039321184,0.00017086789,-0.037989996,-0.008978598,-0.0009832159,0.0015733242
-0.010086894,0.00021702051,-0.038211197,-0.008914456,-0.0009808019,0.0015019774
-0.011282802,0.00024130195,-0.038295172,-0.008899756,-0.0009955987,0.0015362054
-0.0020519495,0.00025111623,-0.038336806,-0.008879043,-0.0009925738,0.0015127249
-0.002564311,0.00024284236,-0.038296945,-0.008892916,-0.0009993315,0.0015405752
0.008377314,0.00020780414,-0.038145304,-0.00893297,-0.0010019541,0.0015757456
-0.008035064,0.00010499917,-0.03767418,-0.00906476,-0.0010094047,0.0017153174
0.0094025135,0.000111572444,-0.03772772,-0.009057101,-0.0010143742,0.0017053075
0.01077044,1.1706725e-05,-0.03729301,-0.009191357,-0.001031287,0.0018580407
0.00034177303,-0.00032308325,-0.03576716,-0.009648375,-0.0010905415,0.0024052896
-0.006154299,-0.00043914095,-0.035254247,-0.009803548,-0.0011056438,0.002570223
0.011453986,-0.0003878642,-0.03547229,-0.009744681,-0.0011021942,0.0025137514
-0.007863998,-0.00042117015,-0.03534703,-0.00975699,-0.0010763332,0.002448637
-0.0010256767,-0.00039925985,-0.03540077,-0.009778541,-0.0011109486,0.002571594
0.0035899878,-0.00023510121,-0.036165386,-0.009510592,-0.0010502785,0.0021708459
-0.0013674498,-0.0002081953,-0.03629709,-0.009471282,-0.001042679,0.0021177568
0.010086417,-0.0001830943,-0.03640376,-0.009444311,-0.0010402724,0.0020957664
0.00034177303,-0.00017433055,-0.036401294,-0.009478904,-0.0010749474,0.0022324957
-0.0015386343,-0.00018924847,-0.03633152,-0.009495236,-0.0010711178,0.0022389926
-0.0013673306,-0.0001803916,-0.036375783,-0.009485964,-0.0010732114,0.002235368
0.0027353764,-4.2796135e-05,-0.03701681,-0.009267166,-0.001025334,0.0019099154
-0.0056419373,-2.5417656e-05,-0.037096366,-0.009236004,-0.0010157749,0.0018632077
0.00051283836,8.084625e-05,-0.03757173,-0.009102795,-0.0010104403,0.0017323308
0.0061547756,0.00017961487,-0.038005188,-0.008967921,-0.0009888113,0.0015705265
0.0027348995,0.00022660382,-0.038193434,-0.008928679,-0.0009948462,0.0015607588
0.0025647879,0.00017705001,-0.037917577,-0.009041481,-0.0010356829,0.0017949566
-0.0027353764,0.00018205866,-0.037936732,-0.009039611,-0.0010376051,0.001801148
0.0027353764,0.0003253948,-0.038647808,-0.008792311,-0.000971742,0.0013865046
-0.0013680458,0.0003781449,-0.03886672,-0.008712959,-0.00096049905,0.0012996644
-0.001196742,0.00040554442,-0.038976878,-0.008681048,-0.0009555444,0.001264941
0.008206129,0.00042865984,-0.03909494,-0.008680236,-0.0009756163,0.0013182461
0.0049579144,0.00027231127,-0.038342476,-0.008908279,-0.0010163784,0.0016374812
-0.0056419373,0.00022952817,-0.038149714,-0.008963458,-0.0010167882,0.0016858354
-0.0015385151,0.00020803697,-0.038047515,-0.009002611,-0.0010272935,0.0017472021
0.0010256767,0.00032741018,-0.038651243,-0.008823883,-0.0009925961,0.001481086
-0.0029059649,0.00038199127,-0.03889341,-0.008759011,-0.0009891242,0.0014196225
0.0068382025,0.0004223287,-0.03904958,-0.008655969,-0.0009538755,0.0012497306
0.0015386343,0.00045242347,-0.039201036,-0.008618802,-0.00094836205,0.0011901967
-0.003248334,0.00038735755,-0.03891223,-0.008707784,-0.000958249,0.0012946427
0.00051283836,0.0003613066,-0.038787484,-0.008743916,-0.00096568465,0.0013483576
0.0015386343,0.00040731765,-0.039005905,-0.008737065,-0.0009991452,0.0014316179
-0.0064959526,0.00037735142,-0.038819395,-0.008760847,-0.0009849146,0.0014356263
0.0030770302,0.0005697869,-0.039728,-0.008479297,-0.00094059855,0.0010531731
-0.0030770302,0.00051294826,-0.03943766,-0.008563086,-0.00095478445,0.0011899136
0.00051283836,0.00056390837,-0.039703853,-0.008479591,-0.0009388849,0.0010519996
0.003761053,0.00046872906,-0.03925798,-0.008611344,-0.0009553805,0.0012195893
0.0017092228,0.00053183734,-0.03956528,-0.008530915,-0.00095023215,0.0011211634
-0.002906084,0.0005136449,-0.039477475,-0.008587431,-0.0009809211,0.0012561046
0.0001707077,0.00044399127,-0.0391403,-0.008651476,-0.000967212,0.0012872778
0.0042738914,0.00052067265,-0.039460994,-0.008581683,-0.0009814873,0.001273863
-0.0064959526,0.0005725678,-0.039769113,-0.008439969,-0.0009351149,0.0009933673
-0.0020519495,0.0005389694,-0.039604418,-0.008488633,-0.00093744695,0.0010478012
-0.0020513535,0.00053922646,-0.039609,-0.008527841,-0.0009708777,0.0011680946
