experiment,seq_len,lr_g,lr_d,generator,adv_weight,l1_weight,cls_weight,q_weight,MAE,MAPE,DirAcc,PinballLoss,time_sec,n_features,train_samples,test_samples
seq_3,3,0.001,5e-05,lstm,1.0,0.4,0.2,1.0,0.22836045920848846,69.72913360595703,0.47651933701657456,0.004910129976148407,297.1,28,14114,3624
seq_6,6,0.001,5e-05,lstm,1.0,0.4,0.2,1.0,0.06683580577373505,20.845775604248047,0.47442632015482444,0.004799696228777369,320.7,28,14114,3624
seq_12,12,0.001,5e-05,lstm,1.0,0.4,0.2,1.0,0.01492327731102705,2.0868990421295166,0.5031847133757962,0.004877802217379212,320.0,28,14114,3624
seq_24,24,0.001,5e-05,lstm,1.0,0.4,0.2,1.0,0.022187521681189537,5.554647922515869,0.47596554598499585,0.006562215896944205,284.5,28,14114,3624
seq_48,48,0.001,5e-05,lstm,1.0,0.4,0.2,1.0,0.1577151119709015,50.9927978515625,0.5107692307692308,0.02024247373143832,266.0,28,14114,3624
