entry_time,exit_time,entry_price,exit_price,contracts,pnl,exit_reason,direction,pnl_1c,period
2008-04-14 17:17:00,2008-04-14 17:59:00,206395.0,205795.0,24,14400.0,signal_reverse,short,600.0,train
2008-04-15 14:32:00,2008-04-24 17:59:00,207125.0,209800.0,24,64200.0,signal_reverse,long,2675.0,train
2008-04-28 14:32:00,2008-04-29 17:32:00,213520.0,211290.0,26,-57980.0,signal_reverse,long,-2230.0,train
2008-05-04 14:35:00,2008-05-04 15:35:00,213045.0,213395.0,32,11200.0,signal_reverse,long,350.0,train
2008-05-07 16:32:00,2008-05-29 14:32:00,218450.0,242870.0,36,879120.0,signal_reverse,long,24420.0,train
2008-05-29 16:32:00,2008-05-29 17:32:00,244330.0,243680.0,14,-9100.0,signal_reverse,long,-650.0,train
2008-06-07 18:19:00,2008-06-09 11:14:00,234400.0,236315.0,24,-45960.0,expiration,short,-1915.0,train
2008-06-18 14:32:00,2008-06-18 15:32:00,242085.0,241085.0,36,-36000.0,signal_reverse,long,-1000.0,train
2008-06-19 14:32:00,2008-06-19 17:32:00,241475.0,241065.0,34,-13940.0,signal_reverse,long,-410.0,train
2008-06-20 18:17:00,2008-06-20 21:26:00,238300.0,238325.0,40,-1000.0,signal_reverse,short,-25.0,train
2008-06-23 17:17:00,2008-06-27 19:47:00,234130.0,233415.0,36,25740.0,signal_reverse,short,715.0,train
2008-07-11 17:17:00,2008-07-14 17:16:00,216440.0,220660.0,24,-101280.0,signal_reverse,short,-4220.0,train
2008-07-15 17:17:00,2008-07-16 19:48:00,218585.0,218595.0,30,-300.0,signal_reverse,short,-10.0,train
2008-07-17 17:32:00,2008-07-18 14:32:00,224300.0,220165.0,24,-99240.0,signal_reverse,long,-4135.0,train
2008-07-18 17:17:00,2008-07-25 18:21:00,217015.0,194800.0,24,533160.0,signal_reverse,short,22215.0,train
2008-08-04 18:17:00,2008-08-07 17:17:00,188785.0,185440.0,24,80280.0,signal_reverse,short,3345.0,train
2008-08-08 17:18:00,2008-08-11 17:19:00,172395.0,174460.0,18,-37170.0,signal_reverse,short,-2065.0,train
2008-08-13 19:49:00,2008-08-13 20:36:00,177860.0,178305.0,20,-8900.0,signal_reverse,short,-445.0,train
2008-08-18 19:48:00,2008-08-21 17:17:00,177770.0,172535.0,28,146580.0,signal_reverse,short,5235.0,train
2008-08-22 19:50:00,2008-08-25 19:02:00,169250.0,159000.0,18,184500.0,signal_reverse,short,10250.0,train
2008-09-03 17:17:00,2008-09-08 11:14:00,159495.0,153300.0,26,161070.0,expiration,short,6195.0,train
2008-09-25 18:47:00,2008-09-26 14:32:00,139855.0,130805.0,10,-90500.0,signal_reverse,long,-9050.0,train
2008-09-26 17:17:00,2008-09-26 19:02:00,131910.0,134305.0,16,-38320.0,signal_reverse,short,-2395.0,train
2008-09-29 17:17:00,2008-10-03 21:17:00,119775.0,111400.0,12,100500.0,signal_reverse,short,8375.0,train
2008-10-15 17:17:00,2008-10-16 17:17:00,81110.0,73685.0,16,118800.0,signal_reverse,short,7425.0,train
2008-10-16 18:17:00,2008-10-16 20:32:00,71590.0,73545.0,10,-19550.0,signal_reverse,short,-1955.0,train
2008-10-17 17:17:00,2008-10-21 17:17:00,69070.0,74300.0,10,-52300.0,signal_reverse,short,-5230.0,train
2008-10-22 17:17:00,2008-10-24 17:17:00,68405.0,51650.0,18,301590.0,signal_reverse,short,16755.0,train
2008-10-30 14:35:00,2008-11-11 14:32:00,77785.0,73750.0,12,-48420.0,signal_reverse,long,-4035.0,train
2008-11-11 17:17:00,2008-11-14 17:17:00,72525.0,64695.0,16,125280.0,signal_reverse,short,7830.0,train
2008-11-19 19:02:00,2008-11-19 21:17:00,60555.0,60720.0,16,-2640.0,signal_reverse,short,-165.0,train
2008-11-20 17:17:00,2008-11-21 17:17:00,55500.0,58800.0,18,-59400.0,signal_reverse,short,-3300.0,train
2008-11-21 19:47:00,2008-11-24 17:17:00,56625.0,63960.0,14,-102690.0,signal_reverse,short,-7335.0,train
2008-11-25 14:32:00,2008-11-26 16:32:00,68510.0,65390.0,14,-43680.0,signal_reverse,long,-3120.0,train
2008-11-27 14:32:00,2008-11-28 14:32:00,69110.0,65890.0,18,-57960.0,signal_reverse,long,-3220.0,train
2008-11-28 19:02:00,2008-12-02 17:17:00,66030.0,60470.0,36,200160.0,signal_reverse,short,5560.0,train
2008-12-03 17:17:00,2008-12-05 17:17:00,58925.0,59200.0,28,-7700.0,signal_reverse,short,-275.0,train
2008-12-05 19:47:00,2008-12-05 22:02:00,59045.0,60240.0,40,-47800.0,signal_reverse,short,-1195.0,train
2008-12-18 14:32:00,2008-12-18 19:47:00,66935.0,65530.0,36,-50580.0,signal_reverse,long,-1405.0,train
2008-12-18 19:47:00,2008-12-19 17:17:00,65530.0,64815.0,36,25740.0,signal_reverse,short,715.0,train
2008-12-26 17:17:00,2009-01-13 19:47:00,62675.0,60565.0,40,84400.0,signal_reverse,short,2110.0,train
2009-01-30 19:47:00,2009-02-03 19:47:00,52200.0,51760.0,34,14960.0,signal_reverse,short,440.0,train
2009-02-05 19:47:00,2009-02-06 17:17:00,50670.0,51800.0,40,-45200.0,signal_reverse,short,-1130.0,train
2009-02-09 14:32:00,2009-02-17 14:32:00,56490.0,55400.0,44,-47960.0,signal_reverse,long,-1090.0,train
2009-02-17 17:17:00,2009-02-19 17:17:00,53330.0,54370.0,40,-41600.0,signal_reverse,short,-1040.0,train
2009-02-20 19:47:00,2009-02-24 20:32:00,50220.0,51380.0,34,-39440.0,signal_reverse,short,-1160.0,train
2009-03-03 18:17:00,2009-03-03 20:32:00,52810.0,53290.0,40,-19200.0,signal_reverse,short,-480.0,train
2009-03-04 14:32:00,2009-03-10 11:42:00,56120.0,59900.0,36,136080.0,expiration,long,3780.0,train
2009-03-18 14:32:00,2009-03-24 14:32:00,64305.0,70990.0,26,173810.0,signal_reverse,long,6685.0,train
2009-04-02 19:47:00,2009-04-03 17:32:00,73130.0,72250.0,30,-26400.0,signal_reverse,long,-880.0,train
2009-04-06 14:32:00,2009-04-06 16:32:00,75945.0,72945.0,30,-90000.0,signal_reverse,long,-3000.0,train
2009-04-08 14:32:00,2009-04-20 14:32:00,71590.0,76930.0,30,160200.0,signal_reverse,long,5340.0,train
2009-04-24 14:39:00,2009-04-24 15:39:00,79225.0,78900.0,30,-9750.0,signal_reverse,long,-325.0,train
2009-04-28 17:17:00,2009-04-29 17:17:00,74250.0,77470.0,40,-128800.0,signal_reverse,short,-3220.0,train
2009-04-30 14:32:00,2009-05-20 17:32:00,81150.0,102185.0,40,841400.0,signal_reverse,long,21035.0,train
2009-05-22 14:32:00,2009-06-08 11:29:00,102415.0,110470.0,22,177210.0,expiration,long,8055.0,train
2009-06-18 17:17:00,2009-06-22 17:17:00,99305.0,95120.0,24,100440.0,signal_reverse,short,4185.0,train
2009-06-30 21:17:00,2009-07-01 17:17:00,93985.0,95905.0,38,-72960.0,signal_reverse,short,-1920.0,train
2009-07-02 17:17:00,2009-07-02 22:02:00,93930.0,93360.0,40,22800.0,signal_reverse,short,570.0,train
2009-07-03 17:17:00,2009-07-10 17:17:00,92910.0,80115.0,40,511800.0,signal_reverse,short,12795.0,train
2009-07-17 14:32:00,2009-07-29 15:32:00,90800.0,96075.0,32,168800.0,signal_reverse,long,5275.0,train
2009-07-30 15:32:00,2009-08-11 14:32:00,97790.0,103805.0,22,132330.0,signal_reverse,long,6015.0,train
2009-08-12 17:17:00,2009-08-12 19:57:00,101160.0,102555.0,28,-39060.0,signal_reverse,short,-1395.0,train
2009-08-14 19:57:00,2009-08-18 17:17:00,101100.0,97450.0,24,87600.0,signal_reverse,short,3650.0,train
2009-08-19 17:17:00,2009-08-19 19:47:00,96885.0,99025.0,34,-72760.0,signal_reverse,short,-2140.0,train
2009-08-21 18:47:00,2009-08-27 17:17:00,106840.0,106645.0,30,-5850.0,close_opposing,long,-195.0,train
2009-08-27 17:32:00,2009-08-27 18:47:00,106510.0,104355.0,24,-51720.0,signal_reverse,long,-2155.0,train
2009-08-28 14:32:00,2009-08-31 16:32:00,108365.0,104800.0,26,-92690.0,signal_reverse,long,-3565.0,train
2009-09-02 17:17:00,2009-09-03 17:17:00,103335.0,106345.0,32,-96320.0,signal_reverse,short,-3010.0,train
2009-09-04 14:32:00,2009-09-04 16:32:00,107220.0,106650.0,34,-19380.0,signal_reverse,long,-570.0,train
2009-09-07 14:32:00,2009-09-08 11:29:00,107875.0,109645.0,32,56640.0,expiration,long,1770.0,train
2009-09-18 14:32:00,2009-09-24 16:32:00,123180.0,124870.0,26,43940.0,signal_reverse,long,1690.0,train
2009-09-29 17:32:00,2009-09-29 18:32:00,124300.0,124025.0,30,-8250.0,signal_reverse,long,-275.0,train
2009-09-30 14:32:00,2009-09-30 18:32:00,125765.0,123425.0,34,-79560.0,signal_reverse,long,-2340.0,train
2009-10-01 14:32:00,2009-10-01 15:32:00,125010.0,125230.0,32,7040.0,signal_reverse,long,220.0,train
2009-10-02 18:02:00,2009-10-02 19:47:00,119430.0,119425.0,34,170.0,signal_reverse,short,5.0,train
2009-10-05 17:17:00,2009-10-06 14:32:00,120185.0,124720.0,36,-163260.0,close_opposing,short,-4535.0,train
2009-10-07 14:32:00,2009-10-21 14:32:00,129890.0,141330.0,36,411840.0,signal_reverse,long,11440.0,train
2009-10-21 18:32:00,2009-10-22 14:32:00,144465.0,143300.0,22,-25630.0,signal_reverse,long,-1165.0,train
2009-10-22 15:32:00,2009-10-22 16:32:00,144680.0,143980.0,20,-14000.0,signal_reverse,long,-700.0,train
2009-10-26 18:32:00,2009-10-26 19:47:00,145720.0,143905.0,24,-43560.0,signal_reverse,long,-1815.0,train
2009-10-28 19:47:00,2009-10-29 19:47:00,132865.0,139165.0,24,-151200.0,signal_reverse,short,-6300.0,train
2009-10-30 17:17:00,2009-11-02 19:47:00,134130.0,134465.0,24,-8040.0,signal_reverse,short,-335.0,train
2009-11-06 17:42:00,2009-11-06 18:27:00,133105.0,132055.0,24,25200.0,signal_reverse,short,1050.0,train
2009-11-09 18:32:00,2009-11-13 17:17:00,139840.0,139305.0,20,-10700.0,close_opposing,long,-535.0,train
2009-11-13 17:32:00,2009-11-19 19:47:00,139595.0,143720.0,24,99000.0,signal_reverse,long,4125.0,train
2009-11-23 14:32:00,2009-11-24 14:32:00,145135.0,143670.0,26,-38090.0,signal_reverse,long,-1465.0,train
2009-12-07 17:17:00,2009-12-08 11:14:00,137300.0,136280.0,28,28560.0,expiration,short,1020.0,train
2009-12-18 14:32:00,2009-12-25 14:32:00,143170.0,145200.0,24,48720.0,signal_reverse,long,2030.0,train
2009-12-25 18:32:00,2009-12-30 14:32:00,145400.0,143490.0,52,-99320.0,signal_reverse,long,-1910.0,train
2009-12-30 16:32:00,2010-01-19 17:32:00,143770.0,157205.0,68,913580.0,signal_reverse,long,13435.0,train
2010-01-19 18:32:00,2010-01-20 18:32:00,159200.0,156450.0,36,-99000.0,signal_reverse,long,-2750.0,train
2010-01-26 17:17:00,2010-01-26 19:47:00,144400.0,146760.0,30,-70800.0,signal_reverse,short,-2360.0,train
2010-02-03 14:32:00,2010-02-03 16:32:00,153410.0,152380.0,38,-39140.0,signal_reverse,long,-1030.0,train
2010-02-04 17:17:00,2010-02-09 19:47:00,147205.0,140395.0,36,245160.0,signal_reverse,short,6810.0,train
2010-02-10 19:57:00,2010-02-11 17:17:00,138610.0,138960.0,26,-9100.0,signal_reverse,short,-350.0,train
2010-02-12 17:16:00,2010-02-16 17:17:00,136805.0,141405.0,30,-138000.0,signal_reverse,short,-4600.0,train
2010-02-19 19:47:00,2010-02-24 14:32:00,143615.0,140375.0,28,-90720.0,signal_reverse,long,-3240.0,train
2010-02-24 18:02:00,2010-02-24 19:47:00,140625.0,141850.0,36,-44100.0,signal_reverse,short,-1225.0,train
2010-02-25 17:17:00,2010-02-27 17:17:00,137110.0,140235.0,32,-100000.0,signal_reverse,short,-3125.0,train
2010-03-02 14:32:00,2010-03-09 11:29:00,144300.0,151160.0,40,274400.0,expiration,long,6860.0,train
2010-03-18 14:32:00,2010-03-22 14:32:00,156035.0,150920.0,40,-204600.0,signal_reverse,long,-5115.0,train
2010-03-30 14:32:00,2010-04-08 14:32:00,155660.0,157190.0,40,61200.0,signal_reverse,long,1530.0,train
2010-04-08 15:32:00,2010-04-08 17:32:00,157450.0,156650.0,46,-36800.0,signal_reverse,long,-800.0,train
2010-04-09 14:32:00,2010-04-16 14:32:00,159725.0,163665.0,48,189120.0,signal_reverse,long,3940.0,train
2010-04-21 17:17:00,2010-04-23 17:17:00,158580.0,156755.0,40,73000.0,signal_reverse,short,1825.0,train
2010-04-27 17:17:00,2010-04-29 19:47:00,156950.0,155885.0,40,42600.0,signal_reverse,short,1065.0,train
2010-04-30 17:17:00,2010-04-30 18:02:00,154855.0,153610.0,40,49800.0,signal_reverse,short,1245.0,train
2010-05-04 17:17:00,2010-05-05 17:17:00,150785.0,143970.0,30,204450.0,signal_reverse,short,6815.0,train
2010-05-17 20:02:00,2010-05-18 16:47:00,138390.0,144150.0,20,-115200.0,signal_reverse,short,-5760.0,train
2010-05-19 16:47:00,2010-05-25 16:47:00,138225.0,123000.0,22,334950.0,signal_reverse,short,15225.0,train
2010-06-01 19:17:00,2010-06-02 13:59:00,136380.0,135555.0,26,-21450.0,signal_reverse,long,-825.0,train
2010-06-02 15:02:00,2010-06-04 16:47:00,136420.0,135245.0,24,-28200.0,close_opposing,long,-1175.0,train
2010-06-07 16:47:00,2010-06-08 10:44:00,133550.0,134910.0,22,-29920.0,expiration,short,-1360.0,train
2010-06-18 13:59:00,2010-06-24 13:59:00,138760.0,140480.0,22,37840.0,signal_reverse,long,1720.0,train
2010-06-24 15:02:00,2010-06-24 16:02:00,140030.0,139705.0,32,-10400.0,signal_reverse,long,-325.0,train
2010-06-24 16:47:00,2010-06-25 16:47:00,141130.0,138115.0,34,102510.0,signal_reverse,short,3015.0,train
2010-06-29 20:47:00,2010-06-30 16:47:00,134405.0,133450.0,38,36290.0,signal_reverse,short,955.0,train
2010-06-30 20:02:00,2010-07-01 17:32:00,133180.0,130065.0,28,87220.0,signal_reverse,short,3115.0,train
2010-07-12 13:59:00,2010-08-06 17:02:00,136985.0,149710.0,32,407200.0,signal_reverse,long,12725.0,train
2010-08-06 18:02:00,2010-08-06 19:17:00,150680.0,149730.0,36,-34200.0,signal_reverse,long,-950.0,train
2010-08-09 13:59:00,2010-08-10 13:59:00,152145.0,148035.0,38,-156180.0,signal_reverse,long,-4110.0,train
2010-08-11 19:17:00,2010-08-16 17:32:00,144065.0,141805.0,32,72320.0,signal_reverse,short,2260.0,train
2010-08-20 16:47:00,2010-08-26 19:17:00,141300.0,140395.0,40,36200.0,signal_reverse,short,905.0,train
2010-09-01 18:02:00,2010-09-08 10:59:00,143810.0,145270.0,40,58400.0,expiration,long,1460.0,train
2010-09-28 18:17:00,2010-09-28 19:17:00,147475.0,147840.0,40,-14600.0,signal_reverse,short,-365.0,train
2010-09-30 17:02:00,2010-10-14 13:59:00,150375.0,159540.0,52,476580.0,signal_reverse,long,9165.0,train
2010-10-19 13:59:00,2010-10-19 16:02:00,159020.0,157170.0,42,-77700.0,signal_reverse,long,-1850.0,train
2010-10-21 18:02:00,2010-10-27 13:59:00,159655.0,159915.0,34,8840.0,signal_reverse,long,260.0,train
2010-10-28 16:47:00,2010-10-29 19:17:00,158655.0,158700.0,40,-1800.0,signal_reverse,short,-45.0,train
2010-11-01 13:59:00,2010-11-01 19:17:00,160895.0,160525.0,54,-19980.0,signal_reverse,long,-370.0,train
2010-11-08 13:59:00,2010-11-12 13:59:00,163855.0,161375.0,44,-109120.0,signal_reverse,long,-2480.0,train
2010-11-12 19:17:00,2010-11-15 16:47:00,160855.0,161000.0,40,-5800.0,signal_reverse,short,-145.0,train
2010-11-15 19:27:00,2010-11-18 16:47:00,160765.0,159380.0,40,55400.0,signal_reverse,short,1385.0,train
2010-11-24 16:47:00,2010-11-24 19:17:00,158475.0,160175.0,40,-68000.0,signal_reverse,short,-1700.0,train
2010-11-25 19:17:00,2010-11-26 13:59:00,162015.0,159475.0,38,-96520.0,signal_reverse,long,-2540.0,train
2010-11-26 16:47:00,2010-11-26 19:17:00,158870.0,159755.0,40,-35400.0,signal_reverse,short,-885.0,train
2010-11-30 16:47:00,2010-11-30 21:32:00,158395.0,160345.0,40,-78000.0,signal_reverse,short,-1950.0,train
2010-12-01 15:02:00,2010-12-08 10:59:00,161255.0,172095.0,32,346880.0,expiration,long,10840.0,train
2010-12-20 13:59:00,2010-12-20 19:17:00,173800.0,173195.0,52,-31460.0,signal_reverse,long,-605.0,train
2010-12-21 13:59:00,2010-12-27 13:59:00,174770.0,176040.0,60,76200.0,signal_reverse,long,1270.0,train
2010-12-28 15:02:00,2010-12-28 19:17:00,176640.0,176530.0,100,-11000.0,signal_reverse,long,-110.0,train
2011-01-12 13:59:00,2011-01-14 17:02:00,184185.0,186105.0,54,103680.0,signal_reverse,long,1920.0,train
2011-02-01 18:02:00,2011-02-07 15:02:00,189875.0,190370.0,36,17820.0,signal_reverse,long,495.0,train
2011-02-07 16:47:00,2011-02-07 18:02:00,190185.0,190890.0,38,-26790.0,close_opposing,short,-705.0,train
2011-02-08 13:59:00,2011-02-08 15:02:00,192485.0,190655.0,28,-51240.0,signal_reverse,long,-1830.0,train
2011-02-09 21:32:00,2011-02-11 19:27:00,188020.0,187885.0,32,4320.0,signal_reverse,short,135.0,train
2011-02-17 20:47:00,2011-02-21 16:47:00,185295.0,187310.0,40,-80600.0,signal_reverse,short,-2015.0,train
2011-02-22 16:47:00,2011-02-24 16:47:00,184670.0,186890.0,38,-84360.0,signal_reverse,short,-2220.0,train
2011-02-25 13:59:00,2011-03-09 10:59:00,188835.0,201960.0,30,393750.0,expiration,long,13125.0,train
2011-03-23 19:17:00,2011-04-11 15:02:00,194550.0,206470.0,32,381440.0,signal_reverse,long,11920.0,train
2011-04-14 16:47:00,2011-04-15 19:27:00,196250.0,198385.0,30,-64050.0,signal_reverse,short,-2135.0,train
2011-04-18 16:47:00,2011-04-19 16:47:00,196655.0,192600.0,40,162200.0,signal_reverse,short,4055.0,train
2011-04-25 13:59:00,2011-04-25 18:02:00,204490.0,201790.0,36,-97200.0,signal_reverse,long,-2700.0,train
2011-04-26 18:17:00,2011-04-26 19:17:00,197910.0,199845.0,26,-50310.0,signal_reverse,short,-1935.0,train
2011-04-27 16:47:00,2011-04-28 19:17:00,198805.0,199820.0,28,-28420.0,signal_reverse,short,-1015.0,train
2011-05-03 16:47:00,2011-05-06 19:17:00,195415.0,190265.0,32,164800.0,signal_reverse,short,5150.0,train
2011-05-11 19:17:00,2011-05-12 20:01:00,188600.0,184855.0,28,104860.0,signal_reverse,short,3745.0,train
2011-05-13 16:47:00,2011-05-18 16:47:00,185770.0,182230.0,32,113280.0,signal_reverse,short,3540.0,train
2011-05-20 18:17:00,2011-05-25 16:47:00,180525.0,178395.0,30,63900.0,signal_reverse,short,2130.0,train
2011-05-27 17:02:00,2011-06-03 17:02:00,185085.0,184515.0,30,-17100.0,signal_reverse,long,-570.0,train
2011-06-06 16:47:00,2011-06-06 18:02:00,185345.0,186195.0,28,-23800.0,close_opposing,short,-850.0,train
2011-06-07 13:59:00,2011-06-08 10:59:00,188270.0,189810.0,26,40040.0,expiration,long,1540.0,train
2011-06-20 16:47:00,2011-06-21 16:47:00,182780.0,185135.0,38,-89490.0,signal_reverse,short,-2355.0,train
2011-06-24 18:17:00,2011-06-28 16:47:00,181955.0,184980.0,28,-84700.0,signal_reverse,short,-3025.0,train
2011-06-29 15:02:00,2011-06-29 16:02:00,188250.0,187625.0,34,-21250.0,signal_reverse,long,-625.0,train
2011-06-30 13:59:00,2011-07-11 18:02:00,188250.0,191130.0,38,109440.0,signal_reverse,long,2880.0,train
2011-07-14 18:02:00,2011-07-15 13:59:00,193925.0,192625.0,26,-33800.0,signal_reverse,long,-1300.0,train
2011-07-21 18:02:00,2011-07-29 13:59:00,195485.0,194940.0,32,-17440.0,signal_reverse,long,-545.0,train
