entry_time,exit_time,entry_price,exit_price,contracts,pnl,exit_reason,direction,pnl_1c,period
2014-01-15 13:59:00,2014-01-16 18:02:00,33705.0,33688.0,977,-16609.0,signal_reverse,long,-17.0,train
2014-01-17 16:02:00,2014-01-24 13:59:00,33801.0,34774.0,1319,1283387.0,signal_reverse,long,973.0,train
2014-02-19 13:59:00,2014-02-21 19:17:00,35873.0,35715.0,659,-104122.0,close_opposing,long,-158.0,train
2014-02-24 15:02:00,2014-02-24 19:17:00,35683.0,35644.0,496,-19344.0,signal_reverse,long,-39.0,train
2014-02-25 13:59:00,2014-02-25 16:02:00,35762.0,35713.0,555,-27195.0,signal_reverse,long,-49.0,train
2014-02-26 13:59:00,2014-02-28 19:17:00,36051.0,35949.0,669,-68238.0,signal_reverse,long,-102.0,train
2014-03-03 13:59:00,2014-03-04 17:02:00,36614.0,36205.0,475,-194275.0,signal_reverse,long,-409.0,train
2014-03-06 17:02:00,2014-03-06 18:02:00,36369.0,36289.0,634,-50720.0,signal_reverse,long,-80.0,train
2014-03-07 16:02:00,2014-03-07 17:02:00,36431.0,36404.0,683,-18441.0,signal_reverse,long,-27.0,train
2014-03-18 13:59:00,2014-03-19 13:59:00,37418.0,36887.0,564,-299484.0,signal_reverse,long,-531.0,train
2014-04-11 19:17:00,2014-04-14 13:59:00,36156.0,36483.0,868,-283836.0,close_opposing,short,-327.0,train
2014-04-15 13:59:00,2014-04-16 13:59:00,36536.0,36485.0,656,-33456.0,signal_reverse,long,-51.0,train
2014-04-16 16:02:00,2014-04-17 13:59:00,36549.0,36435.0,735,-83790.0,signal_reverse,long,-114.0,train
2014-04-17 18:17:00,2014-04-18 16:47:00,36226.0,36053.0,833,144109.0,signal_reverse,short,173.0,train
2014-04-29 16:47:00,2014-04-30 16:47:00,36056.0,36119.0,774,-48762.0,signal_reverse,short,-63.0,train
2014-04-30 19:17:00,2014-05-02 16:47:00,36026.0,36250.0,983,-220192.0,signal_reverse,short,-224.0,train
2014-05-05 19:17:00,2014-05-08 16:47:00,36111.0,35326.0,1266,993810.0,signal_reverse,short,785.0,train
2014-06-03 13:59:00,2014-06-05 13:59:00,35116.0,34885.0,970,-224070.0,signal_reverse,long,-231.0,train
2014-06-05 16:47:00,2014-06-06 16:47:00,34905.0,34578.0,830,271410.0,signal_reverse,short,327.0,train
2014-06-06 19:17:00,2014-06-09 10:44:00,34492.0,34362.0,659,85670.0,expiration,short,130.0,train
2014-06-23 16:47:00,2014-06-26 16:47:00,34846.0,34347.0,771,384729.0,signal_reverse,short,499.0,train
2014-07-07 16:02:00,2014-07-07 18:02:00,35125.0,34986.0,844,-117316.0,signal_reverse,long,-139.0,train
2014-07-08 16:47:00,2014-07-11 16:47:00,34735.0,34690.0,800,36000.0,signal_reverse,short,45.0,train
2014-07-17 13:59:00,2014-07-22 13:59:00,35485.0,35307.0,657,-116946.0,signal_reverse,long,-178.0,train
2014-07-22 15:02:00,2014-07-22 17:02:00,35366.0,35341.0,678,-16950.0,signal_reverse,long,-25.0,train
2014-07-24 13:59:00,2014-07-24 16:02:00,35476.0,35409.0,689,-46163.0,signal_reverse,long,-67.0,train
2014-07-25 13:59:00,2014-08-05 13:59:00,35552.0,36143.0,635,375285.0,signal_reverse,long,591.0,train
2014-08-25 16:47:00,2014-08-26 16:47:00,36326.0,36243.0,945,78435.0,signal_reverse,short,83.0,train
2014-08-26 19:17:00,2014-08-27 19:17:00,36262.0,36308.0,1035,-47610.0,signal_reverse,short,-46.0,train
2014-08-28 13:59:00,2014-09-03 15:02:00,36719.0,36996.0,656,181712.0,signal_reverse,long,277.0,train
2014-09-04 16:02:00,2014-09-04 17:02:00,37149.0,37025.0,431,-53444.0,signal_reverse,long,-124.0,train
2014-09-05 19:17:00,2014-09-08 10:59:00,37143.0,37129.0,386,-5404.0,expiration,long,-14.0,train
2014-09-18 13:59:00,2014-09-24 13:59:00,39053.0,38916.0,383,-52471.0,signal_reverse,long,-137.0,train
2014-09-26 13:59:00,2014-10-14 17:17:00,39434.0,41328.0,582,1102308.0,signal_reverse,long,1894.0,train
2014-11-19 15:02:00,2014-11-19 17:02:00,47286.0,47003.0,324,-91692.0,signal_reverse,long,-283.0,train
2014-11-24 21:32:00,2014-11-25 16:47:00,45227.0,45926.0,222,-155178.0,signal_reverse,short,-699.0,train
2014-11-27 13:59:00,2014-11-27 15:02:00,47707.0,47285.0,192,-81024.0,signal_reverse,long,-422.0,train
2014-11-28 14:04:00,2014-12-08 10:59:00,49762.0,53487.0,126,469350.0,expiration,long,3725.0,train
2015-01-05 19:17:00,2015-01-21 18:02:00,61604.0,66829.0,43,224675.0,signal_reverse,long,5225.0,train
2015-01-26 15:02:00,2015-01-26 16:02:00,67406.0,67162.0,103,-25132.0,signal_reverse,long,-244.0,train
2015-01-27 13:59:00,2015-02-03 13:59:00,69313.0,67814.0,81,-121419.0,signal_reverse,long,-1499.0,train
2015-02-04 16:47:00,2015-02-04 19:17:00,67553.0,68647.0,85,-92990.0,signal_reverse,short,-1094.0,train
2015-02-09 16:47:00,2015-02-09 18:17:00,67122.0,66374.0,81,60588.0,signal_reverse,short,748.0,train
2015-02-12 19:17:00,2015-02-12 21:32:00,66366.0,66322.0,65,2860.0,signal_reverse,short,44.0,train
2015-02-13 16:47:00,2015-02-17 16:47:00,64170.0,63268.0,101,91102.0,signal_reverse,short,902.0,train
2015-02-26 16:47:00,2015-02-27 19:17:00,61260.0,62324.0,147,-156408.0,signal_reverse,short,-1064.0,train
2015-03-05 16:47:00,2015-03-10 10:44:00,61070.0,62952.0,235,-442270.0,expiration,short,-1882.0,train
2015-03-18 16:02:00,2015-03-18 17:02:00,63472.0,63379.0,176,-16368.0,signal_reverse,long,-93.0,train
2015-03-19 19:17:00,2015-03-19 21:32:00,61875.0,62259.0,144,-55296.0,signal_reverse,short,-384.0,train
2015-03-20 19:17:00,2015-03-25 16:47:00,61181.0,58571.0,153,399330.0,signal_reverse,short,2610.0,train
2015-04-01 20:47:00,2015-04-09 16:47:00,59000.0,53507.0,215,1180995.0,signal_reverse,short,5493.0,train
2015-04-23 16:47:00,2015-04-27 16:47:00,52030.0,52159.0,163,-21027.0,signal_reverse,short,-129.0,train
2015-04-28 19:17:00,2015-04-29 16:47:00,52240.0,52270.0,153,-4590.0,signal_reverse,short,-30.0,train
2015-05-05 16:47:00,2015-05-06 20:02:00,51386.0,51525.0,190,-26410.0,signal_reverse,short,-139.0,train
2015-05-07 19:17:00,2015-05-08 16:47:00,50845.0,51793.0,165,-156420.0,signal_reverse,short,-948.0,train
2015-05-12 17:32:00,2015-05-13 16:47:00,51030.0,49532.0,220,329560.0,signal_reverse,short,1498.0,train
2015-05-26 18:02:00,2015-06-08 10:59:00,51041.0,56194.0,317,1633501.0,expiration,long,5153.0,train
2015-06-26 13:59:00,2015-06-26 19:17:00,56545.0,56398.0,278,-40866.0,signal_reverse,long,-147.0,train
2015-06-29 13:59:00,2015-07-10 15:02:00,57070.0,57632.0,238,133756.0,signal_reverse,long,562.0,train
2015-07-10 18:02:00,2015-07-10 19:17:00,57820.0,57473.0,188,-65236.0,signal_reverse,long,-347.0,train
2015-07-13 15:02:00,2015-07-13 17:02:00,57960.0,57902.0,201,-11658.0,signal_reverse,long,-58.0,train
2015-07-23 19:17:00,2015-08-11 13:59:00,58785.0,64269.0,379,2078436.0,signal_reverse,long,5484.0,train
2015-09-07 17:03:00,2015-09-08 10:59:00,68717.0,69108.0,144,56304.0,expiration,long,391.0,train
2015-09-23 17:33:00,2015-09-23 19:33:00,67582.0,68111.0,248,-131192.0,signal_reverse,short,-529.0,train
2015-09-25 16:48:00,2015-10-01 19:18:00,67112.0,67272.0,226,-36160.0,signal_reverse,short,-160.0,train
2015-10-05 16:48:00,2015-10-09 18:18:00,66343.0,62672.0,238,873698.0,signal_reverse,short,3671.0,train
2015-10-16 19:23:00,2015-10-19 16:48:00,62375.0,63150.0,154,-119350.0,signal_reverse,short,-775.0,train
2015-10-23 16:48:00,2015-10-23 19:18:00,63097.0,63266.0,198,-33462.0,signal_reverse,short,-169.0,train
2015-10-27 13:59:00,2015-11-03 13:59:00,64835.0,64167.0,194,-129592.0,signal_reverse,long,-668.0,train
2015-11-03 19:18:00,2015-11-03 21:33:00,63496.0,63181.0,174,54810.0,signal_reverse,short,315.0,train
2015-11-11 15:03:00,2015-11-11 16:03:00,65220.0,65129.0,248,-22568.0,signal_reverse,long,-91.0,train
2015-11-12 13:59:00,2015-11-17 19:18:00,66402.0,65391.0,202,-204222.0,signal_reverse,long,-1011.0,train
2015-11-17 19:18:00,2015-11-18 16:48:00,65391.0,65501.0,140,-15400.0,signal_reverse,short,-110.0,train
2015-11-19 19:23:00,2015-11-19 20:08:00,65112.0,65159.0,171,-8037.0,signal_reverse,short,-47.0,train
2015-12-01 15:03:00,2015-12-01 18:03:00,66878.0,66801.0,204,-15708.0,signal_reverse,long,-77.0,train
2015-12-02 13:59:00,2015-12-08 10:59:00,67333.0,69412.0,195,405405.0,expiration,long,2079.0,train
2015-12-28 13:59:00,2016-01-20 15:03:00,73690.0,81825.0,157,1277195.0,signal_reverse,long,8135.0,train
2016-01-29 16:48:00,2016-02-01 19:23:00,76812.0,77696.0,90,-79560.0,signal_reverse,short,-884.0,train
2016-02-04 17:33:00,2016-02-04 19:18:00,76416.0,77359.0,79,-74497.0,signal_reverse,short,-943.0,train
2016-02-05 20:48:00,2016-02-08 16:48:00,78221.0,78220.0,105,105.0,signal_reverse,short,1.0,train
2016-02-10 15:03:00,2016-02-10 16:03:00,79696.0,79355.0,86,-29326.0,signal_reverse,long,-341.0,train
2016-02-11 13:59:00,2016-02-12 13:59:00,80056.0,80098.0,93,3906.0,signal_reverse,long,42.0,train
2016-02-12 17:03:00,2016-02-12 19:18:00,79811.0,79197.0,101,-62014.0,signal_reverse,long,-614.0,train
2016-02-12 19:18:00,2016-02-16 16:49:00,79197.0,78260.0,114,106818.0,signal_reverse,short,937.0,train
2016-02-17 19:24:00,2016-02-19 16:49:00,75853.0,77770.0,117,-224289.0,signal_reverse,short,-1917.0,train
2016-02-22 16:49:00,2016-02-22 18:19:00,75980.0,75854.0,166,20916.0,signal_reverse,short,126.0,train
2016-02-25 16:49:00,2016-03-03 16:49:00,76665.0,73973.0,117,314964.0,signal_reverse,short,2692.0,train
2016-03-18 16:49:00,2016-03-23 16:49:00,68939.0,69650.0,153,-108783.0,signal_reverse,short,-711.0,train
2016-03-25 16:49:00,2016-03-25 17:34:00,69538.0,69847.0,176,-54384.0,signal_reverse,short,-309.0,train
2016-03-30 16:49:00,2016-04-01 16:49:00,68806.0,69498.0,130,-89960.0,signal_reverse,short,-692.0,train
2016-04-05 15:04:00,2016-04-06 13:59:00,70357.0,69906.0,136,-61336.0,signal_reverse,long,-451.0,train
2016-04-08 16:49:00,2016-04-14 16:49:00,68456.0,67384.0,187,200464.0,signal_reverse,short,1072.0,train
2016-04-14 19:19:00,2016-04-15 16:49:00,67135.0,67537.0,206,-82812.0,signal_reverse,short,-402.0,train
2016-04-19 17:34:00,2016-04-19 18:19:00,66478.0,66617.0,205,-28495.0,signal_reverse,short,-139.0,train
2016-04-20 16:49:00,2016-04-21 19:24:00,66932.0,66961.0,172,-4988.0,signal_reverse,short,-29.0,train
2016-04-22 16:49:00,2016-04-22 19:19:00,66540.0,67566.0,133,-136458.0,signal_reverse,short,-1026.0,train
2016-04-27 20:04:00,2016-05-04 16:49:00,66231.0,66782.0,181,-99731.0,signal_reverse,short,-551.0,train
2016-05-11 16:49:00,2016-05-18 16:49:00,66313.0,65828.0,261,126585.0,signal_reverse,short,485.0,train
2016-05-19 13:59:00,2016-05-24 15:04:00,67087.0,67033.0,195,-10530.0,signal_reverse,long,-54.0,train
2016-05-24 16:04:00,2016-05-24 18:04:00,67140.0,67005.0,280,-37800.0,signal_reverse,long,-135.0,train
2016-05-25 16:49:00,2016-05-27 16:49:00,65819.0,66451.0,230,-145360.0,signal_reverse,short,-632.0,train
2016-05-30 19:19:00,2016-05-30 20:04:00,66145.0,65934.0,298,62878.0,signal_reverse,short,211.0,train
2016-06-02 18:04:00,2016-06-03 13:59:00,67710.0,67219.0,173,-84943.0,signal_reverse,long,-491.0,train
2016-06-03 15:04:00,2016-06-03 16:04:00,67343.0,66440.0,191,-172473.0,signal_reverse,long,-903.0,train
2016-06-06 16:49:00,2016-06-06 19:19:00,65590.0,65606.0,234,-3744.0,signal_reverse,short,-16.0,train
2016-06-07 16:49:00,2016-06-08 10:44:00,65204.0,64797.0,266,108262.0,expiration,short,407.0,train
2016-06-20 16:49:00,2016-06-22 19:19:00,65684.0,65921.0,222,-52614.0,signal_reverse,short,-237.0,train
2016-06-23 16:49:00,2016-06-24 16:49:00,65723.0,66559.0,192,-160512.0,signal_reverse,short,-836.0,train
