num_trades,total_pnl_pct,total_pnl_pts,avg_trade_pct,win_rate,profit_factor,max_drawdown_pct,sharpe,long_trades,short_trades,long_pnl_pct,short_pnl_pct,avg_bars_held,max_consecutive_loss,split,test_start,test_end,bars,tft_dirac,signal_coverage
176,9.7139,11.1649,0.055193,0.5682,1.136,10.8643,0.619,176,0,9.7139,0,4.0,5,1,2016-05-10 14:00:00,2016-08-31 13:00:00,720,0.5561877667140825,0.9736
100,6.6028,9.6118,0.066028,0.55,1.228,8.6264,0.747,100,0,6.6028,0,4.0,5,2,2016-08-31 14:00:00,2016-12-22 16:00:00,720,0.5035561877667141,0.5014
15,-1.2659,-2.1064,-0.084394,0.4667,0.804,2.9197,-0.328,15,0,-1.2659,0,4.0,3,3,2016-12-22 17:00:00,2017-04-18 16:00:00,720,0.5163584637268848,0.0597
80,-4.7909,-9.0256,-0.059886,0.475,0.851,16.8429,-0.547,80,0,-4.7909,0,4.0,7,4,2017-04-18 17:00:00,2017-08-14 16:00:00,720,0.4850640113798009,0.3319
120,3.7638,5.6394,0.031365,0.4833,1.123,5.2028,0.465,120,0,3.7638,0,4.0,8,5,2017-08-14 17:00:00,2017-12-05 16:00:00,720,0.5049786628733998,0.6389
