trade_num,pnl_pct,equity_pct,exit_time,direction
1,1.447308306733439,1.447308306733439,2016-05-16 10:00:00,long
2,0.42407628599095326,1.8713845927243922,2016-05-16 14:00:00,long
3,-0.6640173903439214,1.2073672023804707,2016-05-16 18:00:00,long
4,0.0745428750131579,1.2819100773936285,2016-05-18 11:00:00,long
5,-0.12172182106680815,1.1601882563268204,2016-05-18 15:00:00,long
6,-1.6928305442868108,-0.5326422879599904,2016-05-19 11:00:00,long
7,-0.6459376510374883,-1.1785799389974787,2016-05-20 15:00:00,long
8,-0.5991909001493122,-1.777770839146791,2016-05-23 11:00:00,long
9,0.23141809584969966,-1.5463527432970914,2016-05-24 12:00:00,long
10,0.919688387208956,-0.6266643560881354,2016-05-24 16:00:00,long
11,3.299166822486689,2.6725024663985537,2016-05-25 11:00:00,long
12,0.7068797377748804,3.3793822041734343,2016-05-25 15:00:00,long
13,-0.5082161221998954,2.8711660819735387,2016-05-26 10:00:00,long
14,1.6404718436511727,4.511637925624711,2016-05-26 16:00:00,long
15,0.21775578255786723,4.729393708182578,2016-05-27 11:00:00,long
16,0.10367299891404325,4.833066707096622,2016-05-27 15:00:00,long
17,-0.10779561316716674,4.725271093929455,2016-05-30 11:00:00,long
18,0.10213576475364562,4.8274068586831005,2016-05-30 17:00:00,long
19,1.2747473190521217,6.102154177735223,2016-05-31 12:00:00,long
20,-0.6298547331838812,5.472299444551341,2016-05-31 16:00:00,long
21,-0.5393238283524133,4.932975616198927,2016-06-02 10:00:00,long
22,-0.04758444393382353,4.885391172265104,2016-06-02 17:00:00,long
23,-0.04,4.845391172265104,2016-06-03 13:00:00,long
24,-0.22654376427557651,4.618847407989527,2016-06-06 14:00:00,long
25,2.460430562461541,7.079277970451068,2016-06-07 12:00:00,long
26,1.4991554824102882,8.578433452861356,2016-06-07 16:00:00,long
27,0.002898918899040681,8.581332371760396,2016-06-08 11:00:00,long
28,-1.5126051409223245,7.068727230838072,2016-06-08 16:00:00,long
29,-1.2450051543158487,5.823722076522223,2016-06-09 13:00:00,long
30,0.681304376017248,6.505026452539472,2016-06-09 18:00:00,long
31,-2.48203255244751,4.0229939000919615,2016-06-10 13:00:00,long
32,0.885670623370154,4.908664523462115,2016-06-15 14:00:00,long
33,0.09102387508778038,4.999688398549896,2016-06-15 18:00:00,long
34,-2.3953665204850627,2.6043218780648334,2016-06-16 13:00:00,long
35,1.8546083656837127,4.458930243748546,2016-06-17 10:00:00,long
36,0.8741857027100816,5.333115946458628,2016-06-17 14:00:00,long
37,-1.2146086383519243,4.118507308106704,2016-06-17 18:00:00,long
38,0.6628664125188284,4.781373720625532,2016-06-20 14:00:00,long
39,-0.8580290711885156,3.9233446494370163,2016-06-20 18:00:00,long
40,0.6320705647573126,4.555415214194329,2016-06-21 17:00:00,long
41,1.280172445274589,5.835587659468918,2016-06-22 12:00:00,long
42,-0.2917055393866001,5.543882120082318,2016-06-22 16:00:00,long
43,1.7745839337922988,7.318466053874618,2016-06-23 12:00:00,long
44,0.2145989838428256,7.533065037717443,2016-06-23 16:00:00,long
45,-4.386318693761659,3.146746343955784,2016-06-24 11:00:00,long
46,0.699918244139937,3.846664588095721,2016-06-24 18:00:00,long
47,-1.6138912636222444,2.2327733244734764,2016-06-27 13:00:00,long
48,1.2351671285096857,3.467940452983162,2016-06-28 16:00:00,long
49,1.8448138599751671,5.3127543129583295,2016-06-29 11:00:00,long
50,0.6271941415134424,5.9399484544717716,2016-06-29 15:00:00,long
51,0.6679581475841573,6.6079066020559285,2016-06-30 10:00:00,long
52,-1.7675304936090912,4.840376108446837,2016-06-30 14:00:00,long
53,-1.8486219733602198,2.9917541350866177,2016-07-01 12:00:00,long
54,1.3933271204798428,4.38508125556646,2016-07-04 11:00:00,long
55,-0.698444129673738,3.686637125892722,2016-07-04 15:00:00,long
56,-1.5119569624951743,2.174680163397548,2016-07-06 10:00:00,long
57,1.4207462769840584,3.5954264403816065,2016-07-07 13:00:00,long
58,1.3692465541294643,4.964672994511071,2016-07-07 17:00:00,long
59,-1.3019623283328987,3.6627106661781723,2016-07-08 12:00:00,long
60,0.9895673782121134,4.652278044390286,2016-07-08 18:00:00,long
61,1.953494981208338,6.605773025598624,2016-07-11 13:00:00,long
62,0.04022366052894317,6.6459966861275666,2016-07-11 17:00:00,long
63,0.17578636992749552,6.821783056055062,2016-07-12 14:00:00,long
64,0.7494980756728572,7.571281131727919,2016-07-12 18:00:00,long
