hour,minute,day_of_week,month,d1_volume,d1_tr,d1_adx,d1_ret_1d,d1_ret_5d,m1_volume,m1_ret_15m,m1_ret_60m,m1_ret_120m,is_long,entry_time,period,pnl_net,target
19,17,0,10,1673688.0,4905.0,42.825784063025544,0.0037378135717314187,0.007230965546575874,1789.0,-0.0050702170344701925,0.0041231041083786835,0.020426487093153867,1,2011-10-10 19:17:00,train,-34380.0,0
18,2,1,10,1408880.0,7260.0,41.312282343561776,0.04791154791154795,0.07566204287515754,4974.0,-0.0006333358170032,0.009939384812318819,-0.0013774104683195176,1,2011-10-11 18:02:00,train,83200.0,1
13,59,4,10,2050279.0,5310.0,26.33849480863406,0.00272021189018945,0.006647502694933527,1906.0,-0.0010687947557803668,0.006714060031595581,0.0004281585613872263,0,2011-10-21 13:59:00,train,-38610.0,0
15,2,0,10,1353721.0,6895.0,24.46370048548847,0.03862216669641261,0.009786569495054742,1194.0,-0.0008880691327662893,-0.0057781856497060025,-0.0017404955293154334,1,2011-10-24 15:02:00,train,37840.0,1
15,2,1,11,1492430.0,6955.0,24.97345077877937,-0.04105927330370185,0.019765981357837026,3178.0,0.001997562296857991,-0.004674783076612621,-0.011919070512820484,0,2011-11-01 15:02:00,train,-97440.0,0
13,59,3,11,1912043.0,5290.0,21.894789824074802,0.030375970437671596,-0.005334467862285641,3557.0,0.012882066540438109,0.013327470148496445,0.029945678333218817,0,2011-11-03 13:59:00,train,-56000.0,0
13,59,0,11,2229303.0,10375.0,20.615701607791404,0.016977593524824863,-0.04798718698986659,857.0,-0.0006574621959237748,0.006989300738679649,-0.001969796454366346,0,2011-11-07 13:59:00,train,-120010.0,0
15,2,3,11,2279357.0,13740.0,17.80515056241012,-0.07756649227781087,-0.0017628911414719894,2969.0,0.003950055233823191,-0.005042630129715064,0.0012018027040561208,0,2011-11-10 15:02:00,train,-7980.0,0
13,59,0,11,1729390.0,4855.0,17.056407677953484,0.009216286494848847,-0.00802355301044999,1281.0,0.000748137787463854,-0.008667633317222534,-0.006522862309480737,0,2011-11-14 13:59:00,train,76050.0,1
13,59,3,11,2157362.0,4990.0,16.119847658389514,0.001829527263223163,0.04143318050602818,4142.0,-0.0003678929765886796,-0.0037996200379961653,-0.0102980132450331,0,2011-11-17 13:59:00,train,164520.0,1
19,17,0,11,1818688.0,5680.0,23.566658433054858,0.002591979264165989,-0.061341422312099714,1055.0,0.001858170884151411,0.006995381689758329,0.009532239395383613,1,2011-11-28 19:17:00,train,-3410.0,0
15,2,2,11,1661706.0,4430.0,22.42208152434179,0.00030456852791882483,0.04257195259593671,14141.0,0.005266913588636957,0.006190055098292735,0.005608620279411225,1,2011-11-30 15:02:00,train,-15210.0,0
13,59,2,12,2285568.0,9665.0,17.653607289454577,-0.047840703387639016,-0.003484556311106557,3186.0,-0.009106239460371035,-0.012436974789916011,-0.004607670416045484,0,2011-12-07 13:59:00,train,-24210.0,0
15,2,0,12,728243.0,2470.0,25.579159855823782,0.003883424672449509,0.01919746490290719,88.0,-0.00010751917425277924,-0.00017918577981645978,0.00025096801950375003,1,2011-12-26 15:02:00,train,-12980.0,0
15,2,1,12,277802.0,1830.0,25.00114517655407,0.009472161966739057,0.046944131983502,355.0,0.0005758710048948679,-0.0013291662176240227,0.0009000900090008201,1,2011-12-27 15:02:00,train,-20460.0,0
13,59,3,12,514680.0,3395.0,24.696118542334894,-0.02188515709642469,-0.012181778393755893,1116.0,0.001436727286475925,-0.00619090499774877,-0.013372569470312179,0,2011-12-29 13:59:00,train,-286280.0,0
15,2,1,1,421301.0,3575.0,25.66515432799694,0.016261364476310103,-0.005856832971800396,1542.0,0.0013465627214741538,0.0030882822760995854,0.004943276787936934,1,2012-01-03 15:02:00,train,49970.0,1
13,59,0,1,1272556.0,3925.0,16.428683723655592,-0.010369342812554194,0.010624734381640355,750.0,-0.00020928529073216406,-0.002436223158041262,0.008834295368154388,0,2012-01-16 13:59:00,train,-22800.0,0
15,2,0,1,1272556.0,3925.0,16.428683723655592,-0.010369342812554194,0.010624734381640355,2108.0,0.00296187887657684,0.004186582004674921,0.001740159398600838,0,2012-01-16 15:02:00,train,-152830.0,0
15,2,1,1,934926.0,4170.0,15.42222276097011,0.018012335295766846,0.02407727288751005,1869.0,-0.0023659839113093772,-0.00559261505289399,-0.006195286195286198,1,2012-01-17 15:02:00,train,447480.0,1
13,59,3,2,1354846.0,6150.0,24.274031623640607,0.028575999999999935,0.0319111367941185,3752.0,0.0012855485529739141,-0.0017817511175017842,-0.004520091025281392,0,2012-02-02 13:59:00,train,-199200.0,0
16,2,1,2,1053739.0,5395.0,32.61026797061993,0.030482270835289427,0.0078356952649139,4269.0,0.0017837167820540234,0.0027234763662773442,0.008000486721625677,1,2012-02-14 16:02:00,train,-85690.0,0
15,2,2,2,1230712.0,3695.0,32.65251741179497,-0.01463844261548275,-0.017086249204762316,648.0,-0.000873230954531734,0.001902288785554651,0.0017812934001570913,1,2012-02-15 15:02:00,train,-89700.0,0
15,2,0,2,1026716.0,2425.0,34.18881365367617,-0.003194984477198015,0.03498888993208782,1210.0,0.00011941367883694376,0.0005077051726196657,0.0014049142105578838,1,2012-02-20 15:02:00,train,-111930.0,0
15,2,1,2,648753.0,2675.0,34.95701678331079,0.01000876901212533,0.014425851125216438,3133.0,-0.003506226574779392,-0.004859790515862272,-0.006389391199517758,0,2012-02-21 15:02:00,train,-12000.0,0
15,2,4,2,1372047.0,4370.0,34.1971406566614,-0.01164267569856059,-0.007199270959902804,4528.0,0.005689900426742556,0.015227211535584928,0.01922152811148492,1,2012-02-24 15:02:00,train,-7040.0,0
15,2,1,3,1328128.0,2690.0,35.80770175084869,-0.0019451913725041514,0.001808941338616643,1766.0,-0.0030156993761641937,-0.005045438451552031,-0.01047596689946595,0,2012-03-06 15:02:00,train,68600.0,1
13,59,0,3,972930.0,2245.0,25.48267425920314,-0.004728062962527924,0.014093357271095064,1083.0,-0.0006279904306220052,-2.9922202274046406e-05,-0.009102769376741926,0,2012-03-19 13:59:00,train,-140.0,0
13,59,1,3,1588717.0,5650.0,25.51923654216893,-0.008763388510223957,0.0070445756767290035,1800.0,-0.0011232544019429413,-0.008706917329477037,-0.009303866072503886,0,2012-03-20 13:59:00,train,-39150.0,0
13,59,3,3,1944181.0,7795.0,28.3295247552342,-0.034220532319391594,-0.031126029905401253,1328.0,-6.343768833061425e-05,-0.005520504731861164,-0.016534082046482657,0,2012-03-29 13:59:00,train,-64820.0,0
15,2,4,3,1841506.0,5500.0,29.196816548876363,-0.0017007874015747548,-0.013169774899592146,2386.0,-0.0015421899096716984,-0.008253094910591452,-0.004018585960065324,0,2012-03-30 15:02:00,train,-93470.0,0
13,59,3,4,1840609.0,5115.0,29.66447085705356,-0.017071589540950227,0.002834645669291369,2393.0,-0.0001599641680263275,-0.008722682145462568,-0.01413249211356471,0,2012-04-05 13:59:00,train,-8820.0,0
13,59,0,4,766435.0,5230.0,30.281789753078357,-0.023637270799550913,-0.01661484343101227,1317.0,0.0003565293488476673,0.0004538087520258305,0.002240623477837378,0,2012-04-09 13:59:00,train,-123420.0,0
15,2,1,4,1667966.0,4295.0,33.58425843739015,-0.018366114835880687,-0.01432582477187161,557.0,-0.0019431939631441297,0.00025966438378399737,0.005350210419861057,0,2012-04-17 15:02:00,train,-98770.0,0
13,59,3,4,1150928.0,2240.0,34.34391729848345,0.007589636220884488,0.0003897622450306226,1413.0,-0.0006851996867658361,-0.0006525924234019875,-0.0064878191196029444,0,2012-04-26 13:59:00,train,-2600.0,0
13,59,3,5,1048009.0,5510.0,35.110750471879165,-0.020690321956879032,-0.00592122481025914,626.0,0.00023109174342206273,0.0016198882607689757,0.00023109174342206273,0,2012-05-03 13:59:00,train,347940.0,1
15,2,0,5,198311.0,1990.0,45.16550926725757,0.005558274487869719,0.005769230769230749,5666.0,-0.002530202059798259,-0.005966332836138899,-0.0017475658903669533,0,2012-05-14 15:02:00,train,320800.0,1
13,59,4,6,1641744.0,5365.0,57.65076683545494,-0.020041737213056687,-0.021082441787287576,2726.0,4.123881397166684e-05,-0.005903090923997656,-0.020558180863524345,0,2012-06-01 13:59:00,train,-131180.0,0
19,17,2,6,1402360.0,3445.0,58.95897030772323,-0.0038585209003215715,-0.04761172808669256,989.0,0.0003509319192076532,0.0036774774069872063,0.01395146628724997,1,2012-06-06 19:17:00,train,7950.0,1
16,2,3,6,1563550.0,4555.0,57.82704306082994,0.035426081342801785,0.010434303264165168,2223.0,0.003777512238368752,0.012953166329547239,0.019097561930106144,1,2012-06-07 16:02:00,train,-73760.0,0
15,2,0,6,855684.0,3335.0,46.11765352576353,0.021318866050278995,0.033760006187400826,2217.0,-0.0013757715475570809,-0.002340267459138179,-0.002340267459138179,1,2012-06-18 15:02:00,train,-139440.0,0
15,2,3,6,1277047.0,3770.0,38.82677486187705,-0.024107539623759444,0.02345722163967534,465.0,0.001108901804833362,-0.00045813767036995134,0.001721763085399397,1,2012-06-21 15:02:00,train,0.0,0
13,59,4,6,1495762.0,6430.0,38.30067420320431,-0.04083026600387052,-0.03427065026362042,2195.0,0.0029083477440654537,0.0034999410122300567,0.007700509418315349,0,2012-06-22 13:59:00,train,12040.0,1
19,17,4,6,1391995.0,4190.0,35.220892319531885,-0.014370245139475935,0.014835621315820724,537.0,-3.729951510633711e-05,0.00037314825180034816,0.003593755849212066,1,2012-06-29 19:17:00,train,-2400.0,0
19,17,0,7,1188820.0,4030.0,25.714874669928417,-0.020018756312220498,0.006632085957762213,440.0,0.0009649285581740941,0.006643526294181301,0.0038335566473128857,1,2012-07-09 19:17:00,train,-19800.0,0
15,2,2,7,1378122.0,4025.0,22.56871057235988,-0.008607576151077767,-0.04499642601858467,649.0,0.0007815116668528077,0.0011540895722423894,-0.003224730345824489,0,2012-07-11 15:02:00,train,-20160.0,0
15,2,1,7,898355.0,2130.0,17.537755673859717,0.0034804909324051003,0.016213408525952655,833.0,-0.001297718178868812,-0.0027715787200345288,-0.0015136771542869631,1,2012-07-17 15:02:00,train,-42280.0,0
18,2,2,7,1119331.0,2550.0,17.22807585243732,0.014530850675428919,0.03993114030163536,1174.0,-0.0002896346982368403,0.002141249909269005,-0.0031048052276255733,1,2012-07-18 18:02:00,train,-221980.0,0
15,2,0,7,852777.0,2910.0,17.39300587111746,-0.018719141832131525,0.012126763143432973,2557.0,-0.0003376477208778539,0.0015787099684259065,-0.006376552187045581,0,2012-07-23 15:02:00,train,-57150.0,0
16,2,2,8,1132189.0,3600.0,15.10804402083738,-0.016581954507768337,0.05695246212854976,1957.0,0.0028739813736904374,0.0045184564369784574,0.0033484986351228763,1,2012-08-01 16:02:00,train,-12600.0,0
15,2,3,8,1067053.0,2655.0,14.117935770086108,-0.0036288992338990855,0.03188823931364371,6870.0,0.003944987332609395,0.005509841592054254,0.01318576959602602,1,2012-08-02 15:02:00,train,-169860.0,0
13,59,4,8,1815235.0,6015.0,13.811520533239772,-0.01489956588919139,-0.006529885355990084,2445.0,-0.000884792626728137,0.0008863611182923226,0.004484803558191253,0,2012-08-03 13:59:00,train,-130600.0,0
15,2,0,8,1286722.0,6090.0,13.257915865078662,0.043843597116928645,-0.0037070040990910824,477.0,3.523856508569345e-05,0.008636622121126036,0.010216431724334285,1,2012-08-06 15:02:00,train,-35150.0,0
15,2,2,8,1213096.0,2085.0,12.701911463343857,0.0017467248908296096,-0.0028168034497148,573.0,0.0007439948983207767,0.0018798325884941125,-0.005772412093907331,0,2012-08-15 15:02:00,train,-57950.0,0
13,59,0,8,986680.0,2920.0,10.390203208152677,-0.012195545672492258,-0.008855110863199012,1309.0,0.002433351225621827,0.00010710460549812062,0.005527836605764724,0,2012-08-20 13:59:00,train,-122940.0,0
15,2,1,8,1162351.0,3150.0,10.32603303793617,-0.006683081252198408,-0.013449781659388593,2176.0,0.002055033089515934,0.002543908558684027,0.0010787111142041006,1,2012-08-21 15:02:00,train,-2660.0,0
15,2,3,8,1103374.0,2890.0,9.057611204463932,0.013347890399380224,0.005697308633344944,500.0,-0.0011664208034580792,-0.00041198887630033987,0.0021685254027261625,1,2012-08-23 15:02:00,train,-54910.0,0
13,59,2,8,1157458.0,1795.0,8.704303138141562,-0.00017544475244746227,0.0035218708177784386,15636.0,-0.002343916471340246,-0.002343916471340246,-0.011262846684499506,0,2012-08-29 13:59:00,train,-43800.0,0
19,17,3,9,1250298.0,2400.0,8.89822233040805,-0.009458114066277945,-0.013352222418983484,360.0,-0.0013880213755291804,0.009648107216784219,0.02318139799473795,1,2012-09-06 19:17:00,train,102800.0,1
15,2,1,9,841185.0,3725.0,21.180920545419593,-0.0138676844783715,0.061926291272777156,988.0,0.0002577153533922516,-6.440808965602063e-05,-0.0018644721615018733,1,2012-09-18 15:02:00,train,-271040.0,0
15,2,3,9,1512065.0,6160.0,23.44179142280013,-0.016503151192255205,0.02398105868425504,1249.0,0.0017414601473542124,0.003152458246696632,0.004297609454740892,1,2012-09-20 15:02:00,train,0.0,0
13,59,4,9,1345350.0,4960.0,22.912795233296823,0.0006606328863050237,-0.010161738278059107,1761.0,-0.00026308866087876304,-0.004258106780216209,0.0009878169245967072,0,2012-09-21 13:59:00,train,-6300.0,0
13,59,0,9,988752.0,2580.0,22.616168064089102,-0.0035650623885917776,-0.03988549618320614,988.0,-0.0010739696603571103,0.001547883437647224,-0.00441530639550447,0,2012-09-24 13:59:00,train,7040.0,1
16,2,4,10,1569925.0,3220.0,13.917046498075932,0.011365173860100164,0.00625967557380358,521.0,0.0001325205406839114,0.0014596602972398731,0.002058022970191864,1,2012-10-05 16:02:00,train,-9180.0,0
13,59,0,10,1417142.0,3100.0,13.368835654928645,-0.0036789297658862408,0.011751120771634316,978.0,-0.00047281323877068626,-0.0010126240464456426,0.002031419284940439,0,2012-10-08 13:59:00,train,-36800.0,0
13,59,4,10,1126571.0,2730.0,10.525601684391546,0.008876143656971092,-0.011638795986622097,3912.0,-0.00034050667393081824,-0.0052856271599919236,-0.008711507293354903,0,2012-10-12 13:59:00,train,-83600.0,0
15,2,2,10,1174872.0,2790.0,9.199689759964388,0.00774614391520001,0.0031791125541125176,3215.0,0.0011989609005529367,0.009605051047823832,0.011371282465347798,1,2012-10-17 15:02:00,train,-30000.0,0
18,2,3,10,1274697.0,3300.0,9.59234999657305,0.01395725170251505,0.02676498702717467,6741.0,0.002397442727757104,0.00541046022309799,-0.0006639224538573796,1,2012-10-18 18:02:00,train,-50820.0,0
13,59,1,10,1241663.0,2610.0,9.149644562495089,0.009775967413441888,0.010667935041108967,8572.0,-0.0033087987034911004,-0.0025005068594985413,-0.0025005068594985413,0,2012-10-23 13:59:00,train,202400.0,1
13,59,3,11,1530720.0,5660.0,15.529979848517701,-0.033370028897756976,-0.012511421944190637,3772.0,-0.001421262080727681,-0.003969379075701718,-0.005590545608944897,0,2012-11-08 13:59:00,train,134800.0,1
16,2,2,11,1079314.0,1720.0,24.369284219542784,-0.0008563476771569212,0.02286674459380489,1996.0,0.00162716660771145,0.008835684765569285,0.00833273983334526,1,2012-11-21 16:02:00,train,-19980.0,0
13,59,2,11,1085801.0,3200.0,18.560541527945247,-0.013624930128563473,0.008285122491250574,2793.0,0.0010017172295364585,-0.0012136788748482452,-0.004837103428652734,0,2012-11-28 13:59:00,train,-63600.0,0
15,2,3,11,1249569.0,2280.0,18.04882348716754,-0.0030459729404264113,-0.006774876499647142,1011.0,0.0014155283459551526,0.0015573016210093105,7.068136839127881e-05,0,2012-11-29 15:02:00,train,-48000.0,0
15,2,4,11,1171520.0,1940.0,16.925473238075977,0.008810572687224738,-0.005045550105115648,732.0,-0.00020968756552741663,0.0024528698577335195,0.0017508228867568754,1,2012-11-30 15:02:00,train,48480.0,1
18,2,1,12,1017775.0,2100.0,16.143008295333765,0.004741980474197938,0.006707657909446718,1112.0,0.0020860858076627853,0.0004165220409579895,-0.0016626255628680031,1,2012-12-04 18:02:00,train,187340.0,1
13,59,1,12,740704.0,2210.0,26.35470437920167,-0.0029329422743634703,0.011495807411414649,1544.0,-6.601967386277163e-05,0.0018520968382060854,0.005844069597556123,0,2012-12-18 13:59:00,train,-7600.0,0
13,59,2,12,857469.0,3060.0,27.695387925318663,0.017515710656504924,0.019492263379998764,966.0,0.00019690207403511018,0.002763703362505865,0.00013125943427194642,0,2012-12-19 13:59:00,train,-8000.0,0
15,2,2,12,857469.0,3060.0,27.695387925318663,0.017515710656504924,0.019492263379998764,666.0,0.0007870400734570904,0.0013124220749392013,0.00407975258274651,0,2012-12-19 15:02:00,train,10800.0,1
16,2,3,12,735400.0,1350.0,28.99790368583658,-0.004533508541392894,-0.002830064499144358,784.0,0.0009155113784986568,0.004858193277310852,0.009164633744313422,1,2012-12-20 16:02:00,train,-71920.0,0
16,2,4,12,948011.0,3130.0,30.45266661102063,0.014256484720480467,0.029959785522788218,489.0,0.00039491871256491784,0.0005924950625411096,0.00019742037378267518,1,2012-12-21 16:02:00,train,-14880.0,0
15,2,0,12,901685.0,2950.0,31.803517898683626,-0.011388039305004205,0.01266497800293287,100.0,-0.00026317520889529433,-0.0001316049220241311,0.00013163957085504663,1,2012-12-24 15:02:00,train,-14040.0,0
16,2,1,12,362313.0,790.0,33.05787980865413,-0.0015797788309637184,0.014039310068191035,35.0,-0.00013175230566531138,0.0005933153141275405,-0.0013159626266614488,1,2012-12-25 16:02:00,train,-15000.0,0
13,59,2,12,146746.0,1260.0,33.74651462360474,-0.0010548523206751481,-0.004467805519053902,286.0,6.583278472671594e-05,0.00026338315664720113,0.0013183046602069926,0,2012-12-26 13:59:00,train,-16800.0,0
15,2,2,12,146746.0,1260.0,33.74651462360474,-0.0010548523206751481,-0.004467805519053902,2339.0,0.0010514556088585536,0.002764794944374982,0.003028906301441925,0,2012-12-26 15:02:00,train,-39200.0,0
15,2,3,12,248891.0,1570.0,34.726254159849724,0.006797782470960856,0.006864233383935048,196.0,6.522731720037811e-05,6.522731720037811e-05,-0.00032600899784829274,1,2012-12-27 15:02:00,train,-39200.0,0
15,2,1,1,452392.0,1860.0,37.053590346675456,0.0046441653584510245,0.010992627698788837,743.0,-0.0003159757330637447,0.0016462989932248817,0.0027256592292088655,1,2013-01-08 15:02:00,train,-86880.0,0
15,2,2,1,681677.0,1890.0,47.20096108205518,-0.007731472751272839,0.00470977596741351,511.0,-0.00019146084625698556,0.001790510295434089,0.0014062899514191152,0,2013-01-16 15:02:00,train,-60000.0,0
16,2,3,1,729251.0,1800.0,47.34475270829133,-0.00019004180919801605,0.0051585785250287675,249.0,0.0,0.0,0.0008219524532120381,1,2013-01-17 16:02:00,train,41600.0,1
15,2,2,1,891732.0,2460.0,49.04145004214171,-0.0035578303476686557,0.011275814012416063,253.0,0.00012483615254987868,-0.0006237135907191105,0.004765786668338823,1,2013-01-23 15:02:00,train,-40320.0,0
18,2,3,1,890090.0,2060.0,48.727045282544275,0.0006890503633174561,0.012164987644934344,1914.0,0.0023757424195061105,0.00476280002506746,0.005771281600903233,1,2013-01-24 18:02:00,train,58000.0,1
13,59,3,1,1015865.0,2740.0,49.569494261546595,-0.009512704062845212,0.01026604068857595,857.0,0.0008675176601808943,0.0003716090672611916,0.0014880952380953438,0,2013-01-31 13:59:00,train,-33600.0,0
13,59,4,2,982641.0,2230.0,48.948801933784495,0.007807175165747582,0.014913265942842813,621.0,0.00024508302187364883,-0.0007956910270534578,0.0017795778105056392,0,2013-02-01 13:59:00,train,-800.0,0
13,59,0,2,1056749.0,1770.0,48.737748618420916,0.005410390408853383,0.009319837057153446,534.0,-0.0008590011044300461,-0.00024557956777992995,-0.0012879484820607079,0,2013-02-04 13:59:00,train,10400.0,1
13,59,3,2,1358975.0,3860.0,43.82241923409715,-0.014080158093003114,-0.01078133713365137,1896.0,-6.237914041540282e-05,0.0033172685735745056,0.006340636574800662,0,2013-02-07 13:59:00,train,68800.0,1
13,59,4,2,1485363.0,4360.0,34.4845173466854,-0.00960159610948319,0.0023346794548206873,852.0,0.0010188487009679115,0.0020397756246812726,-0.005503890681343715,0,2013-02-15 13:59:00,train,-48800.0,0
13,59,3,2,1134867.0,3060.0,30.184521087668323,-0.015671219082384003,-0.02487686264729716,1896.0,0.0015507883173946357,0.001744975117947467,-0.0007091741344852354,0,2013-02-21 13:59:00,train,93200.0,1
14,3,0,3,1102455.0,2820.0,23.242693847011054,-0.005733333333333368,-0.027263240281763634,4784.0,-0.0025617946410025905,-0.002285476833575717,0.0067789503109931815,0,2013-03-18 14:03:00,train,42120.0,1
13,59,1,3,1355379.0,4490.0,33.00403211223449,-0.01166303660507273,-0.025088363711968986,703.0,0.0007102777185878928,-0.0014883061658398367,-0.0036772505480517914,0,2013-03-26 13:59:00,train,66000.0,1
13,59,2,4,1236843.0,1830.0,42.398816180827566,-0.004440942625886346,-0.013205537806176837,745.0,0.0002882259691598943,0.0009373422741365545,0.0025276233119087,0,2013-04-03 13:59:00,train,-33600.0,0
19,17,2,4,1430948.0,2410.0,48.02126883618551,0.014340275275635861,0.012734729117202637,1451.0,0.0018433179723502668,0.0039786856127885795,0.004121367156967315,1,2013-04-10 19:17:00,train,-124880.0,0
13,59,4,4,1202210.0,2950.0,46.34379742869859,-0.017556279201472513,0.0024559375902917235,827.0,0.0005823263939437329,-0.0014528548597995128,-0.008511252163877714,0,2013-04-12 13:59:00,train,294400.0,1
15,2,0,4,1205795.0,1980.0,48.83347636342543,0.0050666865360256,0.03363984674329501,516.0,-0.0011117699377408696,0.0004454012322767653,-0.0011117699377408696,1,2013-04-29 15:02:00,train,215280.0,1
15,2,2,5,1348587.0,3200.0,30.064266322935325,0.001929398313562869,-0.0037658092937331578,1113.0,0.00043212099387823777,-0.0017964932451853821,-0.004229390681003586,0,2013-05-15 15:02:00,train,-106000.0,0
18,2,1,5,1037037.0,2050.0,24.10740754167856,0.008826250978717365,0.01279119622695446,1672.0,0.0010458792358110092,0.0024437927663734094,0.010202645651562037,1,2013-05-21 18:02:00,train,-98880.0,0
13,59,4,5,1751992.0,4840.0,23.605719289827633,-0.026372406135054427,0.021479539828163752,2243.0,0.0003612194769542221,-0.012691622103386813,-0.013535655766901744,0,2013-05-24 13:59:00,train,232000.0,1
13,59,3,6,1510974.0,5340.0,24.577092342925017,-0.037170447578172894,0.0026336791699919093,1248.0,-0.003469140782573654,-0.004272470777912152,8.096510404009827e-05,0,2013-06-20 13:59:00,train,-24240.0,0
13,59,4,6,1701668.0,4560.0,25.737646127573523,-0.03430709225503459,-0.04132753852232318,1488.0,-0.0005615273544039567,0.0024943675571291735,0.0030593349971821393,0,2013-06-21 13:59:00,train,-23140.0,0
13,59,2,7,959502.0,2990.0,26.802356572249813,-0.014000949216896097,-0.002081498679048943,699.0,0.0009606916980224867,0.0008004482510206579,0.004095727593960818,0,2013-07-03 13:59:00,train,-93600.0,0
15,2,4,7,776737.0,2250.0,26.254701935602455,0.00696533164476798,0.015242199345622875,699.0,0.0009442127626091423,-0.001256182774593717,-0.0037591040801941977,1,2013-07-05 15:02:00,train,-84320.0,0
18,2,0,7,1065235.0,2590.0,25.36862503401801,-0.008017607294450557,0.0029404752443773496,1216.0,0.0019781611014400013,0.0032482966249405276,0.00142348754448407,1,2013-07-08 18:02:00,train,5220.0,1
15,2,3,7,939506.0,2380.0,22.834743551155288,-0.01081674243611852,-0.0011081209434857797,387.0,-0.0002314279102059169,-0.0021558361564520956,0.0006176652254477055,1,2013-07-11 15:02:00,train,338000.0,1
13,59,3,7,1010033.0,2100.0,26.6831405716084,-0.011282573882661184,-0.028675629290617843,1004.0,0.0011133377866845429,-0.00037056251389611106,-0.0041346721795628705,0,2013-07-25 13:59:00,train,122000.0,1
15,2,2,8,721914.0,1760.0,15.993439273350994,0.01231769062193,0.029273914713791704,1139.0,0.004850746268656669,0.00620236138095942,0.007030139854909967,1,2013-08-14 15:02:00,train,-81900.0,0
13,59,0,8,948656.0,2410.0,13.873501302989224,-0.012549785827008386,-0.00620178490394796,549.0,-0.00045509708737867527,0.0020530758117254244,0.000379564260229337,0,2013-08-19 13:59:00,train,-60000.0,0
15,2,1,8,774895.0,3200.0,12.242397187294214,-0.017159985013113555,0.0014507139039474648,758.0,0.0005368098159508339,-0.0014541558242767705,0.00038337678270194964,0,2013-08-27 15:02:00,train,66800.0,1
17,2,3,9,762177.0,2050.0,18.142576115024248,0.01080366858386439,0.003859513701273576,1398.0,0.0,0.005335365853658569,0.005565296942898534,1,2013-09-05 17:02:00,train,238700.0,1
15,2,2,9,589155.0,1470.0,28.059954470809874,0.0028019052956009816,0.03334776959722818,143.0,-0.00013868663754246224,-0.0005545158383586379,0.0001387251161821812,1,2013-09-18 15:02:00,train,0.0,0
15,2,1,9,667910.0,2220.0,35.45146471132131,-0.004049416609471557,0.016461193611655878,689.0,0.0009716823986674061,0.00020805881129071224,-0.003454947484798243,0,2013-09-24 15:02:00,train,50000.0,1
15,2,1,10,775265.0,2000.0,33.15303359061982,-0.003181629547655329,0.017868493537679164,753.0,0.000548885077186867,0.007461139896373092,0.006835128417564285,1,2013-10-08 15:02:00,train,174200.0,1
13,59,3,10,811002.0,3230.0,39.47290907657713,-0.01958456973293765,-0.01228990898824156,2558.0,0.0016760525610082233,0.003155633140862202,0.004234440112918403,0,2013-10-24 13:59:00,train,-12800.0,0
13,59,4,10,865685.0,1580.0,38.392590418054695,-0.00013451708366962745,-0.008536748032546337,776.0,0.0016780775943079362,-0.001338419326775031,0.006406797949824572,0,2013-10-25 13:59:00,train,-26800.0,0
13,59,3,10,1047136.0,3420.0,32.96520320708603,-0.004105808709699121,-0.004842615012106588,363.0,-0.0008119629203600098,-0.0005414551607445528,0.0031247877182256634,0,2013-10-31 13:59:00,train,69540.0,1
13,59,3,11,871701.0,1610.0,19.213275943997505,-0.007400746991285123,0.014204946996466461,571.0,-0.0009805294859224212,0.001404099971918038,-7.01016473887428e-05,0,2013-11-21 13:59:00,train,94400.0,1
15,2,2,12,749971.0,1280.0,16.683509631641783,0.004326547982126394,0.008547008547008517,300.0,0.0002115357495415804,0.0004231610127654051,0.0023318258903335387,1,2013-12-18 15:02:00,train,215660.0,1
13,59,0,1,269716.0,1180.0,20.99376109750657,-0.0017260425296878878,-0.00775459785890753,344.0,0.0006429949274844304,0.00028567347521790687,-0.002137361071530397,0,2014-01-06 13:59:00,train,-23180.0,0
13,59,2,1,790345.0,1980.0,17.67560833998323,-0.005008227802818954,-0.0036538185986531024,551.0,-0.0009340422474493071,-0.0010058193835763563,-0.002796901893287407,0,2014-01-22 13:59:00,train,-17600.0,0
13,59,4,1,949786.0,4010.0,17.678827318018264,-0.02351591626039573,-0.021762551174315914,1207.0,-0.0010993037742762501,-0.0009528696034596384,-0.0016114854966304826,0,2014-01-24 13:59:00,train,275600.0,1
15,2,1,2,708641.0,2000.0,31.65810809513463,-0.007443245254931119,0.04917387883556246,2532.0,0.0014836795252226587,0.00386674598453296,0.004912907548012546,1,2014-02-11 15:02:00,train,-60160.0,0
15,2,3,2,876773.0,1490.0,29.385453367701395,0.00192564064583034,0.025081457907100146,3127.0,-0.0029852974102545504,-0.0035058928837833347,-0.006765799256505556,0,2014-02-13 15:02:00,train,-45600.0,0
15,2,0,2,1105248.0,3200.0,28.937706982999075,0.012342908438061073,0.00729438034983243,1052.0,-0.0002218278615794267,0.0025209460962407615,-0.005443177638837837,1,2014-02-17 15:02:00,train,-22560.0,0
16,2,1,2,823877.0,1770.0,28.19168691412855,-0.0026601640434493756,0.012148481439820058,1339.0,-0.00037127793866487124,-0.0008906041264657993,-0.0032578113431067646,1,2014-02-18 16:02:00,train,-41540.0,0
13,59,2,2,866713.0,2090.0,27.848625402053493,-0.009039045713862381,-0.009406013923863088,1306.0,0.0004543045354736819,-0.0009073724007561124,-0.006317214409265248,0,2014-02-19 13:59:00,train,71600.0,1
