entry_time,exit_time,entry_price,exit_price,contracts,pnl,exit_reason,direction,pnl_1c,period
2008-06-18 14:32:00,2008-06-18 15:32:00,242085.0,241085.0,72,-72000.0,signal_reverse,long,-1000.0,train
2008-06-19 14:32:00,2008-06-19 17:32:00,241475.0,241065.0,68,-27880.0,signal_reverse,long,-410.0,train
2008-06-20 18:17:00,2008-06-20 21:26:00,238300.0,238325.0,84,-2100.0,signal_reverse,short,-25.0,train
2008-06-23 17:17:00,2008-06-27 19:47:00,234130.0,233415.0,72,51480.0,signal_reverse,short,715.0,train
2008-07-11 17:17:00,2008-07-14 17:16:00,216440.0,220660.0,48,-202560.0,signal_reverse,short,-4220.0,train
2008-07-15 17:17:00,2008-07-16 19:48:00,218585.0,218595.0,60,-600.0,signal_reverse,short,-10.0,train
2008-07-17 17:32:00,2008-07-18 14:32:00,224300.0,220165.0,48,-198480.0,signal_reverse,long,-4135.0,train
2008-07-18 17:17:00,2008-07-24 19:47:00,217015.0,206330.0,12,128220.0,partial_tp,short,10685.0,train
2008-07-18 17:17:00,2008-07-25 18:21:00,217015.0,194800.0,36,799740.0,signal_reverse,short,22215.0,train
2008-08-04 18:17:00,2008-08-07 17:17:00,188785.0,185440.0,48,160560.0,signal_reverse,short,3345.0,train
2008-08-08 17:18:00,2008-08-11 17:19:00,172395.0,174460.0,36,-74340.0,signal_reverse,short,-2065.0,train
2008-08-13 19:49:00,2008-08-13 20:36:00,177860.0,178305.0,40,-17800.0,signal_reverse,short,-445.0,train
2008-08-18 19:48:00,2008-08-19 17:18:00,177770.0,167680.0,14,141260.0,partial_tp,short,10090.0,train
2008-08-18 19:48:00,2008-08-21 17:17:00,177770.0,172535.0,42,219870.0,signal_reverse,short,5235.0,train
2008-08-22 19:50:00,2008-08-25 19:02:00,169250.0,159000.0,36,369000.0,signal_reverse,short,10250.0,train
2008-09-03 17:17:00,2008-09-04 22:02:00,159495.0,149360.0,13,131755.0,partial_tp,short,10135.0,train
2008-09-03 17:17:00,2008-09-08 11:14:00,159495.0,153300.0,39,241605.0,expiration,short,6195.0,train
2008-09-25 18:47:00,2008-09-26 14:32:00,139855.0,130805.0,20,-181000.0,signal_reverse,long,-9050.0,train
2008-09-26 17:17:00,2008-09-26 19:02:00,131910.0,134305.0,32,-76640.0,signal_reverse,short,-2395.0,train
2008-09-29 17:17:00,2008-10-03 21:17:00,119775.0,111400.0,24,201000.0,signal_reverse,short,8375.0,train
2008-10-15 17:17:00,2008-10-16 17:17:00,81110.0,73685.0,32,237600.0,signal_reverse,short,7425.0,train
2008-10-16 18:17:00,2008-10-16 20:32:00,71590.0,73545.0,20,-39100.0,signal_reverse,short,-1955.0,train
2008-10-17 17:17:00,2008-10-21 17:17:00,69070.0,74300.0,20,-104600.0,signal_reverse,short,-5230.0,train
2008-10-22 17:17:00,2008-10-24 17:17:00,68405.0,51650.0,36,603180.0,signal_reverse,short,16755.0,train
2008-10-30 14:35:00,2008-11-11 14:32:00,77785.0,73750.0,24,-96840.0,signal_reverse,long,-4035.0,train
2008-11-11 17:17:00,2008-11-14 17:17:00,72525.0,64695.0,32,250560.0,signal_reverse,short,7830.0,train
2008-11-19 19:02:00,2008-11-19 21:17:00,60555.0,60720.0,32,-5280.0,signal_reverse,short,-165.0,train
2008-11-20 17:17:00,2008-11-21 17:17:00,55500.0,58800.0,36,-118800.0,signal_reverse,short,-3300.0,train
2008-11-21 19:47:00,2008-11-24 17:17:00,56625.0,63960.0,28,-205380.0,signal_reverse,short,-7335.0,train
2008-11-25 14:32:00,2008-11-26 16:32:00,68510.0,65390.0,28,-87360.0,signal_reverse,long,-3120.0,train
2008-11-27 14:32:00,2008-11-28 14:32:00,69110.0,65890.0,36,-115920.0,signal_reverse,long,-3220.0,train
2008-11-28 19:02:00,2008-12-02 17:17:00,66030.0,60470.0,72,400320.0,signal_reverse,short,5560.0,train
2008-12-03 17:17:00,2008-12-05 17:17:00,58925.0,59200.0,56,-15400.0,signal_reverse,short,-275.0,train
2008-12-05 19:47:00,2008-12-05 22:02:00,59045.0,60240.0,80,-95600.0,signal_reverse,short,-1195.0,train
2008-12-18 14:32:00,2008-12-18 19:47:00,66935.0,65530.0,72,-101160.0,signal_reverse,long,-1405.0,train
2008-12-18 19:47:00,2008-12-19 17:17:00,65530.0,64815.0,72,51480.0,signal_reverse,short,715.0,train
2008-12-26 17:17:00,2009-01-13 19:47:00,62675.0,60565.0,96,202560.0,signal_reverse,short,2110.0,train
2009-01-30 19:47:00,2009-02-03 19:47:00,52200.0,51760.0,68,29920.0,signal_reverse,short,440.0,train
2009-02-05 19:47:00,2009-02-06 17:17:00,50670.0,51800.0,100,-113000.0,signal_reverse,short,-1130.0,train
2009-02-09 14:32:00,2009-02-13 19:47:00,56490.0,62570.0,22,133760.0,partial_tp,long,6080.0,train
2009-02-09 14:32:00,2009-02-17 14:32:00,56490.0,55400.0,66,-71940.0,signal_reverse,long,-1090.0,train
2009-02-17 17:17:00,2009-02-19 17:17:00,53330.0,54370.0,88,-91520.0,signal_reverse,short,-1040.0,train
2009-02-20 19:47:00,2009-02-24 20:32:00,50220.0,51380.0,68,-78880.0,signal_reverse,short,-1160.0,train
2009-03-03 18:17:00,2009-03-03 20:32:00,52810.0,53290.0,80,-38400.0,signal_reverse,short,-480.0,train
2009-03-04 14:32:00,2009-03-10 11:42:00,56120.0,59900.0,72,272160.0,expiration,long,3780.0,train
2009-03-18 14:32:00,2009-03-24 14:32:00,64305.0,70990.0,52,347620.0,signal_reverse,long,6685.0,train
2009-04-02 19:47:00,2009-04-03 17:32:00,73130.0,72250.0,60,-52800.0,signal_reverse,long,-880.0,train
2009-04-06 14:32:00,2009-04-06 16:32:00,75945.0,72945.0,60,-180000.0,signal_reverse,long,-3000.0,train
2009-04-08 14:32:00,2009-04-10 16:32:00,71590.0,80030.0,15,126600.0,partial_tp,long,8440.0,train
2009-04-08 14:32:00,2009-04-20 14:32:00,71590.0,76930.0,45,240300.0,signal_reverse,long,5340.0,train
2009-04-24 14:39:00,2009-04-24 15:39:00,79225.0,78900.0,60,-19500.0,signal_reverse,long,-325.0,train
2009-04-28 17:17:00,2009-04-29 17:17:00,74250.0,77470.0,80,-257600.0,signal_reverse,short,-3220.0,train
2009-04-30 14:32:00,2009-05-07 14:32:00,81150.0,90350.0,20,184000.0,partial_tp,long,9200.0,train
2009-04-30 14:32:00,2009-05-20 17:32:00,81150.0,102185.0,60,1262100.0,signal_reverse,long,21035.0,train
2009-05-22 14:32:00,2009-06-01 14:32:00,102415.0,118100.0,11,172535.0,partial_tp,long,15685.0,train
2009-05-22 14:32:00,2009-06-08 11:29:00,102415.0,110470.0,33,265815.0,expiration,long,8055.0,train
2009-06-18 17:17:00,2009-06-22 17:17:00,99305.0,95120.0,48,200880.0,signal_reverse,short,4185.0,train
2009-06-30 21:17:00,2009-07-01 17:17:00,93985.0,95905.0,76,-145920.0,signal_reverse,short,-1920.0,train
2009-07-02 17:17:00,2009-07-02 22:02:00,93930.0,93360.0,100,57000.0,signal_reverse,short,570.0,train
2009-07-03 17:17:00,2009-07-07 19:02:00,92910.0,87485.0,25,135625.0,partial_tp,short,5425.0,train
2009-07-03 17:17:00,2009-07-10 17:17:00,92910.0,80115.0,75,959625.0,signal_reverse,short,12795.0,train
2009-07-17 14:32:00,2009-07-23 18:47:00,90800.0,99610.0,16,140960.0,partial_tp,long,8810.0,train
2009-07-17 14:32:00,2009-07-29 15:32:00,90800.0,96075.0,48,253200.0,signal_reverse,long,5275.0,train
2009-07-30 15:32:00,2009-08-05 14:32:00,97790.0,110950.0,11,144760.0,partial_tp,long,13160.0,train
2009-07-30 15:32:00,2009-08-11 14:32:00,97790.0,103805.0,33,198495.0,signal_reverse,long,6015.0,train
2009-08-12 17:17:00,2009-08-12 19:57:00,101160.0,102555.0,56,-78120.0,signal_reverse,short,-1395.0,train
2009-08-14 19:57:00,2009-08-18 17:17:00,101100.0,97450.0,48,175200.0,signal_reverse,short,3650.0,train
2009-08-19 17:17:00,2009-08-19 19:47:00,96885.0,99025.0,68,-145520.0,signal_reverse,short,-2140.0,train
2009-08-21 18:47:00,2009-08-27 17:17:00,106840.0,106645.0,60,-11700.0,close_opposing,long,-195.0,train
2009-08-27 17:32:00,2009-08-27 18:47:00,106510.0,104355.0,48,-103440.0,signal_reverse,long,-2155.0,train
2009-08-28 14:32:00,2009-08-31 16:32:00,108365.0,104800.0,52,-185380.0,signal_reverse,long,-3565.0,train
2009-09-02 17:17:00,2009-09-03 17:17:00,103335.0,106345.0,64,-192640.0,signal_reverse,short,-3010.0,train
2009-09-04 14:32:00,2009-09-04 16:32:00,107220.0,106650.0,68,-38760.0,signal_reverse,long,-570.0,train
2009-09-07 14:32:00,2009-09-08 11:29:00,107875.0,109645.0,64,113280.0,expiration,long,1770.0,train
2009-09-18 14:32:00,2009-09-24 16:32:00,123180.0,124870.0,52,87880.0,signal_reverse,long,1690.0,train
2009-09-29 17:32:00,2009-09-29 18:32:00,124300.0,124025.0,60,-16500.0,signal_reverse,long,-275.0,train
2009-09-30 14:32:00,2009-09-30 18:32:00,125765.0,123425.0,68,-159120.0,signal_reverse,long,-2340.0,train
2009-10-01 14:32:00,2009-10-01 15:32:00,125010.0,125230.0,64,14080.0,signal_reverse,long,220.0,train
2009-10-02 18:02:00,2009-10-02 19:47:00,119430.0,119425.0,68,340.0,signal_reverse,short,5.0,train
2009-10-05 17:17:00,2009-10-06 14:32:00,120185.0,124720.0,72,-326520.0,close_opposing,short,-4535.0,train
2009-10-07 14:32:00,2009-10-09 18:32:00,129890.0,138220.0,18,149940.0,partial_tp,long,8330.0,train
2009-10-07 14:32:00,2009-10-21 14:32:00,129890.0,141330.0,54,617760.0,signal_reverse,long,11440.0,train
2009-10-21 18:32:00,2009-10-22 14:32:00,144465.0,143300.0,44,-51260.0,signal_reverse,long,-1165.0,train
2009-10-22 15:32:00,2009-10-22 16:32:00,144680.0,143980.0,40,-28000.0,signal_reverse,long,-700.0,train
2009-10-26 18:32:00,2009-10-26 19:47:00,145720.0,143905.0,48,-87120.0,signal_reverse,long,-1815.0,train
2009-10-28 19:47:00,2009-10-29 19:47:00,132865.0,139165.0,48,-302400.0,signal_reverse,short,-6300.0,train
2009-10-30 17:17:00,2009-11-02 19:47:00,134130.0,134465.0,48,-16080.0,signal_reverse,short,-335.0,train
2009-11-06 17:42:00,2009-11-06 18:27:00,133105.0,132055.0,48,50400.0,signal_reverse,short,1050.0,train
2009-11-09 18:32:00,2009-11-13 17:17:00,139840.0,139305.0,40,-21400.0,close_opposing,long,-535.0,train
2009-11-13 17:32:00,2009-11-18 14:32:00,139595.0,150795.0,12,134400.0,partial_tp,long,11200.0,train
2009-11-13 17:32:00,2009-11-19 19:47:00,139595.0,143720.0,36,148500.0,signal_reverse,long,4125.0,train
2009-11-23 14:32:00,2009-11-24 14:32:00,145135.0,143670.0,52,-76180.0,signal_reverse,long,-1465.0,train
2009-12-07 17:17:00,2009-12-08 11:14:00,137300.0,136280.0,56,57120.0,expiration,short,1020.0,train
2009-12-18 14:32:00,2009-12-25 14:32:00,143170.0,145200.0,48,97440.0,signal_reverse,long,2030.0,train
2009-12-25 18:32:00,2009-12-30 14:32:00,145400.0,143490.0,100,-191000.0,signal_reverse,long,-1910.0,train
2009-12-30 16:32:00,2010-01-11 14:32:00,143770.0,156840.0,25,326750.0,partial_tp,long,13070.0,train
2009-12-30 16:32:00,2010-01-19 17:32:00,143770.0,157205.0,75,1007625.0,signal_reverse,long,13435.0,train
2010-01-19 18:32:00,2010-01-20 18:32:00,159200.0,156450.0,72,-198000.0,signal_reverse,long,-2750.0,train
2010-01-26 17:17:00,2010-01-26 19:47:00,144400.0,146760.0,60,-141600.0,signal_reverse,short,-2360.0,train
2010-02-03 14:32:00,2010-02-03 16:32:00,153410.0,152380.0,76,-78280.0,signal_reverse,long,-1030.0,train
2010-02-04 17:17:00,2010-02-05 19:47:00,147205.0,138700.0,18,153090.0,partial_tp,short,8505.0,train
2010-02-04 17:17:00,2010-02-09 19:47:00,147205.0,140395.0,54,367740.0,signal_reverse,short,6810.0,train
2010-02-10 19:57:00,2010-02-11 17:17:00,138610.0,138960.0,52,-18200.0,signal_reverse,short,-350.0,train
2010-02-12 17:16:00,2010-02-16 17:17:00,136805.0,141405.0,60,-276000.0,signal_reverse,short,-4600.0,train
2010-02-19 19:47:00,2010-02-24 14:32:00,143615.0,140375.0,56,-181440.0,signal_reverse,long,-3240.0,train
2010-02-24 18:02:00,2010-02-24 19:47:00,140625.0,141850.0,72,-88200.0,signal_reverse,short,-1225.0,train
2010-02-25 17:17:00,2010-02-27 17:17:00,137110.0,140235.0,64,-200000.0,signal_reverse,short,-3125.0,train
2010-03-02 14:32:00,2010-03-09 11:29:00,144300.0,151160.0,80,548800.0,expiration,long,6860.0,train
2010-03-18 14:32:00,2010-03-22 14:32:00,156035.0,150920.0,80,-409200.0,signal_reverse,long,-5115.0,train
2010-03-30 14:32:00,2010-04-08 14:32:00,155660.0,157190.0,80,122400.0,signal_reverse,long,1530.0,train
2010-04-08 15:32:00,2010-04-08 17:32:00,157450.0,156650.0,92,-73600.0,signal_reverse,long,-800.0,train
2010-04-09 14:32:00,2010-04-16 14:32:00,159725.0,163665.0,96,378240.0,signal_reverse,long,3940.0,train
2010-04-21 17:17:00,2010-04-23 17:17:00,158580.0,156755.0,100,182500.0,signal_reverse,short,1825.0,train
2010-04-27 17:17:00,2010-04-28 19:47:00,156950.0,152415.0,25,113375.0,partial_tp,short,4535.0,train
2010-04-27 17:17:00,2010-04-29 19:47:00,156950.0,155885.0,75,79875.0,signal_reverse,short,1065.0,train
2010-04-30 17:17:00,2010-04-30 18:02:00,154855.0,153610.0,100,124500.0,signal_reverse,short,1245.0,train
2010-05-04 17:17:00,2010-05-05 17:17:00,150785.0,143970.0,60,408900.0,signal_reverse,short,6815.0,train
2010-05-17 20:02:00,2010-05-18 16:47:00,138390.0,144150.0,40,-230400.0,signal_reverse,short,-5760.0,train
2010-05-19 16:47:00,2010-05-25 16:47:00,138225.0,123000.0,44,669900.0,signal_reverse,short,15225.0,train
2010-06-01 19:17:00,2010-06-02 13:59:00,136380.0,135555.0,52,-42900.0,signal_reverse,long,-825.0,train
2010-06-02 15:02:00,2010-06-04 16:47:00,136420.0,135245.0,48,-56400.0,close_opposing,long,-1175.0,train
2010-06-07 16:47:00,2010-06-08 10:44:00,133550.0,134910.0,44,-59840.0,expiration,short,-1360.0,train
2010-06-18 13:59:00,2010-06-24 13:59:00,138760.0,140480.0,44,75680.0,signal_reverse,long,1720.0,train
2010-06-24 15:02:00,2010-06-24 16:02:00,140030.0,139705.0,64,-20800.0,signal_reverse,long,-325.0,train
2010-06-24 16:47:00,2010-06-25 16:47:00,141130.0,138115.0,68,205020.0,signal_reverse,short,3015.0,train
2010-06-29 20:47:00,2010-06-30 16:47:00,134405.0,133450.0,76,72580.0,signal_reverse,short,955.0,train
2010-06-30 20:02:00,2010-07-01 17:32:00,133180.0,130065.0,56,174440.0,signal_reverse,short,3115.0,train
2010-07-12 13:59:00,2010-07-23 13:59:00,136985.0,145160.0,16,130800.0,partial_tp,long,8175.0,train
2010-07-12 13:59:00,2010-08-06 17:02:00,136985.0,149710.0,48,610800.0,signal_reverse,long,12725.0,train
2010-08-06 18:02:00,2010-08-06 19:17:00,150680.0,149730.0,72,-68400.0,signal_reverse,long,-950.0,train
2010-08-09 13:59:00,2010-08-10 13:59:00,152145.0,148035.0,76,-312360.0,signal_reverse,long,-4110.0,train
2010-08-11 19:17:00,2010-08-16 17:32:00,144065.0,141805.0,64,144640.0,signal_reverse,short,2260.0,train
2010-08-20 16:47:00,2010-08-26 19:17:00,141300.0,140395.0,100,90500.0,signal_reverse,short,905.0,train
2010-09-01 18:02:00,2010-09-08 10:59:00,143810.0,145270.0,80,116800.0,expiration,long,1460.0,train
2010-09-28 18:17:00,2010-09-28 19:17:00,147475.0,147840.0,100,-36500.0,signal_reverse,short,-365.0,train
2010-09-30 17:02:00,2010-10-05 17:02:00,150375.0,155550.0,25,129375.0,partial_tp,long,5175.0,train
2010-09-30 17:02:00,2010-10-14 13:59:00,150375.0,159540.0,75,687375.0,signal_reverse,long,9165.0,train
2010-10-19 13:59:00,2010-10-19 16:02:00,159020.0,157170.0,84,-155400.0,signal_reverse,long,-1850.0,train
2010-10-21 18:02:00,2010-10-27 13:59:00,159655.0,159915.0,68,17680.0,signal_reverse,long,260.0,train
2010-10-28 16:47:00,2010-10-29 19:17:00,158655.0,158700.0,100,-4500.0,signal_reverse,short,-45.0,train
2010-11-01 13:59:00,2010-11-01 19:17:00,160895.0,160525.0,100,-37000.0,signal_reverse,long,-370.0,train
2010-11-08 13:59:00,2010-11-12 13:59:00,163855.0,161375.0,88,-218240.0,signal_reverse,long,-2480.0,train
2010-11-12 19:17:00,2010-11-15 16:47:00,160855.0,161000.0,84,-12180.0,signal_reverse,short,-145.0,train
2010-11-15 19:27:00,2010-11-16 20:47:00,160765.0,155810.0,25,123875.0,partial_tp,short,4955.0,train
2010-11-15 19:27:00,2010-11-18 16:47:00,160765.0,159380.0,75,103875.0,signal_reverse,short,1385.0,train
2010-11-24 16:47:00,2010-11-24 19:17:00,158475.0,160175.0,88,-149600.0,signal_reverse,short,-1700.0,train
2010-11-25 19:17:00,2010-11-26 13:59:00,162015.0,159475.0,76,-193040.0,signal_reverse,long,-2540.0,train
2010-11-26 16:47:00,2010-11-26 19:17:00,158870.0,159755.0,100,-88500.0,signal_reverse,short,-885.0,train
2010-11-30 16:47:00,2010-11-30 21:32:00,158395.0,160345.0,80,-156000.0,signal_reverse,short,-1950.0,train
