tf1,tf2,lookback,length,lookback2,length2,min_s,max_s,koeff1,koeff2,mmcoff,exitday,sdel_day,sl_type,direction,avg_trade_1c,num_trades,total_pts,win_rate,profit_factor,avg_win,avg_loss,max_dd_1c
210,60,95,185,95,15,300,380,0.9276060284026986,0.9498695055796506,26,1,1,none,short,16.2875,400,6515.0,0.4925,1.2728110213140154,154.2944162436548,-118.22277227722772,2759.0
300,120,250,60,45,80,260,630,0.9258462580904313,0.9644660484778033,24,1,1,none,short,16.28205128205128,624,10160.0,0.5160256410256411,1.2097050506718405,182.01552795031057,-162.58053691275168,4768.0
180,60,100,230,25,145,280,490,0.9071888936555839,0.9702179809418349,22,1,0,none,short,16.27672035139092,683,11117.0,0.5065885797950219,1.2245404968693194,175.22254335260115,-147.35119047619048,3105.0
300,90,100,25,20,110,130,380,0.9312171192628382,0.9552123208591374,25,1,1,none,short,16.26451612903226,620,10084.0,0.49838709677419357,1.1964734534827082,198.73462783171522,-167.72875816993465,5199.0
240,90,120,210,30,65,330,530,0.9043280004121298,0.9791036854782501,5,1,0,none,short,16.260135135135137,592,9626.0,0.5489864864864865,1.265427673302818,141.20615384615385,-136.33834586466165,6592.0
150,60,160,105,80,185,370,440,0.9401047261858853,0.9570761681778415,8,1,1,none,short,16.25686591276252,619,10063.0,0.5508885298869144,1.382812797200137,106.5982404692082,-94.89891696750902,1434.0
120,60,185,200,25,125,390,550,0.9456085400167251,0.9273920559114508,20,1,0,none,short,16.24917491749175,606,9847.0,0.5313531353135313,1.3186215822682414,126.55900621118012,-110.375,2926.0
300,120,140,155,50,90,160,490,0.9201262806515069,0.9162590791171458,20,1,0,none,short,16.248344370860927,604,9814.0,0.5115894039735099,1.1929041769041768,196.40453074433657,-174.2294520547945,3516.0
210,45,65,30,10,65,100,410,0.9158952360746181,1.005022024947934,12,1,0,none,short,16.243835616438357,365,5929.0,0.4410958904109589,1.2065709706640653,215.09937888198758,-141.38916256157634,3180.0
150,45,265,120,30,70,60,420,0.958944106148884,0.9308379426608067,24,0,0,none,short,16.243781094527364,402,6530.0,0.3855721393034826,1.1017942602378836,455.9935483870968,-260.7682926829268,16676.0
240,45,260,125,10,95,120,380,0.9148358621512473,0.9740906508229924,13,1,1,none,short,16.243085880640464,687,11159.0,0.4672489082969432,1.2502017937219732,173.70404984423675,-122.52747252747253,3480.0
150,120,25,45,95,35,210,690,0.9299178015286773,0.925444414614089,17,1,1,none,short,16.238926174496644,745,12098.0,0.5208053691275167,1.1687284696168811,215.97680412371133,-201.97464788732395,6471.0
150,120,255,145,55,100,270,570,0.9570468718800174,0.9212143171181231,18,1,1,none,short,16.222789115646258,588,9539.0,0.5204081632653061,1.2337990196078432,164.50653594771242,-147.29241877256317,3210.0
210,45,55,225,50,190,360,630,0.9717511512519259,0.9482208044571961,12,1,0,none,short,16.18172790466733,1007,16295.0,0.5402184707050646,1.254140802894663,147.81801470588235,-139.08459869848156,4465.0
240,90,145,215,65,180,210,400,0.9454244410504632,0.9167232718755035,14,1,0,none,short,16.15230769230769,650,10499.0,0.5107692307692308,1.2152448900096358,178.5421686746988,-155.34076433121018,3574.0
240,60,130,125,55,20,270,470,0.9659853542581291,0.9597637209360971,14,1,0,none,short,16.149350649350648,462,7461.0,0.4935064935064935,1.2376190324532628,170.43859649122808,-134.18376068376068,3334.0
210,60,20,215,75,185,200,590,0.941676991456892,0.9003021112857235,18,1,1,none,short,16.14250309789343,807,13027.0,0.4944237918215613,1.195756382706959,199.43358395989975,-165.1290322580645,4828.0
210,120,45,145,75,125,260,600,0.9087434105120035,0.9216863767439349,14,1,0,none,short,16.13892709766162,727,11733.0,0.5281980742778541,1.2387570713442677,158.52864583333334,-144.96165191740414,4492.0
300,60,50,140,60,155,280,610,0.9073422621902164,0.9874763239445439,12,1,0,none,short,16.13834422657952,918,14815.0,0.5261437908496732,1.218923631634945,170.78053830227742,-158.11214953271028,4619.0
300,60,25,255,5,35,120,690,0.9341453257019579,0.9956193404699706,9,1,0,none,short,16.13377926421405,1196,19296.0,0.44565217391304346,1.2441851636253196,184.46153846153845,-120.46036585365853,2981.0
240,60,250,20,70,190,190,330,0.9108074361515722,0.9295518397067067,17,1,1,none,short,16.130801687763714,474,7646.0,0.5084388185654009,1.3220453205290204,130.24066390041494,-102.77922077922078,1781.0
300,120,20,125,5,165,300,610,0.9202060599954196,0.9741711681976485,25,0,1,none,short,16.129139072847682,302,4871.0,0.3708609271523179,1.095229716520039,500.1875,-269.2105263157895,5547.0
300,45,210,185,15,55,390,590,0.9118194598512589,0.9542331002948715,8,0,1,none,short,16.125984251968504,381,6144.0,0.32545931758530183,1.0955595302900691,568.0564516129032,-251.15234375,6598.0
120,60,95,180,100,140,260,490,0.9430151616312669,0.9620004863827866,28,1,0,none,short,16.094637223974765,951,15306.0,0.5047318611987381,1.218707133058985,177.6875,-149.21961620469082,4122.0
180,120,180,140,5,45,480,570,0.9984651997520094,0.9905602252410834,9,1,0,none,short,16.072222222222223,360,5786.0,0.5583333333333333,1.6487274358111896,73.1592039800995,-57.541935483870965,880.0
240,60,250,25,25,20,130,630,0.9043381525177193,0.9521793638941238,11,1,1,none,short,16.060728744939272,741,11901.0,0.47638326585695007,1.1536723309746397,253.10198300283287,-200.11369509043928,8298.0
300,45,45,125,25,95,240,560,0.938055519718365,0.9393533769559798,11,1,0,none,short,16.045161290322582,930,14922.0,0.513978494623656,1.2256532784902008,169.56066945606693,-147.2783964365256,6228.0
150,45,45,265,75,115,260,570,0.9553415453551515,0.9953064387361116,23,1,1,none,short,16.04431137724551,835,13397.0,0.5317365269461077,1.20487842177703,177.44819819819818,-167.66666666666666,4196.0
210,60,195,205,5,145,250,620,0.926074658265622,0.9287663653576427,26,0,0,none,short,16.034343434343434,495,7937.0,0.3797979797979798,1.1137823269682894,413.26063829787233,-227.9607843137255,9165.0
240,45,235,230,30,50,170,490,0.927140564087211,0.9756524394602906,6,0,1,none,short,16.018421052631577,380,6087.0,0.33421052631578946,1.0956353695324283,549.0944881889764,-252.57142857142858,9417.0
210,120,280,65,50,130,110,490,0.9349064037622281,0.9096905396707918,22,1,0,none,short,16.01477104874446,677,10842.0,0.5066469719350074,1.1605437341744036,228.49854227405248,-202.80180180180182,11116.0
180,60,155,185,95,180,370,550,0.9310713856090511,0.9362446285076971,26,1,1,none,short,16.013404825737265,746,11946.0,0.5348525469168901,1.2999698674166331,129.74937343358397,-117.12941176470588,2662.0
300,45,280,185,95,175,400,660,0.9748927872897876,0.920221233187117,15,1,1,none,short,16.01130856219709,619,9911.0,0.518578352180937,1.2346965355561343,162.42990654205607,-142.66554054054055,4886.0
120,60,225,260,10,140,310,540,0.9061250591236275,0.9235908235910335,7,1,1,none,short,16.003164556962027,632,10114.0,0.5,1.2319618366129994,169.9873417721519,-139.30351437699682,2676.0
300,60,250,230,20,75,290,450,0.987034634956691,0.9841236664497901,8,1,1,none,short,15.966355140186916,535,8542.0,0.514018691588785,1.234741267965594,163.38545454545454,-141.59143968871595,3039.0
300,90,225,290,10,60,330,580,0.9393102712933551,0.9311832069687738,15,1,1,none,short,15.963025210084034,595,9498.0,0.5294117647058824,1.268760611205433,142.34285714285716,-127.5812274368231,3162.0
210,60,155,180,15,80,410,540,0.9069954438794199,0.9533918019514039,14,1,1,none,short,15.949820788530467,558,8900.0,0.5304659498207885,1.3099641277470135,127.07094594594595,-110.43461538461538,1816.0
240,45,95,125,55,110,120,590,0.9856579472118172,0.916290103012267,5,0,1,none,short,15.9291553133515,367,5846.0,0.38419618528610355,1.0891362354196843,506.60283687943263,-291.4888888888889,12223.0
180,45,40,65,35,95,250,580,0.9449281570619968,0.9062166808356671,13,1,1,none,short,15.921359223300971,1030,16399.0,0.48640776699029126,1.2080325768435474,190.0758483033932,-150.15047619047618,7509.0
210,45,120,190,5,70,290,470,0.9623173584847177,1.0014672768637358,24,1,0,none,short,15.92,550,8756.0,0.47454545454545455,1.2614199558129815,161.87739463601534,-117.1118881118881,1991.0
210,90,145,20,95,55,170,500,0.9153408517041807,0.9702279638854511,9,1,0,none,short,15.91578947368421,760,12096.0,0.4789473684210526,1.17329264623716,224.99175824175825,-178.0637755102041,5321.0
180,60,290,155,85,55,130,440,0.9956476195877864,0.9458862211352209,13,1,0,none,short,15.913612565445026,382,6079.0,0.4738219895287958,1.1979034410912524,203.292817679558,-153.585,4084.0
180,60,80,20,75,115,190,590,0.9926063400734741,0.9864575124086721,19,1,1,none,short,15.909565217391304,575,9148.0,0.46260869565217394,1.197380628735409,208.62781954887217,-151.4607843137255,6727.0
210,45,260,205,70,50,260,640,0.9716342476366487,0.9957198062528781,5,0,0,none,short,15.892215568862275,334,5308.0,0.38922155688622756,1.1138347380385596,399.5153846153846,-228.5735294117647,5789.0
210,45,55,220,20,145,350,550,0.9146592043588881,0.9135551620076596,29,1,0,none,short,15.891823899371069,795,12634.0,0.5081761006289308,1.2563509455401347,153.26237623762376,-127.02061855670104,4197.0
180,120,195,160,85,140,240,570,0.97091696147204,0.9802417439917464,19,1,1,none,short,15.881646655231561,583,9259.0,0.5437392795883362,1.1929561321246223,180.58044164037855,-181.76136363636363,6384.0
150,45,240,40,75,75,250,650,0.933546446489236,0.9813501232380281,15,1,1,none,short,15.872881355932204,708,11238.0,0.4788135593220339,1.1987021942465124,199.98525073746313,-153.2710027100271,4326.0
150,60,280,150,55,110,420,680,0.9846611888438719,0.9801341779712611,18,1,1,none,short,15.87114337568058,551,8745.0,0.5372050816696915,1.2547705753823744,145.50675675675674,-135.67193675889328,3725.0
300,120,160,190,90,100,240,560,1.0054888742393173,0.9680421575891148,26,1,1,none,short,15.848484848484848,462,7322.0,0.5346320346320347,1.1918813386095024,184.13360323886639,-178.31308411214954,4782.0
300,45,40,220,10,185,420,490,0.9057947646641977,0.9496904706740484,26,0,0,none,short,15.832835820895522,335,5304.0,0.42686567164179107,1.0857933131682385,469.4195804195804,-321.9947916666667,7948.0
300,60,30,135,90,110,290,560,0.9955926815780021,0.9536793807694184,22,1,1,none,short,15.829652996845425,634,10036.0,0.5094637223974764,1.2016962096547288,185.12074303405572,-160.50967741935483,4364.0
240,60,225,240,85,45,380,590,0.9433343428589287,0.9077388141740618,10,1,1,none,short,15.826429980276133,507,8024.0,0.4990138067061144,1.2809130373897213,144.61660079051384,-112.90118577075098,2649.0
150,90,285,250,60,150,230,640,0.9440495302759927,0.9897423025817975,6,1,0,none,short,15.820395738203958,657,10394.0,0.5312024353120244,1.1862323514656345,189.70200573065904,-182.3921568627451,4027.0
300,60,130,110,50,55,200,680,0.9939444021517737,0.974917786917851,22,1,1,none,short,15.813499111900533,563,8903.0,0.522202486678508,1.1863448939866463,192.7891156462585,-179.61278195488723,5287.0
240,90,195,275,70,110,250,440,0.9281635082401987,0.9869940131773763,5,1,1,none,short,15.806883365200765,523,8267.0,0.5372848948374761,1.200494749351248,176.15658362989325,-171.80416666666667,3618.0
150,45,95,220,40,115,220,490,0.9547462290087726,0.9546254792438423,16,1,1,none,short,15.803970223325061,806,12738.0,0.49503722084367247,1.2068226469012324,186.28320802005013,-154.35839598997492,5955.0
150,60,260,255,15,190,250,490,0.9582205973464039,0.9496634212760278,29,1,1,none,short,15.8,630,9954.0,0.49206349206349204,1.2376677331550547,167.21290322580646,-132.5379746835443,2587.0
210,90,20,95,30,135,210,620,0.9910525954506325,0.9291646164721181,8,1,1,none,short,15.795555555555556,900,14216.0,0.53,1.202279486048464,177.13836477987422,-166.9334916864608,4862.0
120,60,210,245,30,140,300,490,0.9219712583811988,0.9013253966055981,9,1,1,none,short,15.795238095238096,630,9951.0,0.5222222222222223,1.205599173553719,177.35866261398175,-160.79734219269102,5324.0
300,90,240,120,45,15,360,470,0.9032895467596531,1.0004893301000204,16,1,1,none,short,15.775725593667547,379,5979.0,0.5329815303430079,1.2736133992311915,137.77722772277227,-124.86857142857143,2616.0
180,120,200,275,35,55,350,560,0.9915922020332362,0.9091161307335089,16,1,0,none,short,15.773972602739725,438,6909.0,0.541095890410959,1.271740412979351,136.43037974683546,-127.125,2942.0
120,60,225,280,25,190,120,650,0.9403168880149744,0.9210086371227701,5,1,0,none,short,15.771365149833517,901,14210.0,0.4938956714761376,1.1836130816244783,205.84494382022473,-170.841059602649,6507.0
210,90,40,65,95,125,90,420,0.92531790888563,0.9131328669371073,12,1,1,none,short,15.761310452418098,641,10103.0,0.4836193447737909,1.1694423480083858,224.92903225806452,-181.78353658536585,5215.0
150,45,210,85,35,140,270,630,0.9437790305052807,0.9385080938239719,5,1,0,none,short,15.75682382133995,806,12700.0,0.47890818858560796,1.1993908374415172,197.9119170984456,-152.74340527577937,6200.0
210,90,280,190,45,75,190,630,0.9108973879665061,0.9783138759656324,23,1,1,none,short,15.754782608695653,575,9059.0,0.5321739130434783,1.1796280139593909,194.41503267973857,-188.17910447761193,5887.0
120,45,220,75,10,170,320,600,0.9453869855367907,0.9241566379989901,21,1,0,none,short,15.75364238410596,755,11894.0,0.4728476821192053,1.2253846736905936,181.13725490196077,-133.6,4125.0
150,60,75,130,65,190,270,660,0.9454277159098973,0.9165794814091487,26,1,0,none,short,15.751802265705459,971,15295.0,0.5231719876416066,1.1866222531327404,191.44094488188978,-177.7809110629067,6102.0
240,45,130,210,65,60,130,380,0.9724314530025718,0.9168053430658966,13,1,1,none,short,15.745798319327731,476,7495.0,0.4831932773109244,1.2187299363800852,181.5695652173913,-141.01234567901236,4306.0
120,45,220,105,25,90,330,510,0.9006709796988203,0.9600790713764892,26,1,0,none,short,15.729032258064516,620,9752.0,0.5112903225806451,1.2488516892926407,154.38485804416405,-130.19269102990035,4363.0
300,45,30,115,30,25,410,690,0.9274631679309377,0.9993761412408078,27,1,1,none,short,15.722222222222221,648,10188.0,0.5385802469135802,1.3045557814181514,125.0429799426934,-112.63299663299664,3765.0
240,45,120,285,100,85,250,580,0.9254618153099243,0.9673790644480846,15,1,0,none,short,15.716690042075736,713,11206.0,0.517531556802244,1.18870720576596,191.2981029810298,-173.6345029239766,5232.0
300,90,110,140,80,90,220,490,0.9531441545574407,0.9061485139401827,11,1,0,none,short,15.69578313253012,664,10422.0,0.4879518072289157,1.1900680247296336,201.40432098765433,-161.2735294117647,3569.0
300,60,250,105,10,200,360,470,0.9429144590435915,0.925841492926717,9,1,0,none,short,15.681034482758621,580,9095.0,0.5293103448275862,1.2522954866986602,147.04885993485343,-133.02214022140222,2672.0
300,90,125,90,35,15,490,650,0.9731202511174459,0.9348019520005426,13,1,0,none,short,15.6775,400,6271.0,0.555,1.5684888042788505,77.93693693693693,-63.39655172413793,1264.0
240,120,295,215,95,100,110,540,0.9146876382751183,1.0015128661214328,25,1,1,none,short,15.675814751286449,583,9139.0,0.5111492281303602,1.154351534395109,229.35570469798657,-209.96099290780143,6939.0
210,45,105,150,50,160,160,650,0.9574055995341251,0.9066181380581314,25,1,0,none,short,15.664676616915424,1005,15743.0,0.490547263681592,1.1794523983220864,209.88032454361056,-172.01568627450982,6498.0
240,120,270,95,5,140,430,660,0.9190097929464577,0.9407189829659487,27,1,0,none,short,15.664406779661016,590,9242.0,0.5186440677966102,1.396550244572213,106.36601307189542,-82.93950177935943,1591.0
150,60,140,180,75,130,110,520,0.9365857919222003,0.9577736363107116,6,1,0,none,short,15.66403162055336,759,11889.0,0.49538866930171277,1.1610888298737196,227.90691489361703,-193.71128608923885,7092.0
120,90,50,140,15,170,280,490,0.9383234033564799,0.925265782765268,13,1,1,none,short,15.656903765690377,717,11226.0,0.5383542538354253,1.2443515737233903,148.10362694300517,-140.4954128440367,2944.0
210,60,150,40,85,190,150,520,0.9628839039823625,0.9004281529984611,7,1,0,none,short,15.65542521994135,682,10677.0,0.4736070381231672,1.165483570985741,232.80804953560371,-179.72144846796658,4107.0
180,45,45,60,15,110,440,640,0.9565501411970617,0.99928116089196,10,0,1,none,short,15.652542372881356,354,5541.0,0.4180790960451977,1.0968841796055393,423.8716216216216,-278.98536585365855,10331.0
150,60,205,185,90,140,210,640,0.9908863151971553,0.9046026389922667,12,1,0,none,short,15.650819672131147,610,9547.0,0.5163934426229508,1.1947930056517924,185.8984126984127,-167.8458904109589,4339.0
180,45,50,140,65,80,90,420,0.9533301777930542,0.919420762485467,15,1,0,none,short,15.646680942184155,934,14614.0,0.49143468950749464,1.1987028702734306,192.0718954248366,-155.8199152542373,6515.0
240,60,200,145,20,70,330,480,0.9321615727390142,0.9167643863739198,26,1,1,none,short,15.644329896907216,582,9105.0,0.5498281786941581,1.2843446488242092,128.51875,-123.1576923076923,2905.0
210,90,110,100,75,155,190,440,0.9485209066275796,0.9647655390512323,23,1,1,none,short,15.642045454545455,704,11012.0,0.49573863636363635,1.217194927121753,176.82808022922637,-144.44729344729345,3436.0
120,45,280,245,50,85,480,690,0.9359789258085345,0.9520965702945369,29,1,0,none,short,15.640138408304498,578,9040.0,0.4982698961937716,1.3779422216647854,114.44097222222223,-83.63286713286713,2252.0
240,45,35,200,25,95,350,470,0.9383635500626943,0.9573067669756381,26,1,0,none,short,15.639759036144579,830,12981.0,0.5337349397590362,1.267473007500206,138.85553047404062,-125.40568475452196,4667.0
120,60,285,255,35,30,160,560,0.9365001672764774,0.9184009840476045,10,1,0,none,short,15.638263665594856,622,9727.0,0.4807073954983923,1.1896803884479632,204.0401337792642,-160.253125,5107.0
120,45,250,240,60,85,60,340,0.9851755014788335,0.9167801845611367,15,1,0,none,short,15.621993127147766,582,9092.0,0.48625429553264604,1.2715975624327878,150.41696113074204,-113.47796610169492,3587.0
300,45,25,115,85,95,170,690,0.9632259466826928,0.996868096278922,12,1,1,none,short,15.620892018779342,852,13309.0,0.5176056338028169,1.2018809252938947,179.6689342403628,-161.97788697788698,6412.0
240,60,70,265,85,50,130,550,0.9236410749000048,0.9561967758886387,9,1,1,none,short,15.620535714285714,672,10497.0,0.4851190476190476,1.1758262005661546,215.33128834355827,-174.05539358600583,6455.0
240,60,95,55,50,175,300,630,0.9499752729563596,0.9881975742879552,6,1,0,none,short,15.614197530864198,648,10118.0,0.49382716049382713,1.2103665509283323,181.921875,-147.99076923076922,3875.0
210,45,90,100,60,40,190,590,0.9019978033319078,0.9172680828383125,16,1,0,none,short,15.611814345991561,711,11100.0,0.4838255977496484,1.1787669909167042,212.7674418604651,-169.65027322404373,4653.0
180,45,220,265,60,65,320,620,0.9704814107922122,0.9705112059896539,12,1,1,none,short,15.610909090909091,550,8586.0,0.5054545454545455,1.2183621566632756,172.32374100719426,-145.09225092250924,3918.0
240,60,265,115,20,140,220,580,0.9216054053090129,0.9127972772435686,21,0,1,none,short,15.609467455621301,338,5276.0,0.32840236686390534,1.0920302115857594,564.009009009009,-252.55066079295153,8600.0
210,45,75,225,60,55,300,530,0.9375333878220742,0.9535182951719073,24,1,0,none,short,15.596026490066226,604,9420.0,0.4966887417218543,1.217321090758086,175.88666666666666,-144.00664451827242,6617.0
210,45,260,110,15,85,290,640,0.9515108710737818,0.9477522348945101,7,1,0,none,short,15.595267745952677,803,12523.0,0.45703611457036114,1.2325490705836475,180.85558583106268,-124.08064516129032,5201.0
150,45,285,150,70,150,140,460,0.99842686280756,0.9626525448719181,9,1,0,none,short,15.58922558922559,594,9260.0,0.5084175084175084,1.190715492029493,191.43708609271522,-166.85223367697594,6890.0
210,45,80,185,30,45,340,560,0.9976400255359378,0.9698397957015806,28,1,1,none,short,15.585513078470825,497,7746.0,0.5191146881287726,1.2453284347881168,152.4031007751938,-133.22362869198312,3670.0
180,60,290,210,90,150,150,540,0.9261707746220632,0.9968325457057771,5,1,1,none,short,15.580165289256199,605,9426.0,0.509090909090909,1.1806543112865822,200.00974025974025,-176.27364864864865,4262.0
120,60,60,160,55,200,410,650,0.990441048489342,0.926001967979199,6,1,0,none,short,15.571587125416205,901,14030.0,0.5194228634850167,1.2650420326815905,143.08760683760684,-123.1046511627907,2600.0
180,60,50,180,100,35,390,630,0.9813044876046694,0.9210521986557642,7,1,1,none,short,15.568788501026694,487,7582.0,0.5215605749486653,1.2795001290227448,136.6496062992126,-117.94347826086957,3181.0
120,60,70,220,50,40,480,670,0.9455907571336333,1.00483704550502,5,1,1,none,short,15.553805774278215,381,5926.0,0.5013123359580053,1.3373946709177864,122.98429319371728,-93.42553191489361,1691.0
120,60,200,235,30,100,440,630,0.9446415230088789,0.9746840998182871,26,1,1,none,short,15.549504950495049,606,9423.0,0.5198019801980198,1.4117544242953899,102.56507936507937,-80.29824561403508,1229.0
120,60,260,215,50,135,420,630,0.9197257030868804,0.9439184762247522,27,1,1,none,short,15.547077922077921,616,9577.0,0.525974025974026,1.247704523704834,148.88888888888889,-133.78200692041523,4003.0
150,90,115,265,25,50,190,440,0.906933418089215,0.9382651965528762,30,1,0,none,short,15.540642722117202,529,8221.0,0.5406427221172023,1.2111901764841884,164.85314685314685,-160.19341563786008,5860.0
240,45,185,100,25,110,200,500,0.9635271268727124,0.9156216786160728,15,1,0,none,short,15.537604456824512,718,11156.0,0.49303621169916434,1.2055306840582913,184.84463276836158,-150.3573407202216,7883.0
300,60,40,190,5,165,340,610,0.9370266074637772,0.9817807244363749,10,1,1,none,short,15.537212449255751,739,11482.0,0.4993234100135318,1.2608715408733584,150.39566395663957,-120.58630136986301,2980.0
120,45,180,185,25,130,330,640,0.9394762716793026,0.906169703411587,19,1,1,none,short,15.525697503671072,681,10573.0,0.48751835535976507,1.2423999266357926,163.22590361445782,-125.33908045977012,3931.0
150,120,50,260,95,150,320,570,0.9659534553155654,0.9196111638820188,19,1,1,none,short,15.522222222222222,630,9779.0,0.5571428571428572,1.281434368434685,126.85470085470085,-125.89492753623189,3093.0
240,45,30,260,65,35,310,560,0.9818234285530134,0.9712454914456801,12,1,1,none,short,15.51950354609929,564,8753.0,0.5195035460992907,1.2549071000058245,147.06825938566553,-127.17777777777778,3067.0
180,90,125,115,45,165,300,560,0.9618688027257555,1.0074645174331867,6,1,1,none,short,15.5,398,6169.0,0.5678391959798995,1.22506384531193,148.5796460176991,-160.29239766081872,4978.0
210,45,175,105,95,70,290,400,0.9350079776193624,0.9377423596142287,15,1,0,none,short,15.466141732283464,635,9821.0,0.5055118110236221,1.3187601428107758,126.57632398753894,-100.35830618892508,2438.0
210,60,245,130,55,160,380,570,0.9071493806485579,0.9598686587979809,12,1,1,none,short,15.463651050080776,619,9572.0,0.5218093699515347,1.263822281020892,141.9628482972136,-122.57432432432432,3146.0
240,60,85,195,25,110,360,550,0.9231108743528358,0.9096240727337263,10,1,0,none,short,15.461876832844574,682,10545.0,0.5102639296187683,1.2400519031141868,156.5316091954023,-133.51975683890578,4941.0
210,90,60,280,65,180,60,400,1.0006025163604089,0.9673824223706222,22,1,1,none,short,15.450210378681627,713,11016.0,0.49228611500701264,1.1886818306385312,197.72079772079772,-163.08379888268158,2511.0
180,45,270,250,90,165,430,580,0.9450927963248339,1.002540818408475,7,1,1,none,short,15.441682600382409,523,8076.0,0.5353728489483748,1.301129796040121,124.625,-110.82231404958678,2476.0
240,120,150,140,40,25,200,450,0.9446711269815626,0.9780207335925215,23,1,0,none,short,15.437751004016064,498,7688.0,0.5100401606425703,1.1934477379095163,186.73228346456693,-162.87704918032787,3372.0
210,45,140,235,50,50,300,670,0.992603069947266,0.9746060778188581,9,0,1,none,short,15.421686746987952,332,5120.0,0.3825301204819277,1.105710864268902,421.68503937007875,-236.26341463414633,9282.0
150,90,65,235,90,75,190,390,0.9291622250100491,0.9407852007135183,27,1,0,none,short,15.41287284144427,637,9818.0,0.5196232339089482,1.1977123524910387,179.6858006042296,-163.34868421052633,3038.0
210,45,260,50,5,190,210,670,0.981709277263637,0.9914410710415918,20,1,0,none,short,15.394062078272604,741,11407.0,0.446693657219973,1.2460526315789473,174.5226586102719,-113.34963325183374,2565.0
180,45,200,140,20,45,140,640,0.9083863145352172,0.9387992431766445,24,1,1,none,short,15.387566137566138,756,11633.0,0.458994708994709,1.1835437046386872,216.17579250720462,-155.72481572481573,4241.0
120,45,85,245,95,175,100,560,0.9404496951474824,0.9308580250872851,9,0,1,none,short,15.385350318471337,314,4831.0,0.35668789808917195,1.0784507957128937,592.9553571428571,-304.8514851485148,13784.0
150,45,255,90,10,190,60,400,0.9309947966155604,0.9405864945623568,19,1,0,none,short,15.380124223602484,805,12381.0,0.45962732919254656,1.22397698903723,182.86216216216215,-128.2552204176334,4741.0
180,60,215,265,75,160,140,540,0.9222375462829017,0.937414442673516,18,1,1,none,short,15.377808988764045,712,10949.0,0.5323033707865169,1.1612945994519903,207.99736147757255,-206.32826747720364,7174.0
180,60,35,125,5,95,200,550,0.9320573955725094,0.9525388916049294,14,1,0,none,short,15.376889848812095,926,14239.0,0.4892008639308855,1.225065596054753,171.09271523178808,-133.75475687103594,4172.0
120,90,135,105,60,140,250,670,0.9179381908806122,0.932544633181295,15,1,0,none,short,15.375641025641025,780,11993.0,0.5192307692307693,1.177159654927913,196.76296296296297,-181.00534759358288,4523.0
300,120,185,195,10,180,380,520,0.9769057004098576,1.000945491161465,28,1,0,none,short,15.370892018779342,426,6548.0,0.5375586854460094,1.62991822991823,73.98689956331877,-53.86010362694301,1481.0
240,120,180,280,65,145,80,500,0.9065586459046713,0.9358289612632021,20,1,1,none,short,15.368253968253969,630,9682.0,0.5126984126984127,1.155152797141163,223.1733746130031,-206.63245033112582,6528.0
180,90,80,120,65,85,230,380,0.9674675134448425,0.9782889671977167,25,1,1,none,short,15.356258596973865,727,11164.0,0.5089408528198074,1.2008058133678683,180.43243243243242,-156.60845070422536,2799.0
150,60,165,135,5,120,460,660,0.969018923600419,0.9354447678077562,15,1,0,none,short,15.352553542009884,607,9319.0,0.5370675453047776,1.4066413579438846,98.88343558282209,-82.43525179856115,2359.0
240,45,105,265,5,25,300,440,0.9473450691713604,0.9340814380135003,8,1,1,none,short,15.34201388888889,576,8837.0,0.5138888888888888,1.2917271886966857,132.19256756756758,-109.35740072202167,2341.0
300,120,185,70,90,110,180,630,0.9490566842303503,0.9855649761962049,28,1,0,none,short,15.335097001763668,567,8695.0,0.5220458553791887,1.183943304421409,189.07094594594594,-174.4280442804428,5242.0
210,45,40,135,95,25,60,590,0.9519313982596928,0.901005113467141,14,1,0,none,short,15.331529093369419,739,11330.0,0.4546684709066306,1.1944763899140047,207.11011904761904,-146.74811083123424,6291.0
240,90,95,35,20,135,250,340,0.9392830612884703,0.9377957223417444,25,1,1,none,short,15.329787234042554,564,8646.0,0.5159574468085106,1.3205903073899663,122.38831615120274,-101.00749063670412,2146.0
180,45,135,195,40,175,270,670,0.9859928236249557,0.9517942636231023,29,1,0,none,short,15.328654970760233,855,13106.0,0.5087719298245614,1.2062864967812004,176.1816091954023,-151.9928229665072,4634.0
210,60,40,240,90,145,280,570,0.9728227636866539,0.9759067911075625,18,1,0,none,short,15.327077747989277,746,11434.0,0.5268096514745308,1.2055883199079402,170.61068702290078,-159.816091954023,3906.0
120,90,30,35,20,115,410,660,0.9065158696895149,0.9310435430001058,27,1,1,none,short,15.325997248968363,727,11142.0,0.5240715268225584,1.3356630716394529,116.36745406824147,-97.62941176470588,1834.0
150,90,280,245,55,195,300,470,0.9221549304138456,0.9003944146294148,17,1,0,none,short,15.312913907284768,604,9249.0,0.543046357615894,1.2432794991845968,144.10670731707316,-140.28782287822878,3348.0
300,60,205,290,45,65,90,300,1.0100553269955765,0.9235310993893586,16,1,0,none,short,15.311428571428571,350,5359.0,0.5114285714285715,1.2805612271608817,136.64804469273744,-114.37724550898204,2782.0
150,45,165,85,40,100,350,550,0.9718706943162061,0.9920416267207751,20,1,0,none,short,15.308527131782945,645,9874.0,0.5100775193798449,1.2599652466958033,145.45896656534956,-120.57777777777778,3460.0
