entry_time,exit_time,entry_price,exit_price,contracts,pnl,exit_reason,direction
2013-12-02 18:02:00,2013-12-04 16:02:00,33286.0,33236.0,946,-47300.0,signal_reverse,long
2013-12-04 18:02:00,2013-12-04 19:17:00,33262.0,33253.0,1251,-11259.0,signal_reverse,long
2013-12-18 13:59:00,2013-12-18 19:17:00,33470.0,33364.0,1628,-172568.0,signal_reverse,long
2013-12-19 18:02:00,2013-12-20 22:26:00,33437.0,33455.0,834,15012.0,signal_reverse,long
2014-01-06 13:59:00,2014-01-10 17:02:00,33557.0,33557.0,765,0.0,signal_reverse,long
2014-01-13 18:02:00,2014-02-04 13:59:00,33553.0,35557.0,815,1633260.0,signal_reverse,long
2014-02-04 15:02:00,2014-02-04 16:02:00,35574.0,35572.0,496,-992.0,signal_reverse,long
2014-02-11 13:59:00,2014-02-12 13:59:00,34984.0,34980.0,814,-3256.0,signal_reverse,long
2014-02-12 15:02:00,2014-02-12 17:02:00,34993.0,35009.0,837,13392.0,signal_reverse,long
2014-02-12 20:17:00,2014-02-18 16:02:00,35017.0,35402.0,892,343420.0,signal_reverse,long
2014-02-18 17:02:00,2014-02-21 18:02:00,35416.0,35839.0,746,315558.0,signal_reverse,long
2014-02-26 13:59:00,2014-02-28 19:17:00,36051.0,35949.0,668,-68136.0,signal_reverse,long
2014-03-03 13:59:00,2014-03-04 15:02:00,36614.0,36274.0,399,-135660.0,signal_reverse,long
2014-03-05 13:59:00,2014-03-05 16:02:00,36222.0,36149.0,449,-32777.0,signal_reverse,long
2014-03-07 13:59:00,2014-03-11 11:04:00,36278.0,37199.0,718,661278.0,expiration,long
2014-03-21 13:59:00,2014-03-21 15:02:00,37142.0,37087.0,483,-26565.0,signal_reverse,long
2014-03-21 20:17:00,2014-03-24 16:02:00,36969.0,36808.0,462,-74382.0,signal_reverse,long
2014-03-28 13:59:00,2014-03-31 13:59:00,36423.0,35990.0,917,-397061.0,signal_reverse,long
2014-04-03 19:17:00,2014-04-04 13:59:00,36152.0,36026.0,862,-108612.0,signal_reverse,long
2014-04-22 18:02:00,2014-04-22 19:17:00,36133.0,36131.0,873,-1746.0,signal_reverse,long
2014-04-22 20:20:00,2014-04-23 19:17:00,36144.0,36156.0,870,10440.0,signal_reverse,long
2014-04-25 13:59:00,2014-04-29 13:59:00,36400.0,36155.0,708,-173460.0,signal_reverse,long
2014-05-02 18:02:00,2014-05-05 19:17:00,36256.0,36111.0,703,-101935.0,signal_reverse,long
2014-06-18 13:59:00,2014-06-18 17:02:00,35331.0,35319.0,897,-10764.0,signal_reverse,long
2014-07-04 15:02:00,2014-07-08 13:59:00,34959.0,34813.0,803,-117238.0,signal_reverse,long
2014-07-17 13:59:00,2014-07-22 13:59:00,35485.0,35307.0,593,-105554.0,signal_reverse,long
2014-07-24 22:17:00,2014-07-31 13:59:00,35461.0,35951.0,634,310660.0,signal_reverse,long
2014-07-31 19:17:00,2014-07-31 21:17:00,36107.0,36104.0,579,-1737.0,signal_reverse,long
2014-08-01 13:59:00,2014-08-08 19:17:00,36134.0,36504.0,643,237910.0,signal_reverse,long
2014-08-13 13:59:00,2014-08-13 17:02:00,36541.0,36419.0,947,-115534.0,signal_reverse,long
2014-08-18 19:17:00,2014-08-18 21:18:00,36333.0,36272.0,428,-26108.0,signal_reverse,long
2014-08-19 13:59:00,2014-08-21 19:17:00,36402.0,36286.0,1044,-121104.0,signal_reverse,long
2014-08-22 15:02:00,2014-08-22 17:02:00,36410.0,36386.0,652,-15648.0,signal_reverse,long
2014-08-26 13:59:00,2014-08-27 13:59:00,36297.0,36235.0,994,-61628.0,signal_reverse,long
2014-08-27 18:02:00,2014-08-27 21:17:00,36278.0,36285.0,743,5201.0,signal_reverse,long
2014-08-28 13:59:00,2014-09-03 13:59:00,36719.0,37071.0,625,220000.0,signal_reverse,long
2014-09-05 20:17:00,2014-09-08 10:59:00,37143.0,37129.0,392,-5488.0,expiration,long
2014-09-18 13:59:00,2014-09-18 16:02:00,39053.0,39032.0,465,-9765.0,signal_reverse,long
2014-09-19 16:02:00,2014-09-24 13:59:00,39050.0,38916.0,719,-96346.0,signal_reverse,long
2014-09-26 13:59:00,2014-10-08 15:02:00,39434.0,40422.0,584,576992.0,signal_reverse,long
2014-10-08 17:02:00,2014-10-16 21:17:00,40498.0,41335.0,799,668763.0,signal_reverse,long
2014-10-20 13:59:00,2014-10-20 19:17:00,41364.0,41495.0,384,50304.0,signal_reverse,long
2014-10-22 13:59:00,2014-10-30 13:59:00,41506.0,42342.0,584,488224.0,signal_reverse,long
2014-10-31 16:02:00,2014-11-03 16:02:00,43521.0,43812.0,110,32010.0,signal_reverse,long
2014-11-03 18:02:00,2014-11-10 17:04:00,44008.0,45741.0,234,405522.0,signal_reverse,long
2014-11-12 22:17:00,2014-11-13 18:02:00,46140.0,46819.0,192,130368.0,signal_reverse,long
2014-11-13 20:17:00,2014-11-18 13:59:00,47106.0,47076.0,192,-5760.0,signal_reverse,long
2014-11-25 19:17:00,2014-12-05 13:59:00,46302.0,53662.0,238,1751680.0,signal_reverse,long
2014-12-29 13:59:00,2015-01-09 19:17:00,58160.0,64117.0,51,303807.0,signal_reverse,long
2015-01-12 13:59:00,2015-01-15 16:02:00,64684.0,66398.0,62,106268.0,signal_reverse,long
2015-01-20 19:17:00,2015-01-21 18:02:00,67342.0,66829.0,150,-76950.0,signal_reverse,long
2015-01-21 19:17:00,2015-01-22 13:59:00,66998.0,66646.0,142,-49984.0,signal_reverse,long
2015-01-26 13:59:00,2015-02-02 17:02:00,67201.0,70210.0,100,300900.0,signal_reverse,long
2015-02-05 22:17:00,2015-02-09 13:59:00,67779.0,66928.0,57,-48507.0,signal_reverse,long
2015-05-27 13:59:00,2015-06-08 10:59:00,51879.0,56194.0,266,1147790.0,expiration,long
2015-06-19 13:59:00,2015-06-19 21:17:00,55804.0,55543.0,172,-44892.0,signal_reverse,long
2015-06-22 15:02:00,2015-06-23 20:17:00,55398.0,55470.0,219,15768.0,signal_reverse,long
2015-06-24 13:59:00,2015-06-30 21:17:00,55787.0,56511.0,196,141904.0,signal_reverse,long
2015-06-30 22:17:00,2015-07-02 16:02:00,56662.0,57015.0,216,76248.0,signal_reverse,long
2015-07-03 15:02:00,2015-07-09 15:02:00,57175.0,58103.0,298,276544.0,signal_reverse,long
2015-07-15 13:59:00,2015-07-16 16:02:00,57919.0,57836.0,288,-23904.0,signal_reverse,long
2015-07-17 13:59:00,2015-07-20 13:59:00,57886.0,58085.0,329,65471.0,signal_reverse,long
2015-07-20 16:02:00,2015-07-20 17:02:00,58138.0,58101.0,333,-12321.0,signal_reverse,long
2015-07-21 13:59:00,2015-07-21 17:02:00,58017.0,57775.0,360,-87120.0,signal_reverse,long
2015-07-21 19:17:00,2015-07-21 20:17:00,58010.0,58005.0,355,-1775.0,signal_reverse,long
2015-07-22 13:59:00,2015-07-29 18:02:00,58164.0,60168.0,438,877752.0,signal_reverse,long
2015-07-31 13:59:00,2015-08-10 16:02:00,61560.0,64913.0,174,583422.0,signal_reverse,long
2015-08-11 18:02:00,2015-08-11 19:17:00,65125.0,65099.0,127,-3302.0,signal_reverse,long
2015-08-12 14:28:00,2015-08-12 15:28:00,65381.0,65209.0,134,-23048.0,signal_reverse,long
2015-08-12 16:28:00,2015-08-12 18:28:00,65253.0,65001.0,135,-34020.0,signal_reverse,long
2015-08-13 13:59:00,2015-08-14 17:02:00,64736.0,65013.0,156,43212.0,signal_reverse,long
2015-08-14 22:22:00,2015-08-26 15:02:00,65530.0,70150.0,235,1085700.0,signal_reverse,long
2015-09-02 13:59:00,2015-09-02 21:18:00,68108.0,67282.0,84,-69384.0,signal_reverse,long
2015-09-02 22:18:00,2015-09-08 10:59:00,67334.0,69108.0,79,140146.0,expiration,long
2015-09-24 15:03:00,2015-09-24 19:33:00,68357.0,67743.0,171,-104994.0,signal_reverse,long
2015-09-29 17:03:00,2015-09-29 18:03:00,67310.0,67127.0,209,-38247.0,signal_reverse,long
2015-10-02 16:03:00,2015-10-02 19:18:00,68111.0,67737.0,184,-68816.0,signal_reverse,long
2015-11-06 17:03:00,2015-11-11 13:59:00,65069.0,65175.0,169,17914.0,signal_reverse,long
2015-11-11 19:18:00,2015-11-16 21:23:00,65657.0,66259.0,212,127624.0,signal_reverse,long
2015-11-23 13:59:00,2015-11-25 20:18:00,66371.0,65965.0,155,-62930.0,signal_reverse,long
2015-11-26 16:03:00,2015-11-26 17:03:00,66330.0,66228.0,203,-20706.0,signal_reverse,long
2015-11-26 18:03:00,2015-11-26 20:18:00,66276.0,66261.0,215,-3225.0,signal_reverse,long
2015-11-27 13:59:00,2015-12-08 10:59:00,66483.0,69412.0,251,735179.0,expiration,long
2015-12-18 13:59:00,2015-12-22 13:59:00,72795.0,72818.0,173,3979.0,signal_reverse,long
2015-12-28 13:59:00,2016-01-04 18:09:00,73690.0,73980.0,151,43790.0,signal_reverse,long
2016-01-04 19:24:00,2016-01-14 15:03:00,74610.0,77647.0,131,397847.0,signal_reverse,long
2016-01-14 18:03:00,2016-01-14 19:18:00,77988.0,77641.0,151,-52397.0,signal_reverse,long
2016-01-15 13:59:00,2016-01-22 15:03:00,78633.0,80312.0,150,251850.0,signal_reverse,long
2016-01-27 13:59:00,2016-01-27 15:03:00,79616.0,79425.0,55,-10505.0,signal_reverse,long
2016-01-27 17:03:00,2016-01-27 18:03:00,79464.0,79542.0,61,4758.0,signal_reverse,long
2016-02-01 20:23:00,2016-02-04 13:59:00,78135.0,77284.0,91,-77441.0,signal_reverse,long
2016-02-08 13:59:00,2016-02-12 15:03:00,77820.0,79902.0,90,187380.0,signal_reverse,long
2016-02-12 16:03:00,2016-02-12 17:03:00,79989.0,79811.0,95,-16910.0,signal_reverse,long
2016-02-12 18:03:00,2016-02-12 19:18:00,79978.0,79197.0,90,-70290.0,signal_reverse,long
2016-05-19 16:04:00,2016-05-24 15:04:00,67197.0,67033.0,182,-29848.0,signal_reverse,long
2016-05-27 17:04:00,2016-05-27 20:19:00,66494.0,66203.0,213,-61983.0,signal_reverse,long
2016-05-27 21:19:00,2016-05-31 17:04:00,66530.0,66202.0,211,-69208.0,signal_reverse,long
2016-05-31 18:04:00,2016-06-02 13:59:00,66408.0,67215.0,276,222732.0,signal_reverse,long
2016-06-02 16:04:00,2016-06-03 16:04:00,67528.0,66440.0,190,-206720.0,signal_reverse,long
2016-06-22 22:19:00,2016-06-23 13:59:00,66350.0,65565.0,186,-146010.0,signal_reverse,long
2016-06-24 13:59:00,2016-06-27 13:59:00,67006.0,66432.0,128,-73472.0,signal_reverse,long
2016-06-27 16:04:00,2016-06-28 13:59:00,66588.0,66027.0,177,-99297.0,signal_reverse,long
2016-07-05 19:19:00,2016-07-07 16:04:00,65687.0,65095.0,284,-168128.0,signal_reverse,long
2016-07-07 18:04:00,2016-07-08 13:59:00,65224.0,65311.0,265,23055.0,signal_reverse,long
2016-07-25 19:19:00,2016-07-29 19:19:00,66317.0,66754.0,305,133285.0,signal_reverse,long
2016-08-01 13:59:00,2016-08-01 15:04:00,67190.0,66928.0,162,-42444.0,signal_reverse,long
2016-08-01 17:04:00,2016-08-02 13:59:00,67190.0,67341.0,158,23858.0,signal_reverse,long
2016-08-03 13:59:00,2016-08-03 19:19:00,67380.0,67005.0,198,-74250.0,signal_reverse,long
2016-08-11 13:59:00,2016-08-11 17:04:00,65327.0,65120.0,227,-46989.0,signal_reverse,long
2016-08-12 19:19:00,2016-08-15 13:59:00,65494.0,64869.0,203,-126875.0,signal_reverse,long
2016-09-01 21:19:00,2016-09-02 13:59:00,66195.0,65872.0,327,-105621.0,signal_reverse,long
2016-09-20 13:59:00,2016-09-20 18:04:00,66350.0,66115.0,311,-73085.0,signal_reverse,long
2016-09-26 22:19:00,2016-09-27 13:59:00,65209.0,65046.0,291,-47433.0,signal_reverse,long
2016-10-28 18:04:00,2016-11-08 13:59:00,63656.0,64390.0,341,250294.0,signal_reverse,long
