entry_time,exit_time,entry_price,exit_price,contracts,pnl,exit_reason,direction
2012-04-17 16:02:00,2012-04-18 16:02:00,29835.0,29814.0,906,19026.0,signal_reverse,long
2012-04-20 16:02:00,2012-04-27 16:02:00,29682.0,29573.0,1266,137994.0,signal_reverse,long
2012-04-27 17:32:00,2012-04-28 16:01:00,29513.0,29530.0,1153,-19601.0,signal_reverse,long
2012-05-21 16:47:00,2012-05-23 16:02:00,31399.0,31617.0,611,-133198.0,signal_reverse,long
2012-06-05 16:02:00,2012-06-08 10:44:00,33254.0,32735.0,464,240816.0,expiration,long
2012-06-20 17:32:00,2012-06-21 16:02:00,32985.0,33338.0,580,-204740.0,signal_reverse,long
2012-06-27 16:02:00,2012-06-28 16:02:00,33430.0,33575.0,620,-89900.0,signal_reverse,long
2012-06-29 16:02:00,2012-07-05 16:02:00,33289.0,32811.0,575,274850.0,signal_reverse,long
2012-07-16 17:32:00,2012-07-23 16:02:00,32951.0,32907.0,885,38940.0,signal_reverse,long
2012-07-27 16:02:00,2012-07-31 16:02:00,32555.0,32458.0,602,58394.0,signal_reverse,long
2012-08-03 17:32:00,2012-08-08 16:02:00,32383.0,31967.0,509,211744.0,signal_reverse,long
2012-08-16 16:47:00,2012-08-16 17:32:00,32016.0,32054.0,1028,-39064.0,signal_reverse,long
2012-08-21 16:02:00,2012-08-24 16:47:00,31942.0,32002.0,852,-51120.0,signal_reverse,long
2012-08-24 17:32:00,2012-08-27 16:02:00,31983.0,31902.0,987,79947.0,signal_reverse,long
2012-09-03 16:02:00,2012-09-05 16:02:00,32464.0,32403.0,640,39040.0,signal_reverse,long
2012-09-05 16:47:00,2012-09-12 19:47:00,32356.0,31925.0,855,368505.0,expiration,long
2012-09-25 16:02:00,2012-09-26 16:02:00,31399.0,31657.0,671,-173118.0,signal_reverse,long
2012-09-28 16:02:00,2012-10-01 16:02:00,31435.0,31572.0,748,-102476.0,signal_reverse,long
2012-10-02 16:02:00,2012-10-03 16:02:00,31427.0,31500.0,653,-47669.0,signal_reverse,long
2012-10-04 16:02:00,2012-10-08 16:02:00,31470.0,31472.0,938,-1876.0,signal_reverse,long
2012-10-11 17:32:00,2012-10-18 16:02:00,31324.0,31039.0,1055,300675.0,signal_reverse,long
2012-10-26 16:47:00,2012-10-29 16:02:00,31660.0,31755.0,817,-77615.0,signal_reverse,long
2012-10-30 16:02:00,2012-11-06 16:02:00,31641.0,31680.0,1270,-49530.0,signal_reverse,long
2012-11-07 16:02:00,2012-11-07 17:32:00,31588.0,31651.0,886,-55818.0,signal_reverse,long
2012-11-16 17:32:00,2012-11-23 16:02:00,31873.0,31267.0,1457,882942.0,signal_reverse,long
2012-12-06 16:02:00,2012-12-06 16:47:00,30908.0,30916.0,1075,-8600.0,signal_reverse,long
2012-12-19 16:02:00,2012-12-21 16:02:00,31141.0,31196.0,1015,-55825.0,signal_reverse,long
2012-12-21 17:32:00,2012-12-26 16:02:00,31183.0,30982.0,1185,238185.0,signal_reverse,long
2013-01-15 16:02:00,2013-01-15 16:47:00,30524.0,30590.0,1269,-83754.0,signal_reverse,long
2013-01-17 16:02:00,2013-01-18 16:02:00,30539.0,30523.0,1074,17184.0,signal_reverse,long
2013-01-22 16:02:00,2013-01-28 16:02:00,30488.0,30399.0,1799,160111.0,signal_reverse,long
2013-02-01 16:02:00,2013-02-05 16:02:00,30175.0,30175.0,1378,-0.0,signal_reverse,long
2013-02-06 16:02:00,2013-02-07 16:02:00,30198.0,30201.0,1158,-3474.0,signal_reverse,long
2013-02-12 16:03:00,2013-02-14 16:02:00,30247.0,30307.0,1777,-106620.0,signal_reverse,long
2013-02-20 16:02:00,2013-02-21 16:02:00,30213.0,30501.0,2207,-635616.0,signal_reverse,long
2013-02-28 16:02:00,2013-03-01 16:02:00,30643.0,30773.0,1380,-179400.0,signal_reverse,long
2013-03-05 16:02:00,2013-03-07 16:02:00,30768.0,30801.0,1491,-49203.0,signal_reverse,long
2013-03-25 16:02:00,2013-03-26 16:02:00,31168.0,31366.0,1521,-301158.0,signal_reverse,long
2013-04-05 16:02:00,2013-04-12 16:02:00,31968.0,31371.0,977,583269.0,signal_reverse,long
2013-04-19 16:02:00,2013-04-22 16:02:00,31850.0,31921.0,672,-47712.0,signal_reverse,long
2013-04-24 16:02:00,2013-05-02 16:02:00,31775.0,31462.0,1067,333971.0,signal_reverse,long
2013-05-03 16:47:00,2013-05-06 16:02:00,31312.0,31319.0,784,-5488.0,signal_reverse,long
2013-05-07 16:02:00,2013-05-08 16:02:00,31224.0,31327.0,1326,-136578.0,signal_reverse,long
2013-05-16 16:47:00,2013-05-17 16:02:00,31544.0,31544.0,1205,-0.0,signal_reverse,long
2013-05-20 16:02:00,2013-05-23 16:02:00,31467.0,31551.0,1061,-89124.0,signal_reverse,long
2013-06-04 16:02:00,2013-06-05 16:02:00,31979.0,32188.0,667,-139403.0,signal_reverse,long
2013-06-25 16:02:00,2013-06-26 16:02:00,33240.0,33385.0,634,-91930.0,signal_reverse,long
2013-06-27 17:32:00,2013-07-01 16:02:00,33237.0,33432.0,856,-166920.0,signal_reverse,long
2013-07-09 16:02:00,2013-07-15 16:02:00,33362.0,33040.0,1073,345506.0,signal_reverse,long
2013-07-24 16:02:00,2013-07-24 16:47:00,32606.0,32663.0,1345,-76665.0,signal_reverse,long
2013-08-01 17:32:00,2013-08-02 16:02:00,33231.0,33336.0,928,-97440.0,signal_reverse,long
2013-08-02 16:47:00,2013-08-06 16:02:00,33213.0,33138.0,1205,90375.0,signal_reverse,long
2013-08-06 16:47:00,2013-08-06 17:32:00,33119.0,33113.0,1421,8526.0,signal_reverse,long
2013-08-08 16:02:00,2013-08-08 16:47:00,33136.0,33138.0,1329,-2658.0,signal_reverse,long
2013-08-09 16:02:00,2013-08-12 16:03:00,33090.0,33166.0,1385,-105260.0,signal_reverse,long
2013-08-16 16:02:00,2013-08-20 16:02:00,33061.0,33136.0,1046,-78450.0,signal_reverse,long
2013-08-26 16:02:00,2013-08-26 17:32:00,33109.0,33110.0,1495,-1495.0,signal_reverse,long
2013-09-05 16:02:00,2013-09-06 16:02:00,33478.0,33460.0,1270,22860.0,signal_reverse,long
2013-09-06 16:47:00,2013-09-09 10:44:00,33395.0,33381.0,1428,19992.0,expiration,long
2013-10-01 16:02:00,2013-10-07 16:03:00,32636.0,32662.0,916,-23816.0,signal_reverse,long
2013-10-11 16:02:00,2013-10-14 16:04:00,32566.0,32623.0,1276,-72732.0,signal_reverse,long
2013-10-15 16:02:00,2013-10-15 17:32:00,32620.0,32648.0,1515,-42420.0,signal_reverse,long
2013-10-16 16:02:00,2013-10-21 16:47:00,32550.0,32210.0,1481,503540.0,signal_reverse,long
2013-10-22 17:32:00,2013-10-23 16:02:00,32075.0,32082.0,1263,-8841.0,signal_reverse,long
2013-11-06 16:02:00,2013-11-08 16:02:00,32613.0,32734.0,1069,-129349.0,signal_reverse,long
2013-11-15 16:02:00,2013-11-19 16:02:00,32854.0,32856.0,1140,-2280.0,signal_reverse,long
2013-12-04 16:02:00,2013-12-09 10:44:00,33236.0,32829.0,1444,587708.0,expiration,long
2013-12-19 16:02:00,2013-12-19 17:32:00,33401.0,33406.0,1056,-5280.0,signal_reverse,long
2013-12-23 16:03:00,2013-12-25 16:47:00,33281.0,33136.0,1577,228665.0,signal_reverse,long
2014-01-13 16:02:00,2014-01-14 16:02:00,33462.0,33670.0,1113,-231504.0,signal_reverse,long
2014-01-28 16:02:00,2014-01-28 17:32:00,34929.0,34931.0,554,-1108.0,signal_reverse,long
2014-02-03 16:02:00,2014-02-04 16:02:00,35398.0,35572.0,404,-70296.0,signal_reverse,long
2014-02-04 16:47:00,2014-02-10 16:02:00,35482.0,35050.0,583,251856.0,signal_reverse,long
2014-02-11 16:02:00,2014-02-11 17:32:00,34944.0,35006.0,843,-52266.0,signal_reverse,long
2014-02-21 17:32:00,2014-02-24 16:02:00,35854.0,35688.0,648,107568.0,signal_reverse,long
2014-02-25 16:02:00,2014-02-25 16:47:00,35713.0,35770.0,721,-41097.0,signal_reverse,long
2014-03-04 17:32:00,2014-03-06 16:02:00,36229.0,36308.0,384,-30336.0,signal_reverse,long
2014-03-18 16:02:00,2014-03-21 16:02:00,37101.0,37004.0,484,46948.0,signal_reverse,long
2014-03-24 16:02:00,2014-03-27 16:02:00,36808.0,36304.0,713,359352.0,signal_reverse,long
2014-03-31 16:02:00,2014-04-02 16:02:00,35971.0,35913.0,706,40948.0,signal_reverse,long
2014-04-18 16:02:00,2014-04-21 17:32:00,36052.0,36116.0,731,-46784.0,signal_reverse,long
2014-04-23 16:02:00,2014-04-23 17:32:00,36165.0,36180.0,1171,-17565.0,signal_reverse,long
2014-04-29 16:02:00,2014-05-02 16:02:00,35982.0,36197.0,710,-152650.0,signal_reverse,long
2014-05-06 16:02:00,2014-05-12 16:02:00,35825.0,35465.0,1063,382680.0,signal_reverse,long
2014-06-05 16:02:00,2014-06-09 10:44:00,34880.0,34362.0,802,415436.0,expiration,long
2014-06-19 16:02:00,2014-06-25 16:02:00,34961.0,34374.0,678,397986.0,signal_reverse,long
2014-07-08 16:02:00,2014-07-11 16:02:00,34764.0,34634.0,815,105950.0,signal_reverse,long
2014-07-22 16:02:00,2014-07-24 17:32:00,35359.0,35509.0,830,-124500.0,signal_reverse,long
2014-08-11 17:32:00,2014-08-12 16:47:00,36355.0,36445.0,666,-59940.0,signal_reverse,long
2014-08-13 17:32:00,2014-08-15 16:02:00,36341.0,36156.0,962,177970.0,signal_reverse,long
2014-08-18 17:32:00,2014-08-19 16:02:00,36256.0,36390.0,503,-67402.0,signal_reverse,long
2014-08-26 16:47:00,2014-08-28 16:02:00,36243.0,36848.0,1106,-669130.0,signal_reverse,long
2014-09-03 16:02:00,2014-09-05 16:02:00,36987.0,36995.0,543,-4344.0,signal_reverse,long
2014-09-05 16:47:00,2014-09-08 10:44:00,36730.0,37140.0,543,-222630.0,expiration,long
2014-09-18 16:02:00,2014-09-19 16:02:00,39032.0,39050.0,616,-11088.0,signal_reverse,long
2014-09-24 16:02:00,2014-09-26 16:02:00,38776.0,39585.0,743,-601087.0,signal_reverse,long
2014-10-02 16:02:00,2014-10-03 16:02:00,40143.0,40306.0,610,-99430.0,signal_reverse,long
2014-10-09 16:02:00,2014-10-09 16:47:00,40389.0,40490.0,718,-72518.0,signal_reverse,long
2014-10-17 16:47:00,2014-10-20 16:02:00,41230.0,41551.0,461,-147981.0,signal_reverse,long
2014-10-30 16:02:00,2014-10-31 16:02:00,42687.0,43521.0,209,-174306.0,signal_reverse,long
2014-11-10 16:04:00,2014-11-11 16:02:00,45873.0,47361.0,99,-147312.0,signal_reverse,long
2014-11-13 17:32:00,2014-11-14 16:02:00,46711.0,47657.0,236,-223256.0,signal_reverse,long
2014-11-19 17:32:00,2014-11-25 17:32:00,47098.0,46086.0,413,417956.0,signal_reverse,long
2014-12-19 16:02:00,2014-12-25 17:32:00,62950.0,54344.0,32,275392.0,signal_reverse,long
2015-01-15 17:32:00,2015-01-20 16:47:00,66220.0,66857.0,78,-49686.0,signal_reverse,long
2015-01-22 16:02:00,2015-01-26 16:02:00,66195.0,67162.0,160,-154720.0,signal_reverse,long
2015-02-03 16:02:00,2015-02-05 16:02:00,67763.0,67504.0,86,22274.0,signal_reverse,long
2015-02-06 16:02:00,2015-02-09 16:02:00,68219.0,67057.0,71,82502.0,signal_reverse,long
2015-02-10 16:02:00,2015-02-11 16:02:00,66984.0,66762.0,111,24642.0,signal_reverse,long
2015-02-12 16:02:00,2015-02-12 17:32:00,66846.0,67024.0,73,-12994.0,signal_reverse,long
2015-02-13 16:02:00,2015-02-18 16:02:00,64882.0,62806.0,96,199296.0,signal_reverse,long
2015-02-26 16:02:00,2015-02-27 16:47:00,61272.0,62174.0,147,-132594.0,signal_reverse,long
2015-03-05 16:02:00,2015-03-10 10:44:00,61519.0,62952.0,258,-369714.0,expiration,long
2015-03-19 16:02:00,2015-03-20 16:02:00,62354.0,62571.0,160,-34720.0,signal_reverse,long
2015-03-20 17:32:00,2015-03-25 16:02:00,61689.0,58777.0,173,503776.0,signal_reverse,long
2015-04-02 16:02:00,2015-04-08 16:02:00,58173.0,55164.0,173,520557.0,signal_reverse,long
2015-04-23 16:02:00,2015-04-27 16:02:00,52105.0,52456.0,158,-55458.0,signal_reverse,long
2015-05-05 16:02:00,2015-05-07 16:47:00,51795.0,51190.0,155,93775.0,signal_reverse,long
2015-05-08 16:02:00,2015-05-08 16:47:00,51506.0,51793.0,164,-47068.0,signal_reverse,long
2015-05-12 17:32:00,2015-05-14 17:32:00,51030.0,50737.0,199,58307.0,signal_reverse,long
2015-05-18 16:02:00,2015-05-19 16:02:00,49634.0,50095.0,230,-106030.0,signal_reverse,long
2015-06-18 16:02:00,2015-06-19 16:02:00,55113.0,55845.0,192,-140544.0,signal_reverse,long
2015-07-01 16:02:00,2015-07-02 16:02:00,56835.0,57015.0,245,-44100.0,signal_reverse,long
