rank_oos,action_idx,koeff1,koeff2,sl_pts,policy_q,is_policy_best,train_avg_trade,train_trades,train_total_pnl,train_pf,train_max_dd_abs,train_max_dd_pct,oos_avg_trade,oos_trades,oos_total_pnl,oos_pf,oos_max_dd_abs,oos_max_dd_pct,delta_oos_pnl_vs_konkop,delta_oos_pf_vs_konkop,delta_oos_max_dd_pct_vs_konkop
112,181,1.0,1.0,71.25,267.5779113769531,0,945.8383233532934,668,631820.0,1.1653918442779585,242825.0,4.8565,1122.0675105485232,237,265930.0,1.249023775857064,170470.0,3.4093999999999998,-11398193.0,-0.33097622414293615,-12.5206
113,182,1.0,1.0,80.0,58.88422393798828,0,945.8383233532934,668,631820.0,1.1653918442779585,242825.0,4.8565,1122.0675105485232,237,265930.0,1.249023775857064,170470.0,3.4093999999999998,-11398193.0,-0.33097622414293615,-12.5206
114,183,1.0,1.0,132.5,70.85851287841797,0,945.8383233532934,668,631820.0,1.1653918442779585,242825.0,4.8565,1122.0675105485232,237,265930.0,1.249023775857064,170470.0,3.4093999999999998,-11398193.0,-0.33097622414293615,-12.5206
115,184,1.0,1.0,193.75,-45.82074737548828,0,945.8383233532934,668,631820.0,1.1653918442779585,242825.0,4.8565,1122.0675105485232,237,265930.0,1.249023775857064,170470.0,3.4093999999999998,-11398193.0,-0.33097622414293615,-12.5206
116,185,1.0,1.0,255.0,108.148193359375,0,945.8383233532934,668,631820.0,1.1653918442779585,242825.0,4.8565,1122.0675105485232,237,265930.0,1.249023775857064,170470.0,3.4093999999999998,-11398193.0,-0.33097622414293615,-12.5206
117,186,1.0,1.0,316.25,102.46324157714844,0,945.8383233532934,668,631820.0,1.1653918442779585,242825.0,4.8565,1122.0675105485232,237,265930.0,1.249023775857064,170470.0,3.4093999999999998,-11398193.0,-0.33097622414293615,-12.5206
118,187,1.0,1.0,377.5,-351.0299072265625,0,945.8383233532934,668,631820.0,1.1653918442779585,242825.0,4.8565,1122.0675105485232,237,265930.0,1.249023775857064,170470.0,3.4093999999999998,-11398193.0,-0.33097622414293615,-12.5206
119,188,1.0,1.0,438.75,117.68905639648438,0,945.8383233532934,668,631820.0,1.1653918442779585,242825.0,4.8565,1122.0675105485232,237,265930.0,1.249023775857064,170470.0,3.4093999999999998,-11398193.0,-0.33097622414293615,-12.5206
120,189,1.0,1.0,500.0,161.26275634765625,0,945.8383233532934,668,631820.0,1.1653918442779585,242825.0,4.8565,1122.0675105485232,237,265930.0,1.249023775857064,170470.0,3.4093999999999998,-11398193.0,-0.33097622414293615,-12.5206
121,40,0.5,1.25,10.0,-479.20458984375,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
122,41,0.5,1.25,71.25,106.47968292236328,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
123,42,0.5,1.25,80.0,-149.8917694091797,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
124,43,0.5,1.25,132.5,36.02056884765625,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
125,44,0.5,1.25,193.75,330.6886901855469,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
126,45,0.5,1.25,255.0,-67.23184204101562,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
127,46,0.5,1.25,316.25,172.86073303222656,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
128,47,0.5,1.25,377.5,54.56529235839844,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
129,48,0.5,1.25,438.75,-33.796592712402344,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
130,49,0.5,1.25,500.0,44.11177062988281,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
131,50,0.5,1.5,10.0,-52.514488220214844,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
132,51,0.5,1.5,71.25,-194.42576599121094,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
133,52,0.5,1.5,80.0,-434.5838623046875,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
134,53,0.5,1.5,132.5,-104.46344757080078,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
135,54,0.5,1.5,193.75,-112.21035766601562,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
136,55,0.5,1.5,255.0,-15.978958129882812,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
137,56,0.5,1.5,316.25,426.6195373535156,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
138,57,0.5,1.5,377.5,65.28366088867188,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
139,58,0.5,1.5,438.75,-64.07599639892578,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
140,59,0.5,1.5,500.0,43.55650329589844,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
141,60,0.5,1.75,10.0,42.85539245605469,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
142,61,0.5,1.75,71.25,-126.6230697631836,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
143,62,0.5,1.75,80.0,429.5686340332031,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
144,63,0.5,1.75,132.5,-292.38037109375,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
145,64,0.5,1.75,193.75,-34.78590393066406,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
146,65,0.5,1.75,255.0,206.24957275390625,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
147,66,0.5,1.75,316.25,138.23837280273438,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
148,67,0.5,1.75,377.5,-32.5809326171875,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
149,68,0.5,1.75,438.75,18.5958194732666,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
150,69,0.5,1.75,500.0,218.5811004638672,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
151,70,0.5,2.0,10.0,209.91519165039062,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
152,71,0.5,2.0,71.25,-141.4974365234375,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
153,72,0.5,2.0,80.0,167.07241821289062,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
154,73,0.5,2.0,132.5,-291.2657165527344,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
155,74,0.5,2.0,193.75,-30.011436462402344,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
156,75,0.5,2.0,255.0,182.21542358398438,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
157,76,0.5,2.0,316.25,300.3778076171875,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
158,77,0.5,2.0,377.5,93.350830078125,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
159,78,0.5,2.0,438.75,244.5804443359375,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
160,79,0.5,2.0,500.0,35.19959259033203,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
161,120,0.75,1.25,10.0,-298.68927001953125,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
162,121,0.75,1.25,71.25,-122.39085388183594,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
163,122,0.75,1.25,80.0,370.36273193359375,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
164,123,0.75,1.25,132.5,-95.26669311523438,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
165,124,0.75,1.25,193.75,-287.7794494628906,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
166,125,0.75,1.25,255.0,-113.46150970458984,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
167,126,0.75,1.25,316.25,-130.10440063476562,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
168,127,0.75,1.25,377.5,-199.34678649902344,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
169,128,0.75,1.25,438.75,24.406848907470703,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
170,129,0.75,1.25,500.0,9.789802551269531,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
171,130,0.75,1.5,10.0,108.87580871582031,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
172,131,0.75,1.5,71.25,-155.93797302246094,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
173,132,0.75,1.5,80.0,283.57879638671875,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
174,133,0.75,1.5,132.5,23.322824478149414,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
175,134,0.75,1.5,193.75,121.96643829345703,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
176,135,0.75,1.5,255.0,-184.77728271484375,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
177,136,0.75,1.5,316.25,-6.653476715087891,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
178,137,0.75,1.5,377.5,193.62423706054688,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
179,138,0.75,1.5,438.75,-39.48408508300781,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
180,139,0.75,1.5,500.0,-173.49037170410156,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
181,140,0.75,1.75,10.0,-17.528228759765625,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
182,141,0.75,1.75,71.25,7.4015092849731445,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
183,142,0.75,1.75,80.0,116.97238159179688,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
184,143,0.75,1.75,132.5,-247.04931640625,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
185,144,0.75,1.75,193.75,-236.7448272705078,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
186,145,0.75,1.75,255.0,142.6053466796875,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
187,146,0.75,1.75,316.25,118.65245819091797,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
188,147,0.75,1.75,377.5,-248.49952697753906,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
189,148,0.75,1.75,438.75,-248.7317352294922,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
190,149,0.75,1.75,500.0,-379.9132995605469,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
191,150,0.75,2.0,10.0,-302.2611999511719,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
192,151,0.75,2.0,71.25,123.68704223632812,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
193,152,0.75,2.0,80.0,189.66200256347656,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
194,153,0.75,2.0,132.5,-279.90740966796875,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
195,154,0.75,2.0,193.75,-227.0985107421875,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
196,155,0.75,2.0,255.0,-204.68524169921875,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
197,156,0.75,2.0,316.25,83.63218688964844,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
198,157,0.75,2.0,377.5,217.50360107421875,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
199,158,0.75,2.0,438.75,-94.82240295410156,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
200,159,0.75,2.0,500.0,-232.0385284423828,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
201,200,1.0,1.25,10.0,-291.51837158203125,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
202,201,1.0,1.25,71.25,302.2526550292969,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
203,202,1.0,1.25,80.0,-100.07720947265625,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
204,203,1.0,1.25,132.5,171.18960571289062,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
205,204,1.0,1.25,193.75,425.7724304199219,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
206,205,1.0,1.25,255.0,-89.5215835571289,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
207,206,1.0,1.25,316.25,53.354393005371094,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
208,207,1.0,1.25,377.5,-164.7246856689453,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
209,208,1.0,1.25,438.75,-319.4018249511719,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
210,209,1.0,1.25,500.0,80.259521484375,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
211,210,1.0,1.5,10.0,358.9114074707031,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
212,211,1.0,1.5,71.25,-36.63137435913086,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
213,212,1.0,1.5,80.0,-27.776004791259766,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
214,213,1.0,1.5,132.5,46.63853454589844,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
215,214,1.0,1.5,193.75,85.24076080322266,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
216,215,1.0,1.5,255.0,-194.2681884765625,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
217,216,1.0,1.5,316.25,-144.58905029296875,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
218,217,1.0,1.5,377.5,-68.37369537353516,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
219,218,1.0,1.5,438.75,313.4316711425781,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
220,219,1.0,1.5,500.0,14.888282775878906,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
221,220,1.0,1.75,10.0,111.865966796875,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
222,221,1.0,1.75,71.25,82.552978515625,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
223,222,1.0,1.75,80.0,-115.70368194580078,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
224,223,1.0,1.75,132.5,72.47076416015625,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
225,224,1.0,1.75,193.75,-430.5722351074219,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
226,225,1.0,1.75,255.0,-153.69456481933594,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
227,226,1.0,1.75,316.25,128.67117309570312,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
228,227,1.0,1.75,377.5,-244.06910705566406,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
229,228,1.0,1.75,438.75,130.21926879882812,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
230,229,1.0,1.75,500.0,-116.61165618896484,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
231,230,1.0,2.0,10.0,-117.13933563232422,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
232,231,1.0,2.0,71.25,-233.51483154296875,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
233,232,1.0,2.0,80.0,182.4728546142578,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
234,233,1.0,2.0,132.5,-13.520652770996094,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
235,234,1.0,2.0,193.75,-254.54605102539062,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
236,235,1.0,2.0,255.0,-123.15110778808594,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
237,236,1.0,2.0,316.25,8.057384490966797,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
238,237,1.0,2.0,377.5,157.51632690429688,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
239,238,1.0,2.0,438.75,-237.42645263671875,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
240,239,1.0,2.0,500.0,112.32991790771484,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
241,240,1.25,0.5,10.0,65.14839935302734,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
242,241,1.25,0.5,71.25,-232.88156127929688,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
243,242,1.25,0.5,80.0,30.95352554321289,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
244,243,1.25,0.5,132.5,-95.08839416503906,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
245,244,1.25,0.5,193.75,-330.0166931152344,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
246,245,1.25,0.5,255.0,-225.3695526123047,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
247,246,1.25,0.5,316.25,-32.346702575683594,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
248,247,1.25,0.5,377.5,-33.76847457885742,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
249,248,1.25,0.5,438.75,-126.18527221679688,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
250,249,1.25,0.5,500.0,-299.57110595703125,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
251,250,1.25,0.75,10.0,-202.5727996826172,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
252,251,1.25,0.75,71.25,-443.7471923828125,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
253,252,1.25,0.75,80.0,-92.42253875732422,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
254,253,1.25,0.75,132.5,213.29202270507812,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
255,254,1.25,0.75,193.75,-226.75894165039062,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
256,255,1.25,0.75,255.0,94.03593444824219,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
257,256,1.25,0.75,316.25,-158.45608520507812,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
258,257,1.25,0.75,377.5,88.62718200683594,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
259,258,1.25,0.75,438.75,-77.15620422363281,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
260,259,1.25,0.75,500.0,-345.7263488769531,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
261,260,1.25,1.0,10.0,-66.30642700195312,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
262,261,1.25,1.0,71.25,-243.1558837890625,0,-100.0,0,0.0,0.0,0.0,0.0,-100.0,0,0.0,0.0,0.0,0.0,-11664123.0,-1.58,-15.93
