trades,net_pnl,pf,max_dd_pct,win_rate,long_idx,short_idx,threshold,auc,base_trades
55,3910280.019999999,2.2931141141353852,10.150383122128073,0.45454545454545453,3,3,0.48,0.6499402628434887,231
40,4087654.9200000004,2.93041922970186,7.621289831826346,0.45,3,3,0.5,0.6499402628434887,231
30,3296707.5599999996,3.2301046567241136,6.07745074099772,0.4666666666666667,3,3,0.52,0.6499402628434887,231
52,3587909.48,2.1187494719481528,12.467485750049988,0.4423076923076923,3,4,0.48,0.5231660231660231,185
43,4053978.8000000003,2.6699824683878783,9.838957822578722,0.4418604651162791,3,4,0.5,0.5231660231660231,185
29,3266204.0,3.3740644382605685,8.63141100293763,0.4482758620689655,3,4,0.52,0.5231660231660231,185
47,2737903.5,1.8252464369769152,18.0997662931871,0.425531914893617,3,5,0.48,0.5765977443609023,185
37,3490591.3200000008,2.642000881976723,13.74205936856523,0.4864864864864865,3,5,0.5,0.5765977443609023,185
26,1582447.4800000002,2.3640188720622994,8.435422416821345,0.5,3,5,0.52,0.5765977443609023,185
31,1593826.5400000003,1.8112637055752843,12.184323766194497,0.4838709677419355,3,6,0.48,0.5923809523809525,175
14,2146792.24,3.9154214810519603,9.223519407518097,0.5714285714285714,3,6,0.5,0.5923809523809525,175
2,-92610.80000000002,0.39185149773579747,0.0,0.5,3,6,0.52,0.5923809523809525,175
34,772062.1719999999,1.2576860404437018,26.549372147927514,0.4411764705882353,3,7,0.48,0.6121281464530892,174
32,910022.0719999999,1.3198856535090349,24.531748746583663,0.4375,3,7,0.5,0.6121281464530892,174
28,1464480.372,1.6490159239168316,17.132349981178134,0.4642857142857143,3,7,0.52,0.6121281464530892,174
55,4151339.0,2.0961572256773424,13.38984057917807,0.43636363636363634,3,8,0.48,0.5073924731182795,171
39,1473847.3,1.542961393825067,19.046863906250337,0.41025641025641024,3,8,0.5,0.5073924731182795,171
0,0.0,0.0,0.0,,3,8,0.52,0.5073924731182795,171
78,1721446.6,1.364382053321321,21.5413054035703,0.41025641025641024,3,9,0.48,0.4979508196721311,272
62,2088336.8000000003,1.54755459734738,19.270768496480173,0.3870967741935484,3,9,0.5,0.4979508196721311,272
23,2944217.8000000007,4.8386015110872105,4.962912608418733,0.5217391304347826,3,9,0.52,0.4979508196721311,272
33,1389226.9000000004,1.7988142197079982,16.724434849168784,0.48484848484848486,3,10,0.48,0.5647321428571429,183
32,1336884.7000000002,1.7687171249491798,17.446142326811202,0.46875,3,10,0.5,0.5647321428571429,183
31,1495154.7,1.9457967882900435,15.263875580544035,0.4838709677419355,3,10,0.52,0.5647321428571429,183
